"id","text","rating","afinn","lsd","vader"
286,". @ correctrecord @ hillaryclinton fox / gop party hunger game - demagog food - fighter @ carlyfiorina # gopdebate # morningjoe http: / / t. co / ygmgbavqut",-1,-0.5,-1,0.318
287,"@ shawndrurysc: jeb: my father was... oh nevermind. parent i so overrate.",-1,0,0,0
288,"the american people won the",-1,0.75,1,0.572
289,"@ goldietaylor: huckabee.",-1,0,0,0
290,"unless you're talk about our school, air quality, water quality... # kasich # gopdebates https: / / t. co / znljf0zjd9",-1,0,1,0
291,"https: / / t. co / skhas0lqub god damn! that what call a mega",-1,-0.375,-1,-0.224
292,"fox new just declare that megyn kelly, bret baier, and chris wallace won tonight bate. # gopdebates",-1,0.75,1,0.572
293,"@ jamiaw @ realdonaldtrump",-1,0,0,0
294,"scientific study and",-1,0,0,0
295,"@ andrew _ marcinko: here a fb photo of the guy who ask whether the candidate had spoken to god at",-1,0.25,0,0.273
296,"@ rwsurfergirl: i'm real real real piss off at fox new for what they did to @ realdonaldtrump",-1,-1,-1,-0.402
297,"@ kylealexlittle: "" a movement back to the 1800's "" # gopdebates",-1,0,0,0
298,"catch up on my",-1,0,0,0
299,"mr trump question were no tough than anyone else's. when you get cent stage you gotta be able to take the heat.",-1,-0.25,-1,0.095
300,"@ halftimereport the smart people sound like drunk uncle when limit to 140characters",-1,0.083,0.2,0.421
301,"@ marthamartinme:",1,0,0,0
302,"@ conssista: right so frank. right so.",1,0,1,0
303,"watch the # gopdebates interesting so far! must say though i agree with trump on many issue, he i the most entertain of the bunch.",1,0.375,1,0.796
304,"aft # gopdebate # feelthebern can step over fall # hillary2016 # justice # fbi # fec to dissect too of 22nd amend: http: / / t. co / 4ljeug3gye?",1,0.5,-1,0.527
305,"@ kwrcrow: dr. carson mark on dc have half a brain, b line # gopdebates.",1,0,0,0
306,"everybody love carly the cinderella. compare with the dwarf at the other t, she was the afternoon light. # gopdebate",1,0.75,1,0.637
307,"@ jewhaditm: ear nielsen rate suggest thursday's",1,0,0,0
308,"where can i watch the",1,0,0,0
309,"# gopdebate i love walk nodding along to carson's response. carson speak common sense, sad that i an common trait.",1,0.125,0.333,0.273
310,"@ supermanhotmale: dear john kasich, beat your publican friend with a gay tree branch: ) # gopdebates",1,0.5,1,0.7
311,"i guess yesterday",1,0,0,0
312,"@ carlyfiorina: talk with @ ijreview about my pre - bate ritual. i take solitaire very serious. https: / / t. co / o7ujl56nm7",1,0,0,-0.151
313,"b line of the night? # marcorubio # gopdebate http: / / t. co / zhnqhdpiln",1,0,0,0
314,"@ melissagracey: credit for this joke goes to someone else but it i funny!",1,0.75,1,0.761
315,"@ hilderestad: publican strategist @ frankluntz 's focus group during",1,0,0,0
316,"@ patriotmom61: rick santorum at the des moines register soapbox https: / / t. co / hfqvxaiqph a boatrocker who got the done.",1,0,1,0
317,"@ markdavis: # perry, # fiorina clip on # irandeal are better than most answer bee given in this bate # gopdebates",1,0.5,1,0.44
318,"@ wilberforce91: one of my favorite the about the",1,0.5,1,0.459
319,"total # smackdown dc have half a brain, b line # gopdebates. # word to your muther @ onetoughmutherk",1,0,-1,0
320,"@ megynkelly: tune in!",1,0,0,0
321,"while i sometime don't like @ realdonaldtrump 's character, he still the on candidate call it like it i. # gopdebate # ycot",1,0.5,1,0.1
322,"in",1,0,0,0
323,"@ ggfletcher: trump big beautiful door:",1,0.5,1,0.599
324,"the # gopdebate rate were huge, which appear to hurt broadcast: http: / / t. co / drn2bhohii",1,-0.125,-1,-0.273
325,"from watch # gopdebate last nite, now know rubio, walk & amp; santorum share belief they'd rather see wive die thn "" let "" thm get abortion.",1,-0.25,-1,-0.402
326,"love @ billhemmer and @ marthamaccallum ditch kelly & amp; wallace sideshow railroad.",1,0.75,1,0.637
327,"during # foxnews' # gopdebate, # megynkelly was suffer from delusion that she was a # minnesota dentist, and # donaldtrump was # cecilthelion.",1,-0.5,-1,-0.542
328,"@ johnkasich: small govt: ohio govern payroll i small than it been in 3 decade. http: / / t. co / igfif4j1tt",1,0,0,0
329,"@ scottwalker: enforce the law. secure the border. use e - verify. prioritize the american worker and american wage.",1,0.5,1,0.34
330,"look at @ wonkette's liveblog from the",1,0,0,0
331,"@ rwsurfergirl: why should @ realdonaldtrump pledge support to the gop when the establish sold out to obama?",1,0.5,1,0.402
332,"i don't like @ megynkelly but i will fend h from any obnoxious buffoon call h a bimbo and insult women.",1,-0.25,-0.6,-0.875
333,"@ molonlabe1776us: tweet if you think @ hillaryclinton should be in prison.",1,-0.5,-1,-0.511
334,"when @ megynkelly say, for t sake of # argument, # letmeplaythedevilsadvocate, she mean it & amp; no one doe it better. # gopdebate # kellyfile",1,0.125,0,-0.202
335,"@ miaholl18: @ bradthor if mr. trump run a an dependent the publican can't win either.",1,1,0,-0.472
336,"vote for me: it the great time to be ale and i dont know when the primary i - jeb bush",1,0.75,1,0.625
337,"@ lrihendry: # tedcruz a president, i will always tell the truth, and do what i said i would do. # gopdebates",1,0,1,0.318
338,"the mainstream media want to limit our option to establish puppet. we know who won!",1,0.5,0,0.648
339,"@ ericstonestreet: trump ha cam hand.",1,0.5,0,0.681
340,"great article about the crazy that was last night",1,0.125,0,0.402
341,"@ eusebiaaq: @ sternnschool who the real illegal alien",1,-0.75,-1,-0.557
342,"in honor of last night # gopdebate, i'd like to add an exclamation point to the end of my name, and maybe get it put on jeb! vanity plate.",1,0.5,0.333,0.624
343,"@ liberalmmama: i watch the # gopdebate and all i can say i pres obama was right, he would win again! # fourmoreyears",1,1,1,0.624
344,"support 1 u like",1,0.5,1,0.637
345,"the second most - tweet presidential candidate tweet of the",1,0,0,0
346,"this",1,0,0,0
347,"who won last night bate? it damn well better be",1,0.083,0.5,0.718
348,"trumptastic",1,0,0,0
349,"@ mcbyrne trump did not threat megyn kelly, drama queen. # gopdebate # foxnewsdebate # foxdebate",1,-0.5,1,0.417
350,"@ phillyd: i went to a gay wedding. "" applause "" and there were black people there too! "" stand ovate "" # gopdebate",1,0.5,0,0.475
351,"how sweet. @ chrischristie ha family who serve. what doe anything he i say have to do with veteran?",1,0.5,1,0.66
352,"@ sampuzzo: @ progress4ohio @ davidjwhite640 my take on the",1,0,0,0
353,"@ slone @ instapundit there are actual people angry that the candidate were ask real question? serious? # gopdebate",1,-0.75,0,-0.607
354,"@ larronb overall the @ gop candidate demonstrate competence, command of the issue & amp; a share optimistic vision. thts what mttrs # gopdebate",1,0.333,1,0.67
355,"look at jeb come through with throw gwb under the bus about the iraq war. he need to do this more often.",1,-0.5,-1,-0.599
356,"the on commentary need for last night",1,0,0,0
357,"it way more fun bee in america watch the",1,1,1,0.556
358,"let face it - this bate i real about",1,0,0,0
359,"@ megynkelly did @ candycrowley coach you for last night",1,0,0,0
360,"this i an amaze degree of commitment to a running joke http: / / t. co / vpxxlxevhi",1,0.5,1,0.807
361,"@ mtranquilnight:",1,0,0,0
362,"@ sweetpea593:",1,0,0,0
363,"rubio actual answer a question about immigrate. color me impress",1,0.75,1,0.44
364,"we need to put someone to bate against hrc like @ marcorubio. - @ jedediahbila on",1,0.5,0,0.361
365,"montel williams just endorse john kasich for president. # gopdebate http: / / t. co / ez9yl3uxxs",1,0.5,0,0.318
366,"hi @ realbencarson attend our event, sept 26! we are in tact with campaign, pls say ye! allamericanrally. u # gopdebate - please",1,0.25,1,0.491
367,"@ carlyfiorina @ realdonaldtrump # gopdebate country before party! why pledge away the option to do what may need to be done.",1,0,1,0.457
368,"@ realdonaldtrump to primary voter: "" your chance look good for the general election. it'd be a shame if something happen... "" # gopdebate",1,0.25,0,0.202
369,"@ foxnews:. @ scottwalker pledge to low the tax rate and form the tax code, if elect president. # gopdebate http: / / t. co / sknhfykw3u",1,0,1,-0.273
370,"agree with @ ingrahamangle on @ foxnews question for",1,0.25,1,0.361
371,"which candidate real like hug? the one word that define each one",1,0.5,1,0.681
372,"enjoy the",1,0.5,1,0.494
373,"# trump2016 # gopdebate the illuminati want him out, but he will win the same http: / / t. co / 2kvlxwb9kd http: / / t. co / zycvny4noq",1,0.625,1,0.747
374,"@ kwrcrow: when will they learn? @ foxnews @ megynkelly attack @ realdonaldtrump and he win @ time & amp; @ drudge poll.",1,0.375,0.333,0.178
375,"if anything i would say the real winner of the",1,1,1,0.586
376,"trump slam megyn kelly http: / / t. co / obnqdpoemx via @ worldnetdaily",1,-0.5,-1,-0.382
377,"@ goldietaylor: commercial break!",1,0,0,0
378,". @ brithume: "" i think we have a clear winner... carly fiorina "" # gopdebate # carly2016 https: / / t. co / 3jmydidcdf",1,0.625,1,0.751
379,"a usual, @ peggynoonannyc very insightful on the # gopdebate candidate: http: / / t. co / 4yp5vfabjq",1,0,0,0
380,"kasich the clear standout among",1,0.25,0,0.382
381,"@ nro: if you miss the first few minute of last night",1,-0.5,0,-0.153
382,"the donald, in spite of megyn kelly, won the bate, # gopdebate",1,0.75,0,0.077
383,"the real winner in the # gopdebate were the jr. debate, who came across a far more intelligent than the brawl children late on.",1,0.75,0.333,0.796
384,"it a beautiful night in",1,0.75,1,0.599
385,"donate to @ ppact in @ jebbush name during the",1,0,0,0
386,"@ tonykatz: can i get a bate where @ govchristie and @ randpaul cuss liberty and security for an hour? please? @ 93wibc",1,0.25,1,0.816
387,"aaand the question about the racial divide goes to... * drum roll *... the on black man on stage.",1,0,-1,0
388,"@ wilberforce91: one of my favorite the about the",1,0.5,1,0.459
389,"ghana got swag ' & amp; dl'",1,0,0,0
390,"clear winner from last night",1,0.625,1,0.751
391,"@ montel _ williams: gain the most in tonight",1,0.5,0,0.527
392,"@ johnkasich be like: "" if you turn out to be gay i'll still love you even if your daddy @ tedcruz doesn't. "" # gopdebate https: / / t. co / ttbhqikpm8",1,0.625,1,0.772
393,"babara box running a check on carly fiorina and h cord in calif. outsource job, line h pocket w / $$$, corp welfare # gopdebate",1,0,0,0
394,"@ kwrcrow: when will they learn? @ foxnews @ megynkelly attack @ realdonaldtrump and he win @ time & amp; @ drudge poll.",1,0.375,0.333,0.178
395,"a minister, a doctor and 2 busy owner walk on a stage last night and made the most sense to me. # gopdebate http: / / t. co / gly4myqxyw",1,0,1,0
396,"now that the dust i settle from last night, it becoming clear that # johnkasich won and help himself the most. # gopdebate # 2016",1,0.5,1,0.84
397,"@ bettyfckinwhite: so donald trump i biff from back to the future 2?",1,0,0,0
398,"@ brianmrosenthal: icymi: at # gopdebate, @ randpaul call out houston mayor annise parker over # hero controversy: http: / / t. co / qxb1edqozn",1,0.5,-0.333,0.557
399,"here come chase from facebook, ask the important question * hurt forearm make jerk off gesture * # gopdebates",1,-0.25,-1,-0.612
400,"@ teamrickperry:. @ governorperry ha a plan to end sanctuary city",1,0.5,0,0.34
401,"@ supermanhotmale: and the winner i... the koch broth",1,1,1,0.586
402,"@ votingfemale:",1,0,0,0
403,"@ saladinahmed: that part where huckabee start scream about fetus and spray chrome paint in hi mouth was intense.",1,-0.125,-1,-0.34
404,"@ kwrcrow: dr. carson mark on dc have half a brain, b line # gopdebates.",1,0,0,0
405,"no one summed it up better than",1,0.125,1,0.178
406,"feel the bern @ sensanders: )",1,0,0,0
407,"@ naral: "" @ scottwalker, given your cord in wisconsin, why should voter believe you? "" great question, # gopdebate.",1,0.75,1,0.625
408,"@ rwsurfergirl: these bate will raise @ realdonaldtrump 's rate because fox new i afraid of trump and it show.",1,-0.5,-1,0
409,"wow, i expect a lot of people would watch the # gopdebate but not this many http: / / t. co / io41nn1omn",1,1,0,0.34
410,"@ biasedgirl: thank you, @ megynkelly for expose donald trump a the fraud he i. thank you. # gopdebate # dumptrump",1,-0.062,-0.2,-0.103
411,"wow",1,1,0,0.586
412,"megyn kelly play footies with debbie washerwoman schultz. she attempt to take out donald trump. # foxnews # gopdebate",1,0,0,0.34
413,"@ michigancrs: "" i believe the people are look for someone to tell the truth "" @ tedcruz # cruz2016 # gopdebate",1,0,1,0.318
414,"@ mjtbaum: god i make an appearance at the",1,0.25,0,0.273
415,"@ beem _ skeem:",1,0,0,0
416,"@ b140 _ tweet: doe this mind you of",1,0,0,0
417,". @ borowitzreport assess walker # gopdebate performance, via @ newyorker: http: / / t. co / 87p5eew8w7",1,0,0,0
418,"@ disruptepreneur: wow. my primary source of entertain for the next six months ha been cement.",1,0.75,0,0.818
419,"@ warriorwoman91: carly declare winner by many at the first",1,1,1,0.586
420,"why this the most tweet com of the",1,0,0,0
421,"democrat have to be love the",1,0.75,1,0.637
422,"@ ohnoshetwitnt: i'm surprise trump doesn't use air quote when he say "" president "" obama. # gopdebate",1,0,0,0.273
423,"@ ericstonestreet: trump ha cam hand.",1,0.5,0,0.681
424,"@ lowrancc: "" we're borrow $1m a minute. it gotta stop somewhere. "" # standwithrand # gopdebate http: / / t. co / s7ukcfcefb",1,-0.25,0,-0.296
425,"i miss the # gopdebate, but i'm amaze that trump i somehow consider in the lead. https: / / t. co / qzmg96pf75",1,0,1,0.665
426,"@ renomarky: this picture taken during",1,0,0,0
427,"@ brianstelter care about reality! # reality matte, not theory, equate, and book! # sciencenotsex # gopdebate http: / / t. co / od0i4cnksn",1,0.5,1,0.584
428,"@ brucebartlett @ jesselagreca",1,0,0,0
429,"ben carson i cake up with the fine black radiance sett powder. # gopdebate # gopdebates # bnrdebate # bate",1,0.5,1,0.494
430,"@ politicoroger: trump: "" our lead are stupid; our politician are stupid. the mexican govern i much smart. "" # gopdebate",1,-0.25,-0.333,-0.625
431,"@ carlyfiorina",1,0,0,0
432,"@ megynkelly:. @ randpaul i want to collect more cord from terrorist, but less cord from innocent americans # gopdebate",1,0.25,0,-0.033
433,"@ onceuponaliz: i'm about a bernie sand a they come, but my god, how i marco rubio not ahead of hi race by 40+ point? # gopdebates",1,0.25,0,0.392
434,"@ salmasekela: i kasich aware that he make sense?",1,0,1,0
435,"@ torchie123: this guy got the real shaft in the # gopdebate tonight. why i that? # http: / / t. co / zw8jupqp11",1,0,0,0
436,"@ becca0mae: i don't know who won the bate, but @ writeintrump definite won the award for "" b # gopdebate live tweet """,1,0.75,1,0.909
437,"@ martinomalley: we must in in wall street. i call on every candidate to commit to these four principle.",1,0.25,1,0.296
438,". @ megynkelly play "" utmost authority "" at @ foxnews # gopdebate, critic say. http: / / t. co / 8jbvwjtj3t http: / / t. co / mel8jxm19b",1,-0.125,-1,0.153
439,"@ kvlxi19xx ye he doe and never claim that he would do that. # duh # donaldtrump # gopdebates",1,0,0,0
440,"http: / / t. co / ys2n1uflht # gopdebate wrapup. @ tgradous @ marylene58 @ llmajer @ larryvance47 @ jver1 @ lvnancy @ qnoftherealm @ usvetram @ freelion7",1,0,0,0
441,""" we don't win anymore. we lose to china. we lose to mexico. we lose to everybody. "" - trumppreach it, sir, preach it! # gopdebate",1,1,-0.5,-0.888
442,"at last @ jebbush try to unite and pitch to by not attack @ realdonaldtrump",1,-0.25,1,0.372
443,"@ thepalealewife i was think",1,0,0,0
444,"# gopdebate assure of affinity publican have with kurdish militant. if elect president jindal said he'll "" arm the kurds "" i. e. pyd.",1,0,1,0.34
445,"@ nonprophetess: "" receive word from god. "" this should be good. # gopdebate",1,0.5,1,0.612
446,"publican bate economic: rubio win, bush falter, huckabee exaggerate http: / / t. co / molloaqhwq # gopdebate # knowmorenotless @ gpnaplang",1,0.25,-0.333,0.494
447,""" people could care less if you like them, they want their civil right "" - @ raulareyes on the topic of lgbt right at the # gopdebate",1,0.417,1,0.694
448,"i don't like jeb a much a most",1,0.5,1,-0.276
449,"@ ericstonestreet: trump ha cam hand.",1,0.5,0,0.681
450,"@ rwsurfergirl: these bate will raise @ realdonaldtrump 's rate because fox new i afraid of trump and it show.",1,-0.5,-1,0
451,"@ mercedesschlapp: in term of substance, @ jebbush dominate # gopdebates",1,0,0,-0.128
452,"@ realdonaldtrump live to fight another day. odd seem to ever be in hi favor.",1,-0.083,-1,-0.296
453,"@ jamalraad: trump immigrate strategy https: / / t. co / qzmfehr8vf",1,0,0,0
454,""" i defunded planned parenthood. i create a culture of life. "" pp = healthy people, parent & amp; baby & amp; low no. of abortion. # gopdebates",1,0.125,1,0.128
455,"@ freedomjames7: who want a hug? # gopdebate http: / / t. co / iats8vyx7c",1,0.375,1,0.527
456,"@ kerrydiaries: honest not sure if i'm watch mean girl or",1,0.5,1,0.327
457,"why did i have to be at a campground on the day of the first",1,0,0,0
458,"@ rushlimbaugh you are so",1,0,0,0
459,"tea4texs: cnn: no one eclipse realdonaldtrump at",1,-0.25,0,-0.296
460,"i thought # gopdebate was good, despite @ realdonaldtrump grandstand. @ bencarson2016 real brought logic to back to the campaign t.",1,0.75,1,0.44
461,"@ someecards: 16 of the funny action to last night inadvertent hilarious gop bate. http: / / t. co / nkwjlscecm",1,0.75,1,0.681
462,"miss one or both of the",1,-0.5,0,-0.153
463,"no doubt! huge bump!",1,-0.083,-1,0.186
464,"@ demsrrealracist: trump keep try to make definite statement when the",1,0,0,0.273
465,"@ thebaxterbean: rand paul on video admitting he oppose 1964 civil right act https: / / t. co / qzbazmv7iz",1,0,0.5,0
466,"@ tramontela: more great coverage @ wksu @ mlschultze http: / / t. co / bryjh5epif @ monchosbarcle @ montoyaisabelc",1,0.75,1,0.659
467,"@ chadpergram: cruz: we need a command in chief who make clear if you join isis, then you are sign your death warrant. # gopdebate",1,0,0,-0.026
468,"@ alexandergold: kim kardashian and kanye west selfie with hillary clinton i more important than anything said at the",1,0.5,0,0.272
469,"@ stephenstephan: rubio: basically all life i sacred.",1,0,1,0
470,"@ megynkelly @ bretbaier @ foxnewssunday ppl say @ realdonaldtrump need specific. yet u gave those type question on to opponent",1,0,-1,0
471,"three b performance in the # gopdebates ( in no order ), imho: carly fiorina & amp; ben carson & amp; marco rubio. """,1,-0.25,0,-0.296
472,"@ jbthomjohn: last night # gopdebate: what topic merited attention, and which were ignore # goptbt http: / / t. co / tqxw14qzzb",1,-0.25,0,-0.026
473,"@ notaxation thank you for your thought on the",1,0.5,1,0.361
474,"@ daveanthony: chewbacca should be up there just roar every once in a while. would fit right in.",1,0.25,1,0.361
475,"@ againstcronycap: fiorina call trump out for give to hillary's senate run http: / / t. co / hutoqzgyud",1,0,0,0
476,"@ realdonaldtrump can insult everyone & amp; call them stupid but then cry at @ megynkelly tough but fair question.",1,-0.188,-0.6,-0.743
477,"@ mediaboobs:",1,0,0,0
478,"prop to @ foxnews for the great question. @ megynkelly @ bretbaier @ foxnewssunday",1,0.75,1,0.625
479,"bernie sand i a fuck national treasure. @ berniesanders # feelthebern # gopdebate # jonstewart # donaldtrump # bernie2016 # democrat",1,-0.25,0,-0.318
480,"@ bethbehrs: classy.",1,0.75,1,0.44
481,"crack up at @ theskimm summary of the",1,0,0,0
482,". @ ppact can sell baby part for fit, or whatever you want to call it, but trump can't call a woman a slob. # gopdebate # pc # trump2016",1,0.25,0,0.226
483,"@ ericstonestreet: trump ha cam hand.",1,0.5,0,0.681
484,". @ carlyfiorina show how to push back against matthews on @ hardball",1,0,-1,0
485,"fifty - fifty % on "" the stupidity of the american voter "". @ realbencarson on @ hillaryclinton at the # gopdebate http: / / t. co / pkyjsglvfr",1,0,-1,-0.44
486,"the on person in",1,0,0,0
487,"@ optibotimus: know what funny.... the",1,1,1,0.44
488,"@ will _ bunch: so smart of kasich to say, essentially, "" i hear the concerns of trump voter except that i'm sane "" # gopdebates",1,0.25,1,0.458
489,"@ adamslily: here your contrast.",1,0,-1,0
490,"thank @ eat24 and donald trump! just got a pepperoni roll & amp; a root bee for $7. 50 + tip.",1,0.5,1,0.42
491,""" the purpose of the military i to kill people and break the "" @ govmikehuckabee # gopdebates might be the quote of the night",1,-0.75,-1,-0.691
492,"@ mozgovaya: 10 men on stage cuss one woman. @ hillaryclinton",1,0,0,0
493,"mike huckabee. you've not receive the nominate too many time. @ gop",1,0,-1,0
494,"# gopdebate when they all stand on stage together, it look like a @ realdonaldtrump cabinet meet.",1,0.5,1,0.361
495,"sydtrvp: berniesanders: tom hank. final. somebody who make some sense.",1,0,1,0
496,"ye, and moe was the smart stooge # democrat # gopdebates @ thedemocrats https: / / t. co / ucd675mrmy",1,0.25,1,0.402
497,"politic nerd moment: on vacation. lost my chill when i look up @ the bar tv to see i was miss the",1,-0.625,-1,-0.625
498,"@ americansunited: blog: god made a cameo appearance in last night",1,0.25,0,0.273
499,"christie, huckabee, walk get top mark... who didn't score well last night http: / / t. co / 3afiekcitk # gopdebate",1,0.5,1,-0.004
500,"chris christie: pro - life publican should never apologize for bee pro - life http: / / t. co / mdmned8lgq",1,-0.25,1,-0.076
501,"@ jjosephwilliams: 16 % of unite state home with tv set tun in to",1,0,1,0
502,"omg!!! favorite the.",1,0.5,1,0.596
503,"ben carson at last night",1,0,0,0
504,"@ jimkilbane:",1,0,0,0
505,"yeah all the candidate are go to repel obamacare and place it with something! go gop!",1,0.25,-1,0.418
506,"trump can't say when he became conservative because h not",1,0,0,0
507,"@ realdonaldtrump on point with response to @ megynkelly "" when did you become a publican? "" # gopdebate",1,0,0,0
508,"i actual agree with @ andreatantaros on something. she said @ realdonaldtrump didn't hurt himself in",1,-0.125,0.333,0.646
509,"@ rwsurfergirl: why should @ realdonaldtrump pledge support to the gop when the establish sold out to obama?",1,0.5,1,0.402
510,"@ marthamaccallum @ billhemmer",1,0,0,0
511,"@ kavithadavidson: i will total stay tun for god, megyn. # gopdebate",1,0.25,0,0.273
512,"aft the undercard bate i'd say on two should stay in the race are: carly fiorina and bobby jindal.",1,0,0,0
513,"bottom line i that i will vote for any of the candidate last night over @ hillaryclinton",1,0,0,0
514,"cruz: new sheriff in town. nice summary. he cherish freedom - your freedom.",1,0.562,1,0.93
515,"i want what rand paul i have",1,0.25,0,0.077
516,"@ patriotmom61: b moment of",1,0,1,0
517,"@ guypbenson: good rubio answer on immigrate, invoke unfair of system to those who play by the rule. # gopdebate",1,0.125,0,0.296
518,"seem like support same sex marriage i actual popular with publican",1,0.583,1,0.791
519,"trump got double the speak time of paul: http: / / t. co / 2wndaiiikc",1,0,-1,0
520,"2016 prediction: clinton 43. 0 % bush 37. 5 % trump 18. 9 % ( million don't vote b / c bush i a rino ) https: / / t. co / bdsp6ig77v # gopdebate",1,0,0,0
521,"i miss the # gopdebate ( drive the mother road ) but i did take a very satisfy bowel movement in bushland, texas. http: / / t. co / e0huw70rrr",1,-0.5,1,0.63
522,"@ richarddeitsch:. @ frankbruni on",1,0,1,0
523,"@ rmuench22: this. i. everything.",1,0,0,0
524,"trump school chris wallace mind me of that scene in back to school where dangerfield school the nerdy biz professor.",1,0,-1,-0.052
525,"2 drink - # trump said "" great, great. "" # gopdebates",1,0.75,1,0.848
526,"@ npr and i'm sure immigrant song came up",1,0,0,0.318
527,"@ comcatholicgrl: @ marcorubio slay",1,0,-1,0
528,"oh gurrrrrlll!: d",1,0,0,0
529,"wouldn't this be refresh? @ tedcruz @ realbencarson # gopdebate # thinkbeforeyouvote # stand # willneverlie https: / / t. co / vgz4knfxk7",1,0,0,0
530,"not usual in to politic... but this i good entertain",1,0.75,1,0.778
531,"@ bettyfckinwhite: - can you answer this very direct question? - i should be president. - so, no? # gopdebates",1,-0.25,0,-0.432
532,"@ lovablegold: this got me cry",1,-0.25,0,-0.477
533,"oh race issue, this should be good. # gopdebates",1,0.75,1,0.44
534,"bwahaha!! love this",1,0.75,1,0.734
535,"@ sallykohn @ megynkelly megyn you are now official chart on the moonbat hit parade. # megynkelly # gopdebate",1,0,0,0
536,"a bate with no lose: @ gop should be proud | http: / / t. co / kowxyzui4z",1,0.125,0,0.655
537,"while i wasn't too impress with h question last night, @ megynkelly 's dress rock!!! # whoareyouwearing # gopdebate @ foxnews",1,0.75,0,-0.508
538,"b part of # gopdebate - @ realdonaldtrump tell @ megynkelly "" we aint cool for real & amp; i dont have to be nice to yo ass """,1,0,0,-0.394
539,"gmadawny: rhondawatkgwyn:",1,0,0,0
540,"excellent. @ michellemalkin wow",1,0.875,1,0.818
541,"you're right last i heard @ sensanders was that on women could g birth to s child. ha that change?",1,0.5,1,0.34
542,"b "" reality "" show on earth # gopdebate",1,0,0,0
543,"favorite quote of the night "" freedom isn't free "" # gopdebate",1,0.417,1,0.67
544,"@ cohealthaccess: the biggest winner at the publican bate was",1,1,1,0.586
545,"huckabee play bass right? he must play a steinberger. i just know it.",1,0,1,0.586
546,"@ slone @ realdonaldtrump we're watch their plan unfold - psych. warfare - pure & amp; simple. game.",1,-0.5,-1,-0.296
547,"how i it hollywood can't get dr. doom right once and foxnews got it right 10 time last night?",1,-0.5,0.333,0.309
548,"@ dan _ bernstein that bate or if you can call it that was just a joke. the biggest one of all i donald trump.",1,0.5,1,0.296
549,"love when the",1,0.75,1,0.637
550,"@ alyonamink i pack the",1,0,0,0
551,"glad to see that jesus got a shout - out at las night bate. them candidate were push the envelope. # gopdebate",1,0.5,1,0.459
552,"@ pondering _ this @ carlyfiorina i had & amp; was very impress w / h last pm. she took the entire night! both",1,0.75,1,0.54
553,"@ comcatholicgrl: "" when the govern try to invade the church, it time to resist "" - @ randpaul # gopdebate",1,0,-1,0
554,"@ abbijacobson: shiiiittt, it tough to say who i make me more horny. # gopdebate",1,0,-1,-0.128
555,"@ notbillwalton: that was the great snl sketch of all - time.",1,0.75,1,0.625
556,"@ sanddragger:",1,0,0,0
557,"@ lollyohmy: good the",1,0.75,1,0.44
558,"@ ericstonestreet: trump ha cam hand.",1,0.5,0,0.681
559,"if you are one to complain about america's corrupt 2 party system - you better not complain about trump threat last night",1,-0.25,-0.6,0.205
560,"omg @ megynkelly! i am not a fox new fan and not a clinton fan.. but she did an amaze job last night, impress with h qs. # gopdebate",1,0.688,1,0.877
561,". @ realdonaldtrump total dominate @ drudge _ repo and @ time",1,0,0,-0.201
562,"you hear that, gop candidate? kasich said god want america to succeed. too bad some of you, at least, want america to fail! # gopdebates",1,-0.1,-0.5,-0.338
563,"women always call men pig. if # trump call them a dog they should shut up, hypocrite @ realdonaldtrump @ megynkelly # gopdebate # tcot # tlot",1,0,-1,0
564,"@ realbencarson and a few other aren't getting any time to bate. in a real bate everybody get involve.",1,0,0,0
565,"@ govmikehuckabee: let take america from hope to high ground. will you help? - - & gt; http: / / t. co / tky8smc27y",1,0.5,1,0.772
566,"fuck ya donald trump you rock",1,-1,-1,-0.542
567,"@ kennedynation:",1,0,0,0
568,"jeb bush and rand paul were the on one to see their odd rise during the",1,-0.5,-1,-0.318
569,"@ nicksylian: from today to the time the next president ha one year in office",1,0.5,0,0.34
570,"@ shawnsuth don't be misled. it was like a 5 / 10 tweet party. the # gopdebate, on the other hand, would have been credible.",1,0.5,0.333,0.813
571,"@ ericbolling ppl say @ realdonaldtrump need specific. so, why did # gopdebate panel g all those type of question to opponent?! rigged!",1,-0.25,-1,-0.474
572,"i'm interest to see if carly fiorina, ben carson and mike huckabee pick up steam. everyone came out unscathed in these # gopdebates",1,0.25,0,0.459
573,"@ frankluntz @ megynkelly your "" focus group "" was a joke! your takedown attempt of # trump2016 was a huge fail! trump won # gopdebate easily!",1,0.25,0.5,0.789
574,"ok trump you're the one who brought immigrate to national stage sure let go with that make sense",1,0,1,0.572
575,"@ salmasekela: i kasich aware that he make sense?",1,0,1,0
576,"watch the # gopdebate, but kept think, "" this i the real answer 2 america's problem! "" # seekweek15 @ lifeaction https: / / t. co / djcj7bhgzb",1,-0.5,-1,-0.592
577,"@ johnkasich: john kasich know how to balance budget because he actual done it. he will do it again.",1,0,1,0
578,"donald trump i john galt. chew on it.",1,0,0,0
579,"@ megynkelly:. @ realdonaldtrump on give to",1,0,0,0
580,"@ fwd _ u:",1,0,0,0
581,"trump want to form the night watch! a big wall with a fancy door! yassssss!",1,0.25,1,0.291
582,"cruz' close state may have sound like it came from a meat market, but huge difference i that cruz would actual do it. # gopdebate",1,0.375,1,0.572
