"id","text","rating","afinn","lsd","vader"
214,"Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .",-1,-0.6,-1,0.153
215,"Scanfil will execute the temporary lay-offs by mid-October 2009 and the job cuts by March 2010 .",-1,-0.2,0,-0.296
216,"Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .",-1,-0.6,-1,0.128
217,"Cash Flow from Operations for the most recent quarter also reached a eight year low .",-1,0.2,0,-0.178
218,"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",-1,-0.2,-1,-0.402
219,"- Demand for fireplace products was lower than expected , especially in Germany .",-1,-0.2,0,-0.402
220,"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond",-1,0,0,0.727
221,"The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .",-1,0.2,0,0.296
222,"Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .",-1,-0.4,-1,-0.572
223,"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",-1,-0.2,0,-0.273
224,"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .",-1,0.2,0,0.791
225,"Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .",-1,0,0,0
226,"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",-1,-0.6,-1,0.153
227,"Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .",-1,0.2,0,0.296
228,"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations .",-1,0,0,0
229,"Sales by Seppala diminished by 6 per cent .",-1,0,0,0
230,"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",-1,0,0,0.273
231,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",-1,0,0,0.44
232,"Finnish Bank of +_land reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .",-1,0,0,0.44
233,"Nokia Siemens Networks has struggled to make a profit in the past two years .",-1,-0.4,-1,0.128
234,"Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .",-1,0,0,0.44
235,"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",-1,0,0,-0.296
236,"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''",-1,-0.4,-1,-0.511
237,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",-1,-0.6,-1,0.153
238,"The Finnish daily Kauppalehti surmises that Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .",-1,0.4,1,0.361
239,"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",-1,-0.6,-1,0.153
240,"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company .",-1,0,-1,-0.02
241,"EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet .",-1,-0.2,0,-0.128
242,"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively .",-1,0,-1,0.34
243,"The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .",-1,0,0,0
244,"( ADP News ) - Jan 27 , 2009 - Finnish industrial machinery company Vaahto Group Ltd Oyj ( HEL : WAT1S ) said today that its subsidiary Vaahto Ltd would cut 15 jobs in Finland .",-1,-0.2,0,-0.273
245,"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",-1,0.4,0,0.743
246,"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .",-1,0.05,0.333,0.178
247,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",-1,0.2,0,0.402
248,"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months .",-1,0,0,0.66
249,"Earnings per share were at loss of EUR0 .24 .",-1,-0.2,-1,-0.026
250,"Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier .",-1,0,0,0
251,"In 2009 , Comptel slipped to a net loss of EUR2 .1 m from a profit of EUR6 .6 m in the previous year .",-1,-0.6,-1,0.153
252,"The situation of coated magazine printing paper will continue to be weak .",-1,-0.4,-1,-0.44
253,"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .",-1,0.2,0,0.557
254,"Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .",-1,-0.2,-1,-0.026
255,"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .",-1,0,0,0.077
256,"The total headcount reduction will be 50 persons , the company said .",-1,0,0,0
257,"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",-1,0,0,0
258,"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",-1,-0.2,-1,-0.226
259,"Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .",-1,0,0,0
260,"Group EBIT for the first half was EUR13 .6 m US$ 17.8 m , falling short of the EUR22 .5 m it posted for the same period of 2009 .",-1,-0.2,0,-0.153
261,"Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .",-1,0,0,0.44
262,"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .",-1,0,0,0
263,"ADPnews - Sep 28 , 2009 - Finnish silicon wafers maker Okmetic Oyj HEL : OKM1V said it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .",-1,0,0,0.077
264,"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",-1,0,0,0
265,"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf",-1,0,0,0
266,"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '",-1,-0.1,-0.333,-0.439
267,"On the other hand , Finnish sawmills ' production has decreased even more .",-1,0,0,0.494
268,"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .",-1,0,0,0
269,"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",-1,0,0.5,0
270,"Scanfil has also issued a profit warning .",-1,-0.6,-1,0.128
271,"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",-1,-0.6,-1,0.153
272,"At 10.33 am , Huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",-1,0,0,-0.296
273,"Finnish Bank of +_land reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .",-1,0,0,0.44
274,"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .",-1,0,0,0
275,"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .",-1,0,0,0
276,"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",-1,-0.4,-1,-0.572
277,"Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .",-1,0,-1,-0.128
278,"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o",-1,0,0,0.44
279,"Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .",-1,0.2,0,0.296
280,"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .",-1,0,0,0
281,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",-1,0.2,0,-0.153
282,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .",-1,0,0,0
283,"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .",-1,0,0,0.44
284,"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high .",-1,0.4,0,0.361
285,"UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue .",-1,-0.067,0,-0.128
286,"Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .",-1,0,0,0
287,"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .",-1,0,-1,0
288,"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",-1,-0.2,0,-0.128
289,"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .",-1,-0.4,-1,-0.421
290,"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",-1,0,0,0
291,"Sanoma News ' advertising sales decreased by 22 % during the year .",-1,0,0,0
292,"And U.S. energy executives say high steel prices are threatening energy exploration .",-1,-0.1,-1,0.178
293,"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .",-1,0,0,0
294,"The production is to be liquidated before June 2009 and 325 employees loose their jobs .",-1,-0.6,0,-0.318
295,"Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .",-1,-0.2,0,-0.273
296,"Operating profit in the fourth quarter went down to EUR3m from EUR4 .2 m for the corresponding period of 2009 as it included costs of growth projects .",-1,0.4,0,0.67
297,"Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year .",-1,0,0,0
298,"Operating profit for the 12-month period decreased from EUR2 .9 m while turnover increased from EUR24 .5 m , as compared to the financial year 2004 .",-1,0.2,0,0.612
299,"Operating profit for the 12-month period decreased from EUR28 .2 m while net turnover increased from EUR313 .42 m , as compared to the financial year 2004 .",-1,0.2,0,0.612
300,"HELSINKI AFX - Kesko Corp is expected to report a lower second quarter EPS today due to tax charges , but other earnings lines are seen higher year-on-year , analysts said .",-1,-0.4,-1,-0.285
301,"In addition the production personnel of the Sport Division have been given a temporary lay-off warning .",-1,-0.6,-1,-0.34
302,"Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .",-1,-0.6,-1,-0.557
303,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",-1,-0.6,-1,0.153
304,"17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .",-1,-0.1,-1,-0.361
305,"Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .",-1,-0.333,-1,-0.361
306,"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .",-1,0,0,0
307,"Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .",-1,0,-1,0.44
308,"Cash flow after investments amounted to EUR45m , down from EUR46m .",-1,0,0,0
309,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",-1,0,0,0
310,"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .",-1,-0.2,0,-0.273
311,"Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .",-1,-0.6,-1,0.153
312,"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",-1,-0.6,-1,0.153
313,"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",-1,0,0,0
314,"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",-1,0,0,0
315,"Asian traffic declined by 3.4 per cent .",-1,0,0,0
316,"Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS",-1,0,0,0.44
317,"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .",-1,-0.2,0,-0.273
318,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",-1,0,-1,0
319,"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .",-1,0,0,0
320,"As a result of these transactions , the aggregate holdings of Burrill Life Sciences Capital Fund , L.P. has decreased below 5 per cent of the total number of shares and votes of the Company .",-1,0.2,0,0.469
321,"Nokia 's share price fell less than one percent to 18.70 euros ( $ 25.41 ) in Helsinki , while Siemens shares fell 1.02 percent to 90.19 euros ( $ 122.57 ) in Frankfurt .",-1,0.2,0,0.527
322,"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",-1,0,-1,0.077
323,"It is the most awkward thing to use if you 're holding the phone with one hand .",-1,-0.4,-1,0.32
324,"Also construction expenses have gone up in Russia .",-1,0,0,0
325,"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",-1,-0.6,-1,-0.557
326,"The recent troubles simply make NETeller cheaper .",-1,-0.4,0,-0.459
327,"The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .",-1,0,0,0.44
328,"Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .",-1,0,0,0.44
329,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",-1,0,0,-0.296
330,"It is a disappointment to see the plan folded .",-1,-0.4,-1,-0.511
331,"In Sweden , there is an oversupply of pharmacies .",-1,0,0,0
332,"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions .",-1,-0.133,-1,-0.382
333,"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",-1,0,0,0.44
334,"The total value of the agreement is USD4 .0 m , the company said .",0,0.2,1,0.709
335,"The handset maker did not disclose any financial details .",0,0,0,0
336,"The maximum number of new shares to be offered is 22 million .",0,0.2,0,0.361
337,"We serve a broad range of customers , including construction and process industries , shipyards , the public sector and households .",0,0,0,0
338,"The company said that it has agreed to a EUR160m unsecured credit line from lenders .",0,-0.1,1,0.273
339,"Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .",0,0,0,0
340,"The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden .",0,0,0,0
341,"Sami Sepp+Ænen , CEO for Elisa Eesti , says the novel network allows fast mobile broadband for sparsely populated areas .",0,0.4,0,0.318
342,"In future , the plant will focus on the production of flange profiles for wind farm towers .",0,0,0,0
343,"The implementation of the deal is subject to the approval by the Finnish Competition Authority .",0,0.3,1,0.527
344,"The study was not designed to enable formal statistical evaluation of therapeutic activity , the company said .",0,0,1,0
345,"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % .",0,0,0,0
346,"Liquid handling products include electronic and mechanical pipettes , disposable tips as well as pipette maintenance and calibration services for research institutions , healthcare and industrial laboratories .",0,0,1,0.273
347,"Mformation provides enhanced management of these applications by enabling configuration and control throughout their lifecycle .",0,0,1,0
348,"Bioheapleaching makes extraction of metals from low grade ore economically viable .",0,0,1,-0.273
349,"Aho is proud of the company 's new product , Lordi-Cola .",0,0.4,1,0.477
350,"Therefore , Phase III of the research will not be conducted by Abbott .",0,0,0,0
351,"The facility will be used to refinance Citycon 's existing credit facility , the company said .",0,0,1,0.382
352,"The firm 's UK head office is in Rugby Road , Lutterworth .",0,0,0,0
353,"The interim report for the first quarter is published on May 8 , 2009 .",0,0,0,0
354,"Seppala transferred the sale to a greater extent than last year to February , and this is reflected on the January sales figures .",0,0.6,0,0.361
355,"Elisa will expand the use of this technology provided the pilot proves successful .",0,0.4,1,0.727
356,"The value of the orders is over EUR 10mn .",0,0,0,0.34
357,"After the acquisition , Basware 's preliminary pro forma net sales for 2005 amount to EUR 52.6 mn , and preliminary pro forma operating profit amounts to EUR 7.1 mn .",0,0,0,0.44
358,"The shares shall be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .",0,0.2,0,0.527
359,"The result before taxes was a loss of 25.0 million euros .",0,-0.6,-1,-0.318
360,"The contract , which was signed yesterday , will run for five years and includes a two-year extension option .",0,0,0,0
361,"- The Group -“ s sales during the period were EUR 31.6 million EUR 36.6 million , 1-6/2007 and profit before taxes was EUR 0.2 1.3 million .",0,0,0,0.44
362,"The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .",0,0,0,0
363,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",0,0,0,0
364,"The Group 's consolidated net sales for 2009 totaled 1.5 billion euros and it employs approximately 10,000 persons .",0,0,1,0
365,"The company will build altogether 130 new substations by the end of this year .",0,0,0,0
366,"Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .",0,0,-1,0
367,"Sanoma Corporation wants a new and better frequency for the Helsinki metropolitan area .",0,0.4,1,0.44
368,"The issuer is solely responsible for the content of this announcement .",0,0.4,1,0.318
369,"The company continued the development of a fully human antibody in its VAP-1 antibody program .",0,0,0,0
370,"Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data .",0,0.2,0,0.527
371,"The recruitment is related to the relocation of Stora Enso 's research operations to Karlstad , central Sweden .",0,0,0,0
372,"Efore 's CEO Reijo Maihaniemi said that the company has developed and already delivered power supply units to respective systems based on this technology to Chinese sector company ZTE Corp SHE : 000063 .",0,0,0,0.421
373,"Stockholm-based Nordea Bank ( STO : NDA ) said yesterday it had hired Casper von Koskull to lead its corporate merchant banking and capital markets unit , effective 1 September .",0,0.4,1,0.477
374,"The alliance aims to tap pocketable mobile computers , netbooks , tablets , mediaphones , connected TVs and in-vehicle infotainment systems .",0,0,1,0
375,"The value of the deal was not disclosed .",0,0,0,0.34
376,"According to L+Ænnen Tehtaat 's CEO Matti Karppinen , the company aims to deliver fish products to its customers a day earlier than it currently does .",0,0,0,0
377,"The offer price is $ 35 million , including cash of $ 10 million as net debt assumption of FACE , and $ 20 million worth of Cencorp shares to be issued to Savcor .",0,0.067,0,0.153
378,"Our Canned-preserved food in Finland report offers a comprehensive guide to the size and shape of the market at a national level .",0,0.4,1,0.25
379,"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million .",0,0,0,0.44
380,"Garmin fell 4.5 percent to $ 34.53 at 1:33 p.m. in New York , while Google slid 0.7 percent at $ 576.50 .",0,0,0,0
381,"The dual-fuel engines of the vessel can operate on liquefied natural gas LNG with low emissions .",0,0.2,0,0.103
382,"Nordstjernan will make the offer in approximately one month , in September 2007 .",0,0,0,0
383,"The new shares will provide the shareholders with full shareholder rights .",0,0.2,1,0.296
384,"The repo rate will gradually reach 2 % at the end of 2010 , according to Nordea 's Economic Outlook .",0,0.2,0,0.026
385,"It is the last smartphone running Maemo 5 , which is to be replaced with MeeGo , a joint project between Nokia , Intel and the open source community .",0,0,1,0
386,"The contract covers installation , training and start-up services .",0,0,0,0
387,"Of course , you 'll have direct access to Nokia 's Ovi store , so you 'll have lots of fun downloading your favorite media .",0,0.6,1,0.743
388,"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 .",0,0,0,0
389,"Depending on the market situation , such projects are sold after 1 to 3 years after completion .",0,0,0,0
390,"Arto Ryymin , born 1964 , will replace Juhani Kaisanlahti who has worked as acting EVP , Healthcare & Welfare since August 2007 .",0,0,0,0
391,"The value of the orders is over EUR 25mn .",0,0,0,0.34
392,"Exel is headquartered in Mantyharju in Finland .",0,0,0,0
393,"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",0,0.2,0,0.7
394,"Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 11,000 people .",0,0,0,0
395,"If Honkarakenne starts production there , it will need a partner for sawmill operations .",0,0,1,0
396,"The platform is based built on Intel s second-generation MID platform , called Moorestown .",0,0,0,0
397,"We are adjusting to the present situation by cutting our capacity and costs without , however , jeopardising our Asia strategy over the longer term .",0,-0.2,-1,-0.128
398,"According to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest .",0,0,0,0
399,"A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .",0,0.3,1,0.44
400,"Founded in 2000 , BioView automates laboratory tests , especially diagnostic tests for cancer .",0,-0.2,-1,-0.66
401,"Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .",0,0.2,0,0.527
402,"Nokia Corp of Finland Tuesday said it has received a unified device managment contract with Finnish operator Elisa Oyj .",0,0.2,0,0.382
403,"Blyk is launching first in the UK market in mid-2007 , with other markets to follow .",0,0,0,0
404,"In parallel , TeliaSonera has decided to conduct a compulsory acquisition .",0,0,0,0
405,"`` There is no room to modify the share component as we have already indicated . ''",0,0,0,0
406,"`` Every partner will be allowed to buy a quantity of electricity corresponding to their share in the consortium , at production cost , '' a letter of intent said .",0,0.2,1,0.296
407,"Okmetic revised its 2010 financial outlook based on its order book .",0,0,0,0
408,"The broker started UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' recommendations and Holmen and Norske Skog with ` underweight ' ratings .",0,0,-1,0
409,"The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia .",0,0,0,0
410,"It inspects the companys strategic strengths and weaknesses .",0,0,0,0.052
411,"According to Vauramo , the plant 's lifting equipment is suitable for Asian and for some Chinese trucks .",0,0,1,0
412,"The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company .",0,0.2,1,0.421
413,"The tower 's engineers have created an 18 degree westward lean - four times the inclination on the Leaning Tower of Pisa - using diagrid structures that are aligned geometrically using Tekla Structures BIM ( Building Information Modeling ) software .",0,0,1,0.25
414,"Utah 's capital wanted to be the next U.S. headquarters of Amer Sports Corp. , a ski-equipment company .",0,0,0,0
415,"The Annual General Meeting approved a dividend of EUR 0.10 per share , that is , a total of EUR 7,8 million .",0,0.3,1,0.612
416,"The company has an annual turnover of EUR32 .8 m.",0,0,0,0
417,"s business sectors are building construction , infrastructure construction and technical building services .",0,0,0,0
418,"The GyPSii mobile social networking application is available in China with both Chinese and English language support .",0,0.4,1,0.402
419,"NORDIC BUSINESS REPORT-17 January 2006-Efore Plc inaugurates new plant in Estonia -_ 1998-2006 M2 COMMUNICATIONS LTD Finnish power electronics manufacturer Efore Plc said on Tuesday ( 17 January ) that it was inaugurating its new plant in Parnu , Estonia .",0,0,1,0
420,"The Board of Directors was authorized to decide on other terms of the share issue .",0,0.2,0,0.296
421,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .",0,-0.2,-1,-0.103
422,"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .",0,0,0,0
423,"Net investment income",0,0,0,0
424,"A total of 750,330 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed in December exercising the A-B-C options based on the company 's stock option plan 1999 .",0,0.2,0,0.7
425,"Additionally , retailers can use the same hardware across all tasks in stores and throughout the warehouse , providing substantial savings on support and infrastructure costs .",0,0.3,1,0.542
426,"The most popular paper by far was Kesko 's loyal customer magazine Pirkka with 2,462,000 readers .",0,0.6,1,0.735
427,"OTHER  North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros .",0,0,0,0
428,"ALEXANDRIA , Va. , Oct. 15 -- Aaron Moss of Hampshire , Great Britain , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced .",0,0.6,1,0.625
429,"Catalysts segment includes refinery catalysts and polyolefin catalysts product categories .",0,0,0,0
430,"Finnish home decoration and arts and crafts retailer Tiimari Plc ( OMX Helsinki : TII1V ) reported on Monday ( 18 August ) an operating loss of EUR3 .3 m on net sales of EUR33 .9 m for the period January-June 2008 .",0,-0.6,0,-0.318
431,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",0,0,1,0.273
432,"Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .",0,0,0,0.44
433,"The reason for this is St. Petersburg status as a capital , one of the participants in the meeting quoted Chikunov as saying .",0,0,0,0
434,"The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million .",0,0.3,1,0.477
435,"It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .",0,0,1,0.273
436,"The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .",0,0,0,0.44
437,"All Amer Sports companies develop and manufacture technically advanced products that improve the performance of active sports participants .",0,0.267,1,0.765
438,"The first installment of the Cinema Series concludes with a profile of Finnish inventor Olavi Linden , whose personal artistic journey and work at Fiskars has led to dozens of design awards .",0,0.6,1,0.459
439,"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''",0,-0.2,-1,-0.103
440,"The passenger tunnel is expected to be put into operation in 2009 .",0,0,0,0
