"id","text","rating","afinn","lsd","vader"
216,"     cheap,     necessarily  bad value,  long    need something  better .   read  reviews  buying   disappointed  find two major issues:nn1)  clip covers   slippery    really use  without removing  covers completely.n2) gauge   tiny  even  short length barely   foot results  .8 ohms  resistance. absolutely useless  anything  needs  carry  current (even  amp   voltage  already .6 v less      source     lose .8 v   end).  resistance measurement  add  total  .6 ohms   total measurement  used  connect something   meter.    good  measuring voltage   tiny measurement current   meter uses  .   use  anywhere else   circuit keep  mind   just added  .8 ohm resistor whether  wanted one  .nnconclusion:  worth  cheap .   clips without  wires  crimp / solder      wire.",2,0,0,-0.461
217,"  impossible  get  satisfying    , feel underpowered  .",2,0,0,0.459
218,"   mother uses  cream every day.   says   best!",2,0.6,1,0.67
219,"    care   .   make  hard wood floor shine.  even used bona floor cleaner.  pads vibrated like   going  come .",2,0.25,0.5,0.718
220,"  just like others  found, anything plugged   splitter's receptacle barely stays    fall   slightest provocation. also,  opposite  true    end --  ground prong  way  tight   receptacles.",2,0.4,-0.2,0.649
221,"  yes,   received    thank ,     satisfied       clean well",2,0.35,1,0.896
222,"  almost worthless going  oak.  bit    lined  perfectly    strip  .  tight spots got use  right angle drill   3 / inch bit   hard  bear    screw without strip .  much better head    star pattern  grk head.  coarse square drive head works great  pine.   pro cabinet builder  need  screw  creeps   oak tight without putting  lot pressure   bit.",2,0.133,-0.333,0.851
223,"  makes  can    dangerous tool  safe, especially   trail.    use  yet,   glad    just  case.nnrevised review -   caution      used   soft earth situations  spread  footprint.    provide  stable base   hi-lift  hard ground.",2,0.25,0.333,0.557
224,"   description   item states embossed measurements  visibility -    received  cups,  measurements  almost impossible  see.   way  see     turn  cups  various directions  relation   light source,   course    trying  measure liquid,  something    good idea (unless  want  spill     place). makes  cups useless   purposes.",2,0.133,-0.5,0.103
225,"  thought  item   easy  use   belts keep slipping   loops even  placed  correctly. even though strong belts,  slip  underneath items fairly easily. find another ,   one",2,0.3,1,0.822
226,"  ordered one    ,  bright white light.  based    ordered  second one, exact  model    sell    dull  yellow.  happy   second bulb  .",2,0.133,0.333,0.599
227,"    obviously made somewhere   assurance   real high priority.   sets came  bent tips,  makes  first lock position (  two) unreliable -  opens  whenever  decides .    lock securely   second position,  depending    got   jaws,  might   feasible.nnthese might  useful   stoner set  keep  burning  fingers,   anything invasive  requiring precision,  look elsewhere.",2,0.4,0.143,0.772
228,"     nice idea    work well.  heavy enough  actually clean   brushes stopped spinning almost instantly.  sent  back.",2,0.267,0.5,0.691
229,"     done  research.    way  priced.    cost  much   gun  use  .",2,-0.2,0,-0.34
230,"   showed  days   dlp chip arrived--absolutely now explanation    needed     use . nothing onyou tube explained  either    suggest       dlp chip.",2,0,0,0
231,"       solution  moving  prepac mates storage bed     wall.  worked . . .   kept falling   . probably   gotten  bolt  casters   particular application. incidentally,    swivel, contrary   description.",2,0,-1,0.178
232,"    scrub  good    hoped   figure    change  brushes  polish",2,0.6,1,0.67
233,"  maybe  expectation   small machine   high.  really  get   tile grout  one   reviews  saying.  unit   light     press  brush  get   grout.",2,0,0,0
234,"    life  ,   figure      highly rated.nnyes,   metal can.  yes,  constructed well.    handle mechanism  awkward  difficult  use.    mention  spilled  gas    ridiculous contraption   put   lawnmower tank.    know   mechanism   response   screwy, overbearing government regulations  ,    surprise .nnsave   headache...go   local flea market     older metal can  still works  way  .nnthis  certainly  high  ,    recommend   anyone based    works ( ).  just goofy.",2,-0.12,-0.556,0.421
235,"      post puller,thought     bottom  puller,  ad said  also   puller,     fit  puller.  take    return  .",2,0.2,1,0.361
236,"  junk.",2,0,-1,0
237,"    great.    difficult  actually put    mist without large droplets getting     spraying.",2,0.2,-0.333,0.382
238,"   close   way.",2,0,0,0
239,"    work well,  light weight.",2,0,1,0.273
240,"   many discussions  rubbermaid  told   lid  order....  course      amazon.  ordered  one       big.   expensive  return. even though    numbers    lid   still  wrong one.  sure  measure  outer edge   trash can.     lids (3)   rubbermaid brute cans  cracked  fallen apart.   cans  great    lids.   unhappy    still  little  large.   dogs   want one  lock like  old dome lids .",2,0.029,-0.143,0.304
241,"   fact    instruction one,  silly  ,  much effort   take  put  simple single instruction sheet   ?",2,-0.2,1,0.026
242,"  surprised   fit tight   hoses.  need  use duct tape  keep hoses connected together.",2,0.2,1,0.527
243,"   drop  bottles!  first one  used got dropped almost immediately  filling ,   collar   neck   bottle shattered.    looking  something  better  next .",2,-0.067,0,-0.38
244,"   threaded part  screws   sump pump cracked  broke away form  rest   part.  water gushed    part   sump pump ran.    realized   happening   pump kept going .     going    item  might  well    one  .....",2,-0.2,-0.333,-0.402
245,"  tried using theses leads   meant   low voltage  delicate work.     broken   trash.     expected.  company shipped  fast  everything  ok .",2,-0.2,0.333,-0.382
246,"    great concept     useful,  one   harnesses consistently slipped.       house move,  discover  defect   day  -  complete waste  money.",2,0.05,0.333,0.421
247,"  rubber/ breaks easily",2,0,1,0.34
248,"   handle   cheap.  happy",2,0.6,1,0.572
249,"   wire   attached well   clips.   ok,  many change resistance considerably    wiggled.  also note   wires  magnetic, even   current  passing  . must  made  iron!",2,0,1,0.585
250,"    dry  well.  got glue    fingers  letting  glue set  15 minutes.",2,0,1,0.273
251,"  item   fit electric frying pan     return .",2,0.2,1,0.361
252,"   coarse texture   capture dust.   waste  money.  live  learn...",2,-0.2,-0.333,-0.421
253,"   still trying  get  floor clean.  machine  light,     bad. maybe  using  wrong cleaner.  try  mr. clean  pine sol.   done trying .",2,0.04,0.2,-0.128
254,"   guess  ok. supposed   new  things  open   looked  though perhaps    used.    light jobs.",2,0,1,0.34
255,"    weak suction   commercial vaccum.    disappointed      .",2,-0.4,-1,-0.718
256,"  low ,   useful   break immediately.",2,0.4,1,0.202
257,"  watch !    using    flooring installation, lubricating oil inside  pole leaks , goes straight   middle   footing pad,  leaves  oil spot   floor.  excuse  .   figure    happening right away,   messed   floor. also,   get maximum tension   ;  stop pushing due   certain psi  resistance,  may   adequate   job. overall,    invaluable tool  -tuning  flooring install, just make sure  place another piece  wood   footing!   happy,    expensive installation  unfinished white ask.      deal   obvious engineering flaw.",2,0.025,-0.111,0.708
258,"   may  charging  incorrectly -     stay charged.    like .    better one.",2,0.067,0,0.557
259,"   good glue",2,0.6,1,0.44
260,"   changed    past year      thicker  better  paper towels.    order .",2,0.4,1,0.44
261,"      device hoping  amplify  weak fm signal  strong background noice.  hooking  .     see anything changed  .    waste  money.",2,0.05,0.2,0.103
262,"     use    things   table saw alignment.  although      10 months,   used  4-5 times   broke.     pin  screws   plunger  holds  spring  tensions  plunger.   pin sheared   plunger.   addition,  screws   back plate kept coming loose    wobbly  mounted   magnetic base.nni thought  buying another cheap chinese replacement  found one   similar    turlen brand.    reading  reviews,  came across someone   experienced  exact  problem   ,   guess     basically  made    factory  just carry different names.nnif  need  dial indicator   quick, one- project,    recommend going ultra-cheap, like  ones  find  harbor freight.  otherwise,  can find used starrets    brand names  can  serviced   last  lifetime.   get   pay   guess.....",2,-0.1,-0.429,-0.836
263,"    best bulkhead fitting    diy'er.   real problem getting water  stop using    55 gal. drum. just  tighten   enough.",2,0,0,0.077
264,"   spent hour   hands  knees screwing   floor boards    finished  walked around  house  realized       floorboards  got screwed. just  noisy.",2,-0.3,-1,-0.7
265,"   ran  gloss boss  couple  times   hardwood floor    mixed results.npros:nthe gloss boss works well  cleaning floors using  micro fiber pads  long   use    substitute   damp mop.   surprised  see  gloss boss  able  clean  floors    fraction   floor cleaner  normally  use   mop .ncons:nthe gloss boss   work well   buffer  polisher.  used      hardwood floors   simply     weight/power    job.   spread  wax   floor, however    poor job  buffing   floors.nwithin twenty minutes  use,  u bar   handle bent   disabled  unit  turn  without unplugging.n  felt pads  came   unit  flimsy  popped   unit   use.n   smell  unit overheat    first ten minutes-  makes  wonder  long   going  last.n overall:nif   small floor cleaning jobs using standard floor cleaners,  can   job,  least   .  ,   really want  spend $80.00   mop?",2,0.15,0.4,0.718
266,"  ,  one side   thing  magnetic -  realize     .  chrome side  like insulated   magnetic field   cover  apparently  iron based / reaches around  full magnet.  side   black    magnet    strong,   side  honestly magically  magnetic  . fyi.",2,0.333,0.5,0.869
267,"  overpriced    get. light weight wire actually works better.",2,0.4,1,0.44
268,"  poor construction    last    hours.",2,-0.4,-1,-0.477
269,"    useful.   sizes  need   adaptable.ni   output   dia.  connection   fitnthe output hose., summary: universal tool adapter, unixreviewtime: 1398384000}{overall: 4.0, verified: true, reviewtime: 03 24",2,0.4,1,0.691
270,"   thought  gloves   good  mirrors  glass.   disappointed    oily  leave  residue.",2,0,0,-0.103
271,"  awkward  use",2,-0.4,-1,-0.153
272,"    disappointed",2,-0.4,-1,-0.477
273,"   main selling point     leak proof  head.  well,  far  .  leaks like  sprinkler   upright.    ,  sprays water    expect.    want  sprayer   going  leak, try else .    just need something  sprays   know  always sit upright,   work .nni also tried putting   rubber o'ring,   luck.  someone else recommended  different size o'ring,   give  another shot.",2,0.2,0.25,0.599
274,"   actual paste works great,   applicator   little awkward  use    big hands ( really small).     way  get one    exact amount needed   single cpu,    perfect.        couple times since  used  much.",2,0.25,0.5,0.817
275,"  sturdy,   end   big  grip  items.  needed smaller groves  get  better grip.",2,0.3,1,0.44
276,"    half   hooks fit   pegboard.",2,0.2,1,0.361
277,"     toothbrush  probably   year.    sure  long   supposeed  last    think    year.  used  everyday, really liked ,  took good care   cleaning  drying    use. one day  toothbrush fell   base/handle    brushing  teeth.  metal rod  holds  toothbrush   broken   half way     kind  thinner   rest   metal.    hold  toothbrush  anymore.    replacing   something different, otherwise    nervous   thing  happen .  worth  money    going  last  year!",2,0.229,0.429,0.898
278,"   much power  came   sheet  terrible instructions.",2,-0.6,-1,-0.477
279,"     recommend  nails.  often get stuck   magazine     readjusted  continue nailing.",2,0,0,0.128
280,"   poor  control,     experienced  pomona   years.   rear, upper edge   badly rolled  shear cut leaving  sharp edge.   holder   even bent  90 degrees!    5 degrees.",2,-0.4,-1,-0.822
281,"   really wanted   work however  failed miserably.   able  move heavy items    refrigerator ($,000+ fridge   now dented  scratch due  failure  straps)    super heavy couch   continuously   stop  adjust  straps.  thought perhaps    user malfunction,   read directions  watched videos  double check   using  correctly.   great idea   useful  smaller things    think  worth   bother   .",2,0.075,-0.231,-0.128
282,"  smaller     liked   fragile",2,0.4,0,0.421
283,"      use  tile floors   brushes   stiff  reach  grout joints.  unit  also  light  noisy.  might work  hardwoods. needless  say  returned .",2,0,-1,-0.153
284,"     recommended  building  cattle panel greenhouse,    .    mfg defect ( hole)    able  work around,   got  partial refund   reported .  never checked  see    uv resistant, though.   . lasted  8 months   disintegrated     replaced.  use    greenhouse!",2,-0.1,-1,-0.224
285,"    thing useful   kit   tongue scrapers.  rinse   toothpaste leave  bad  taste   mouth.",2,-0.133,0,-0.202
286,"   leaves  lot  residue.  clean  well.   work  guns.  lots  affirmations   package  straight  lies. maybe  good  polish metal.  looks like   .   good  cleaning guns.  cars.  .",2,0.44,1,0.881
287,"  using    wind-block  outdoor chicken run,   works    purpose.   give   less--wonderful rating   expected 'clear' ,    clear.    description   say 'clear'.   white,    see  .",2,0.35,1,0.778
288,"  trying  use    hard.  probe   correct dimensions   faberware griddle,     hard  put    (almost  sticky tight fit).",2,-0.067,-0.2,0.112
289,"   instructions mention using  flat blade screwdriver  tighten  knurled nut  holds  dial indicator   post mount. well,   one.  also   washer   knurled nut  shown   instructions. result    indicator dial just swivels around uncontrollably.   paid       ,   returning .  still hoping   might get  minimal use      can figure   way  securely attach  dial indicator. maybe  lock washer?  washer  teeth   sides?  epoxy?",2,0.4,0.5,0.685
290,"  gave new life   old maglite.nordered  one  one  hqrp      see   better.   seem    equal   brightness. big difference  shipping speed.  terralux     days   hqrp took  week  hqrp  quite   states closer. 5 stars    fast shipping.          lights.nn** just got  chance  really compare   brands.  hqrp  almost pure white   terralux   bad yellowish tint.   desirable  .  revising  rating    stars   crappy yellowish light.",2,0.167,0.2,0.178
291,"    beginning   .   ,  brushes,  single stip   brush  fall   left   mouth.    brush  teeth. sometimes    discover   still  strip   mouth.",2,0,1,0
292,"  manage several apartment buildings   maintenance guy needed   bottles     already purchasing something  amazon     purchased   well.   three bottles two    guns broke    week.    well made.",2,-0.2,0.5,0.273
293,"    bright   stated,   work  brought  maglite back  life, stated brighter  incandescent bulb looks     !",2,0.2,1,0.7
294,"    ok    ",2,0,1,0.34
295,"  worked   month    stopped. seemed   made  little cheaply.",2,-0.2,1,-0.226
296,"     definitely   permanent fix  bad rollers    grab printing paper  printing!   worked  well    days.  ,  printer soon    problem   rollers  grabbing  printing paper.   temporary fix!",2,-0.5,-0.6,-0.456
297,"    happy,  nails clogged   broken  tip.   sending back.nwent   building supply  check    gun  make sure    right nails.nthis   second gun   owned.  first one worked  years without  problems.nbostitch must  cutting corners   products. licensed general contractor.",2,-0.04,-0.2,-0.136
298,"       , one charging unit failed  function within -3 weeks -  one  now servicing   tooth brushes.  good... figure       two year guarantee,    returnable  exchangeable  one month...?",2,0.133,0,0.153
299,"   shop vac   decent, unfortunately    appropriate bag designed   vacuum.  problem    bag  actually fits  unit  designed  low-rise vacuums,   tall type.  result   wrap-around bags cant expand   motor    center preventing  degree  expansion  retain debris.   problem      bag actually designed  reach  bottom   vacuum,     bag fills ,  ends  hanging   inlet causing pressure   paper  eventually ripping open blowing   debrisdust    place.  disposable wrap around paper filters  go   foam sleeve clog  way  fast. another problem   housing just   motor   supposed  hold  foam sleeve directly interferes   inlet leaving  room even     tall bag   reach  bottom   vacuum offering support  debris collects   putting pressure   bag opening.  poor design.  ,    waste  money.",2,-0.117,-0.385,-0.951
300,"   happy     gown, although   breathable  advertised.     see   can possibly provide protection  much  anything since  looks woven   fairly transparent.  wish    paid  extra money   poly/ gown.  dealing  mrsa ,    trust  item   barrier  .",2,0.15,1,0.848
301,"  cheap",2,0,1,0
302,"   got   put   bedroom door, since  door tends  swing shut, keeping  hot air  day     work.   wedge  work well  laminate floor, however,  just slides along   door.   might work okay  carpet  linoleum,    recommend   hardwood  laminate.",2,0.4,1,0.67
303,"  looks like   enhanced  natural",2,0.3,1,0.612
304,"    v6 gt   using  stock cm thermal compound.  temps got   80c    4.6ghz @ .3v   2500k.  80c   high limit  ivy  sandy bridge,    interested  getting  5-10c drops  people  getting.   result:  10c higher temps  idle  3c higher temps  load.   know as5   long cure ,   hope  can give   better review   cures.   supposed  cure  100hrs  ,  review websites  finding   like 120hrs+.  still,  stock thermal compound  cm   cure ,  makes   valuable  .   performance  improve   next week,  try reapplying  see   gets .",2,0.4,0.636,0.952
305,"   complaints   seller   prompt  shipment   item      great deal    given   free.  forceps arrived today  already  barbs missing near  finger loops    lock closed.  tips  wide   end got close   middle  back  wide  near  hinge.   person  looking  pro  forceps  certainly    trying   something  inexpensive     inexpensive small tools like     immensely better made. look elsewhere, almost anyplace else,  get  better set  forceps.",2,0.267,0.778,0.922
306,"   thought         told   going    lot less cheep.nnjust go   dollar store instead",2,0,0,0
307,"   live alone    get  decent reading unless someone else  .  oh well,  probably need  get married    girl friend.     shared   everyone.  tmi !",2,-0.1,0.333,0.69
308,"     july  2013.  makes  horrible loud grinding/buzzing noise  going   .  recently  noticed   dripping/leaking oil  something   motor.   sure        leaking.",2,-0.6,-1,-0.296
309,"   used   cleaning    carpet cleaning,    particles  invariably leak badly   lower mechanical mechanism whereas    problem  normal cleaning.  said,  hate returns,    note  caution  willndonate   charity  attach  .  may   faulty hose cuff   .    attempt  dismantle  repair.",2,-0.45,0.167,-0.912
310,"  just ok   stopped using .",2,-0.2,1,0.128
311,"  easy  put together,     powerful    terms  steam  pressure.    really unhappy  .  also,   use  steam  maybe  minute    light  come       reheat.  really  practical.",2,0,0.5,0.105
312,"    realize     used  cfl bulbs. burns  cfl bulbs.    highlighted     description.",2,0,-1,0
313,"   velcro  strong   sticky side   stay stuck  well.",2,0,0.333,0.527
314,"  brush   cut  lime deposites.",2,-0.2,0,-0.273
315,"  staples  basically    matter  brand  .  least    thought  opening  package.  box  broken,    half   strips  staples.  taping  box back together,  put   broken strips back .   sure ,    extra room   box.   going  count 5000 staples  see   received   paid ,      brand .   purchased bostich staples also      problem   .",2,-0.15,-0.5,-0.758
316,"  bottle feels cheap ( fairly cheap )  sprays fairly well,  long   bottle  leak everywhere. two    three  bottles  received leaked upon spraying,  matter    set  stream    mist.  got  bottles just  use  chemical storage  clean  reptile cages,     using  bottles every day.    using  every day  leaking  probably drive  crazy.  serious usage,  recommend  heavy duty sprayer,   cheap 3 pack.",2,0.033,-0.091,0
317,"    one  two   picture shows",2,0,0,0
318,"    hold.  popped   hanging  tool",2,0,0,0
319,"    never   trouble  past oral b replacement heads   toothbrush,    awful.   head got  wobbly   week  two.  thought maybe  got one defective unit  tried another.  happened .  .     replace  head much  often  usual  well   wear   brush can  detected.  noticed  folks  complaing    problem   generic replacement heads  either   counterfeit oral b replacements        taken  major turn   worst.       .",2,-0.5,-0.75,-0.863
320,"  seems  work   devices      lot  electronic components....   used   tv  satellite receivers   provide good readings... appeared   switching   .  worked   light blub   ac motors.   ended  making   splitter  separating  conductors   short extension cord  using     splitter",2,0.6,1,0.44
321,"   several packages  .    underwhelmed. made  flimsy    almost  hard   staying    peg hooks.  better  nothing   much.  may try  make     piano wire.nnas always, amazon   great job  delivery  .",2,0.267,0.2,0.822
322,"    affective  us  stairs",2,0,0,0
323,"     5 foot tall     short(medium  large).     much spandex   pinch  toes together actually causing pain.  tried getting largen( weight 125 lbs)  still  short, pinch toes  fall .",2,-0.4,-1,-0.511
324,"  center strap   longer.....",2,0,0,0
325,"  tried fixing  composite metal piece   coat hanger,  looked sturdy enough  broke  soon   coat   .   bothering    .  yes,  held  firmly together  6 minutes.  yes  mixed  two   single grey-black goo  spread   sides   junk.  yes,  held  firmly   least 6 minutes,    timer running.  yes,  cleaned  sides   composite metal thing  applying compound.    sad.   idea    ,   gunk,    work.",2,0.033,-0.111,0.318
326,"    two,  one worked one ",2,0,0,0
327,"  worked ok   lid  spout   screw   top.  poor  design  bottle",2,0,-0.333,-0.077
328,"  deceiving   quantity.   much less expensive   local building supply store.",2,-0.6,-1,-0.34
329,"  dropper  fills /3 full",2,0,0,0
330,"   heat-shrink   alligator clips slips  slides around, making  hard  actually use  things.  recommend something else.",2,0.1,-1,0.273
331,"   waste  money.",2,-0.2,-1,-0.421
332,"   probably  worth   paid  .  like  reviews, materials can easily slip     grip resulting  damaged material..   might just  better  carrying   hand.",2,0.4,0.6,0.84
333,"   tongue scrapers  just pieces     serrated edge.   work .    exert  much pressure   use .nthe kit came  toothpaste   .    also  tongue   mouthwash.   first  products  sealed,   mouthwash        using .ni'd  given  3 stars   mouthwash   sealed.",2,-0.2,0,-0.296
334,"   just  working  .  seems like  threaded socket may just   short -    screw  nearly  much   light bulb,    just   go . seems like    making contact  something..nnanyone   ideas  ?",2,0.4,0.333,0.557
335,"     described.nnthe shipping packaging   poor.   case  holds  nails  broken   poor shape.  luckily none   bricks  broken.    carpenter  know   consuming    load broken bricks  nails.",2,-0.133,-0.667,-0.761
336,"  one   leads failed  first   used .",2,-0.4,-1,-0.511
337,"   got   kidding !  purchased similarly bottled super-glue   local hobby shop.     compare  anything  sell.  gap filling glue   failure.    cure within  reasonable  fame.  gap filling hobby shop glue certainly cured slower  order  flow  recessed nooks  crannies.  gave   little   manipulate things,  needed.   stuff...wow!  better  prepared  wait    anything  start  happen! even   applied hardener,  process  slow  questionably secure  cured.nnthe  conclusion  can come     formula,  possibly  whole bob smith line,   deliberately reduced   adhesive composition  order  either: ) reduce   , )  reduce inexperienced people's exposure   foibles   main-line . whether bob smith   re-bottler   original mfg.,   know. however,   know         ...  use, anyway.",2,0.267,0.077,0.895
338,"  like others  said,   problems   plugs popping    female receptacle.   half   devices  tried pop   require   hold  plug   hand   operate  clamp meter    hand.  annoying.  , forget    needed  hold two probes  measure volts.   something whose  function   measure something plugged     faulty receptacle  poor.",2,-0.2,-0.667,-0.421
339,"   just seem low . every bottle  issued   sprayer head  water tight.  example,   shake  bottle fluid comes  around  threading  perhaps somewhere else.    happen.",2,0,-1,-0.421
340,"      enough weight  really  much  anything.     lot  dark hardwood   home  14 skylights  really reflect   floor     even tell    used.  rather  send  back,  just boxed      selling     dollar   sale.",2,0,-1,0
341,"  dial indicator   properly tighten ,   washer included   thin. fixed    thicker washer. now  indicator   play.nnthe magnetic base   weak    hold  weight   unit  mounted horizontally.   going  rework  magnetic base    works",2,-0.4,0,-0.44
342,"   bond pvc!",2,0,0,0
343,"   cheaply made.   hard  clip  unclip. poor  overall.",2,-0.3,-0.333,-0.542
344,"  just  cheap  way  light, good   buying    kids playhouse. really just    .       hate returning stuff ... lesson learned.",2,0,0.5,-0.265
345,"    regular setting  years (20min);  little  slow.   suppose  begin  set   6-7min,   like -3;  little  fast. going back  regular, maybe jb  get  right someday  maybe around 10 true minutes.",2,0.4,1,0.649
346,"  indicator  base     clamping mechanisms   stay put",2,0,0,0
347,"  ripped easily  installing",2,0,0,0.34
348,"  one jaw thicker   .   align properly'  can use  care.",2,0.4,1,0.494
349,"  item arrived  promised   screws   properly collated  frequently jammed  quick drive gun.   wasted  lot    many screws due   condition.    used  quick drive gun  many years     first    experienced  problem   collated screws.",2,-0.2,-0.667,-0.904
350,"  maybe   user error,   floors look terrible.    seem like  fresh waxed floor.   tool added  value  .     calling  professionals.",2,-0.1,0,0.103
351,"  leaked",2,-0.2,-1,-0.318
352,"  worked awesome  first    week later one   wheels came .  get   pay .",2,0.3,1,0.572
353,"   little deceptive.   ad reads 1000 per case   thought     big case  covers   great .  instead,  received four packs  toilet seat covers. next ,  go  smart  final  purchase toilet seat covers          pay shipping costs.",2,0.2,-0.2,0.751
354,"     light weight   used  tile  grout.    really scrub well ,   smooth surface  buff reasonably.    good investment    floor surfaces    smooth.",2,0.6,1,0.646
355,"  shipped two boxes  nails  small box  little   padding.  shipped  us parcel post.   nails  broken.  better  buying  local  lowes",2,0.1,0,-0.052
356,"   probe   fit  appliance properly, making  necessary  resize  socket.",2,0.2,1,0.361
357,"  dull   10 minutes.  just needed   drill  couple  holes   concrete slap   house. got one hole.",2,-0.4,-1,-0.273
358,"   offers   function.  useful  cleaning counters",2,0.4,1,0.44
359,"   ",2,0,0,0
360,"   got one pair erlier   .  bute   ordered  one pair    already loose   upper portion   useless  us.",2,-0.5,-1,-0.625
361,"   much smaller  expected  rectangle.  wise ok  money.",2,0,1,0.67
362,"  small  made  cheap , handle  flimsy   long enough   tall person.",2,0,0,0
363,"  super small.  two   small electronic safe (socal)    pink   day... description led   believe    bit bigger   last longer.",2,0.4,1,0.778
364,"          expecting   never even tried ,  returned .    way  big   home use  felt.",2,0.2,0,0
365,"  triggers leak  spraying.  upside   side ways. spraying straight     nozzle leaked near  trigger.",2,-0.067,-0.333,-0.421
366,"   toothbrush  loud, slow   round brush head    effective   regular oblong brush. wish   return .  twenty-dollar toothbrush  find   drugstore  much superior   brush  bells  whistles  little else...",2,0.333,1,0.852
367,"  clip tends  slip  twist within  insulating sheath   squeeze   open  jaws    grip  just right.",2,0,1,0
368,"    hook  well  one's     past.  disappointed.   manage  use    dab  glue   ends   guess    done  glue without .",2,-0.4,0,-0.25
369,"     work   newer pegboards  recently purchased  lowes.   hole size   lot  new pegboards  /   locks just fall .    work  well   older version pegboards  3/16 holes either,    stay   pegboard, . . . sorta!",2,0,1,0.338
370,"    bottles  crap.  used    vinegar water mixture   neem oil water mixture. lots  dripping  leakage    top,  well  clogging, turning   weak   renders  bottles almost useless. save  money    higher  .",2,-0.12,-0.667,-0.293
371,"     bargain,  guess,   just hate   clip sleeves slip    allow   get  good grip.   hard  get 'em back    get  idea  slide    clip. errrgggh!      .   get  bucks, go  higher  clips.",2,0.08,-0.333,0.2
372,"    looking   bottles    put cleaning solutions .  ,  first   tipped  bottle   side,  liquid leaked right back    nozzle.   bottles  tip ,    worried ,  expect  people  keep  upright!   already put  bottles   back   shelf,    used   backup situation.",2,-0.2,0.2,-0.475
373,"   bulb    millimeter longer   one  replaced. sound like    make  big  difference,   made  impossible  focus  beam  eliminate  dark spot   middle.",2,0.3,-0.2,0.361
374,"  worked great  first. , within   days, one   sprayers stopped working,     clogged.  dismissed    defect  tried  second;    issue arose,  third.  three  clogged   10% bleach solution -- something   never   issue   past    bottle   tried.    initial moments   working,  got  job done.",2,0,-0.6,0.477
375,"  nails jammed  gun  failed  feed properly.  additionallly,    twice  expensive  better  brand purchased  local big-box store.      !",2,-0.067,0.333,-0.475
376,"   nails  well manufactured  safely packaged  senco.  however,     correct size   hitachi 15-guage angled finish nailer   examine  carefully   mitutoyo caliper.  according   directions,     spec.     like .    like  amazon recommended       hitachi nailer,    see  good   thin little nails   tiny head.",2,0.4,1,0.935
377,"  used  ,   get alligator clips  actually gripped things.    much  days,  especially   example-- clips look like  dog   cross-bite.nnif  value  ,  something else.",2,0.4,1,0.599
378,"  sprayer leaks   sitting upright.    wanting yhis  everday house cleaning   look  something else!",2,0,0.333,0
379,"    looking   bottles  can stand   rustaid  last.   .   probably   milder things,   withstand rustaid.",2,0,1,0
380,"   sprayers  work  well!",2,0,1,0.338
381,"  defective connections.",2,0,-1,-0.44
382,"     prefer  metal gas cans   willing  pay   difference  metal  . however   took     box     pictured,   picture  shows  metal handle  opens  pouring spout  much   disappointment    yellow  handle    pictured.  can    handle      pictured    reason  purchased  $56.00 gas can.    contacting  manufacturer   today's consumer's world  must represent  products correctly  customers  move .    disappointed    pictured    received. going forward   pass  eagle products!!",2,-0.333,0.2,-0.812
383,"   short  til none worked.",2,0,0,0
384,"   sprayer  trigger    work  well   like.  think  got  little less    paid .",2,0.4,1,0.557
385,"   fit  stapler.  item  correct",2,0.2,1,0.361
386,"   great    expected.",2,0.6,1,0.625
387,"      ,    got ,  worked good,  somehow  wire  thin.   tried  use    antenna experiments,    kinda lossy  low frequency  hf use.   come  handy  quick connections  shortwave radio antennas  cover   khz  10 mhz.   10 mhz  signalnmay become lossy.   work good  temporary installations  breadboarding, engineering,   power supplies,  battery connections.           money,  work just  good  regular 24 gauge wire,     recommend   voltages higher  12 volts.    recommend types    thicker   stranded pieces  spaghetti.",2,0.52,0.333,0.83
388,"  wires   thin  limited  amount  current  heating .    covers   clips slide    clip making  difficult  depress  spring jaws.  wasted much   jaws   opened enough  bite  target.",2,-0.267,-0.667,-0.869
389,"  cheap china crap almost worthless .  starting  rust bad .   expected better  grizzly",2,-0.3,-0.333,-0.701
390,"  barely work. see photos posted  others,",2,0,-1,0
391,"   cheap  pieces, breaks quite easily. local hardware store   better options.",2,0.4,1,0.68
392,"   love  tool,     better!nthis gripper  good,  needs  add  autolock   panel  place,    handle  loss  board  slip .. dont use   lift board  roof, especially  someone  holding  board   bottom   video claim   can  done!",2,0.25,0.5,0.749
393,"   really   anything   us  waste     went back  using proper dollies.nnread  detailed information  reviews    actually .   helpful thing  moving furniture  appliances   heavy items  something  actually holds  weight rather  redistributing force.   various wheeled dollies   money  much better spent .",2,0.2,0.2,0.389
394,"   took  8 different bulbs  get two   bright white   tinted green.    recommend  bulb   high output led maglite replacement.",2,0.3,1,0.66
395,"     return ,   work   4 cell maglite.   description said  .    found      work     certain type  bulb,  think  longer bulb.   need  better description.    ,   sure    good .",2,0.4,1,0.848
396,"   got  door stop   saw  cut-  wedge  fit   door's edge,   way  narrow  fit around  standard door!   wedge   door  ,   .    known     gotten .",2,0.067,1,0.248
397,"    expecting dynarex vinyl gloves ( shown   photo)  received  different brand.    yet used  enough  judge    yet.",2,0,0,0
398,"    stuff  've   grocery store  waste  money  go  walmartnwould  recommend",2,0.1,-1,-0.077
399,"  disappointed   . wanted  get  little luster back   wood floor   .",2,-0.4,-1,-0.477
400,"   light wire.   can heat   fast.   using    12 volt power supply  even   toast  wire.",2,0,0,0
