"id","text","rating","afinn","lsd","vader"
349,"@ mcbyrne threat megyn kelly, drama queen. # # foxnewsdebate # foxdebate",1,-0.5,-1,-0.527
350,"@ phillyd: went gay wedding. "" applause "" black people! "" stand ovate "" #",1,0.5,1,0.475
351,"sweet. @ chrischristie family serve. anything say veteran?",1,0.5,1,0.459
352,"@ sampuzzo: @ progress4ohio @ davidjwhite640 take",1,0,0,0
353,"@ slone @ instapundit actual people angry candidate ask real question? serious? #",1,-0.75,0,-0.607
354,"@ larronb overall @ candidate demonstrate competence, command issue & amp; share optimistic vision. thts mttrs #",1,0.333,1,0.67
355,"look jeb come throw gwb bus iraq war. need often.",1,-0.5,-1,-0.599
356,"commentary need last night",1,0,0,0
357,"way fun america watch",1,1,1,0.511
358,"let face - real",1,0,0,0
359,"@ @ candycrowley coach last night",1,0,0,0
360,"amaze degree commitment running joke: / / / vpxxlxevhi",1,0.5,1,0.807
361,"@ mtranquilnight:",1,0,0,0
362,"@ sweetpea593:",1,0,0,0
363,"rubio actual answer question immigrate. color impress",1,0.75,1,0.44
364,"need put someone hrc like @ marcorubio. - @ jedediahbila",1,0.5,1,0.361
365,"montel williams just endorse john kasich president. #: / / / ez9yl3uxxs",1,0.5,0,0.318
366,"hi @ realbencarson attend event, sept 26! tact campaign, pls say ye! allamericanrally. u # - please",1,0.25,1,0.491
367,"@ carlyfiorina @ # country party! pledge away option may need done.",1,0,1,0.457
368,"@ primary voter: "" chance look good general election. 'd shame something happen... "" #",1,0.25,0,0.202
369,"@ foxnews:. @ scottwalker pledge low tax rate form tax code, elect president. #: / / / sknhfykw3u",1,0,1,-0.273
370,"agree @ ingrahamangle @ foxnews question",1,0.25,1,0.361
371,"candidate real like hug? one word define one",1,0.5,1,0.681
372,"enjoy",1,0.5,1,0.494
373,"# trump2016 # illuminati want, will win: / / / 2kvlxwb9kd: / / / zycvny4noq",1,0.625,1,0.625
374,"@ kwrcrow: will learn? @ foxnews @ attack @ win @ time & amp; @ drudge poll.",1,0.375,0.333,0.178
375,"anything say real winner",1,1,1,0.586
376,"slam megyn kelly: / / / obnqdpoemx via @ worldnetdaily",1,-0.5,-1,-0.382
377,"@ goldietaylor: commercial break!",1,0,0,0
378,". @ brithume: "" think clear winner... carly fiorina "" # # carly2016 https: / / / 3jmydidcdf",1,0.625,1,0.751
379,"usual, @ peggynoonannyc insightful # candidate:: / / / 4yp5vfabjq",1,0,0,0
380,"kasich clear standout among",1,0.25,0,0.382
381,"@ nro: miss first minute last night",1,-0.5,0,-0.153
382,"donald, spite megyn kelly, won, #",1,0.75,0,0.077
383,"real winner # jr. debate, came across far intelligent brawl children late.",1,0.75,0.333,0.778
384,"beautiful night",1,0.75,1,0.599
385,"donate @ ppact @ jebbush name",1,0,0,0
386,"@ tonykatz: can get @ govchristie @ randpaul cuss liberty security hour? please? @ 93wibc",1,0.25,1,0.816
387,"aaand question racial divide goes... * drum roll *... black man stage.",1,0,-1,0
388,"@ wilberforce91: one favorite the",1,0.5,1,0.459
389,"ghana got swag ' & amp; dl'",1,0,0,0
390,"clear winner last night",1,0.625,1,0.751
391,"@ montel _ williams: gain tonight",1,0.5,0,0.527
392,"@ johnkasich like: "" turn gay still love even daddy @ tedcruz. "" # https: / / / ttbhqikpm8",1,0.625,1,0.772
393,"babara box running check carly fiorina cord calif. outsource job, line pocket w / $$$, corp welfare #",1,0,0,0
394,"@ kwrcrow: will learn? @ foxnews @ attack @ win @ time & amp; @ drudge poll.",1,0.375,0.333,0.178
395,"minister, doctor 2 busy owner walk stage last night made sense. #: / / / gly4myqxyw",1,0,1,0
396,"now dust settle last night, becoming clear # johnkasich won help. # # 2016",1,0.5,1,0.84
397,"@ bettyfckinwhite: donald biff back future 2?",1,0,0,0
398,"@ brianmrosenthal: icymi: #, @ randpaul call houston mayor annise parker # hero controversy:: / / / qxb1edqozn",1,0.5,-0.333,0.557
399,"come chase facebook, ask important question * hurt forearm make jerk gesture * #",1,-0.25,-1,-0.612
400,"@ teamrickperry:. @ governorperry plan end sanctuary city",1,0,0,0
401,"@ supermanhotmale: winner... koch broth",1,1,1,0.586
402,"@ votingfemale:",1,0,0,0
403,"@ saladinahmed: part huckabee start scream fetus spray chrome paint mouth intense.",1,-0.125,-1,-0.34
404,"@ kwrcrow: dr. carson mark dc half brain, b line #.",1,0,0,0
405,"one summed better",1,0.5,1,0.44
406,"feel bern @ sensanders: )",1,0,0,0
407,"@ naral: "" @ scottwalker, given cord wisconsin, voter believe? "" great question, #.",1,0.75,1,0.625
408,"@ rwsurfergirl: bate will raise @ 's rate fox new afraid show.",1,-0.5,-1,0
409,"wow, expect lot people watch # many: / / / io41nn1omn",1,1,0,0.586
410,"@ biasedgirl: thank, @ expose donald fraud. thank. # # dumptrump",1,-0.062,-0.2,-0.103
411,"wow",1,1,0,0.586
412,"megyn kelly play footies debbie washerwoman schultz. attempt take donald. # foxnews #",1,0,0,0.34
413,"@ michigancrs: "" believe people look someone tell truth "" @ tedcruz # cruz2016 #",1,0,1,0.318
414,"@ mjtbaum: god make appearance",1,0.25,0,0.273
415,"@ beem _ skeem:",1,0,0,0
416,"@ b140 _ tweet: mind",1,0,0,0
417,". @ borowitzreport assess walker # performance, via @ newyorker:: / / / 87p5eew8w7",1,0,0,0
418,"@ disruptepreneur: wow. primary source entertain next six months cement.",1,1,0,0.727
419,"@ warriorwoman91: carly declare winner many first",1,1,1,0.586
420,"tweet com",1,0,0,0
421,"democrat love",1,0.75,1,0.637
422,"@ ohnoshetwitnt: surprise use air quote say "" president "" obama. #",1,0,0,0.273
423,"@ ericstonestreet: cam hand.",1,0,0,0.494
424,"@ lowrancc: "" borrow $1m minute. gotta stop somewhere. "" # standwithrand #: / / / s7ukcfcefb",1,-0.25,0,-0.296
425,"miss #, amaze somehow consider lead. https: / / / qzmg96pf75",1,0,1,0.44
426,"@ renomarky: picture taken",1,0,0,0
427,"@ brianstelter care reality! # reality matte, theory, equate, book! # sciencenotsex #: / / / od0i4cnksn",1,0.5,1,0.584
428,"@ brucebartlett @ jesselagreca",1,0,0,0
429,"ben carson cake fine black radiance sett powder. # # # bnrdebate #",1,0.5,1,0.494
430,"@ politicoroger:: "" lead stupid; politician stupid. mexican govern much smart. "" #",1,-0.25,-0.333,-0.625
431,"@ carlyfiorina",1,0,0,0
432,"@:. @ randpaul want collect cord terrorist, less cord innocent americans #",1,0.25,0,-0.507
433,"@ onceuponaliz: bernie sand come, god, marco rubio ahead race 40+ point? #",1,0.25,0,0.273
434,"@ salmasekela: kasich aware make sense?",1,0,1,0
435,"@ torchie123: guy got real shaft # tonight.? #: / / / zw8jupqp11",1,0,0,0
436,"@ becca0mae: know won, @ writeintrump definite won award "" b # live tweet """,1,0.75,1,0.919
437,"@ martinomalley: must in wall street. call every candidate commit four principle.",1,0.25,1,0.296
438,". @ play "" utmost authority "" @ foxnews #, critic say.: / / / 8jbvwjtj3t: / / / mel8jxm19b",1,-0.125,-1,0.153
439,"@ kvlxi19xx ye never claim. # duh # donaldtrump #",1,0,0,0
440,": / / / ys2n1uflht # wrapup. @ tgradous @ marylene58 @ llmajer @ larryvance47 @ jver1 @ lvnancy @ qnoftherealm @ usvetram @ freelion7",1,0,0,0
441,""" win anymore. lose china. lose mexico. lose everybody. "" - trumppreach, sir, preach! #",1,1,-0.5,-0.556
442,"last @ jebbush try unite pitch attack @",1,-0.25,0,-0.477
443,"@ thepalealewife think",1,0,0,0
444,"# assure affinity publican kurdish militant. elect president jindal said "" arm kurds "". e. pyd.",1,0,1,0.34
445,"@ nonprophetess: "" receive word god. "" good. #",1,0.5,1,0.612
446,"publican economic: rubio win, bush falter, huckabee exaggerate: / / / molloaqhwq # # knowmorenotless @ gpnaplang",1,0.25,-0.333,0.494
447,""" people care less like, want civil right "" - @ raulareyes topic lgbt right #",1,0.417,1,0.663
448,"like jeb much",1,0.5,1,0.361
449,"@ ericstonestreet: cam hand.",1,0,0,0.494
450,"@ rwsurfergirl: bate will raise @ 's rate fox new afraid show.",1,-0.5,-1,0
451,"@ mercedesschlapp: term substance, @ jebbush dominate #",1,0,0,-0.128
452,"@ live fight another day. odd seem ever favor.",1,-0.083,-1,-0.296
453,"@ jamalraad: immigrate strategy https: / / / qzmfehr8vf",1,0,0,0
454,""" defunded planned parenthood. create culture life. "" pp = healthy people, parent & amp; baby & amp; low. abortion. #",1,0.5,1,0.402
455,"@ freedomjames7: want hug? #: / / / iats8vyx7c",1,0.375,1,0.527
456,"@ kerrydiaries: honest sure watch mean girl",1,0.5,1,0.681
457,"campground day first",1,0,0,0
458,"@ rushlimbaugh",1,0,0,0
459,"tea4texs: cnn: one eclipse",1,0,0,0
460,"thought # good, despite @ grandstand. @ bencarson2016 real brought logic back campaign t.",1,0.75,1,0.44
461,"@ someecards: 16 funny action last night inadvertent hilarious.: / / / nkwjlscecm",1,0.75,1,0.681
462,"miss one",1,-0.5,0,-0.153
463,"doubt! huge bump!",1,0,-1,-0.198
464,"@ demsrrealracist: keep try make definite statement",1,0,0,0.273
465,"@ thebaxterbean: rand paul video admitting oppose 1964 civil right act https: / / / qzbazmv7iz",1,0,0.5,0
466,"@ tramontela: great coverage @ wksu @ mlschultze: / / / bryjh5epif @ monchosbarcle @ montoyaisabelc",1,0.75,1,0.625
467,"@ chadpergram: cruz: need command chief make clear join isis, sign death warrant. #",1,0,0,-0.026
468,"@ alexandergold: kim kardashian kanye west selfie hillary clinton important anything said",1,0.5,0,0.202
469,"@ stephenstephan: rubio: basically life sacred.",1,0,1,0
470,"@ @ bretbaier @ foxnewssunday ppl say @ need specific. yet u gave type question opponent",1,0,-1,0
471,"three b performance # ( order ), imho: carly fiorina & amp; ben carson & amp; marco rubio. """,1,0,0,0
472,"@ jbthomjohn: last night #: topic merited attention, ignore # goptbt: / / / tqxw14qzzb",1,-0.25,0,-0.026
473,"@ notaxation thank thought",1,0.5,1,0.361
474,"@ daveanthony: chewbacca just roar every. fit right.",1,0.25,1,0.361
475,"@ againstcronycap: fiorina call give hillary's senate run: / / / hutoqzgyud",1,0,0,0
476,"@ can insult everyone & amp; call stupid cry @ tough fair question.",1,-0.188,-0.6,-0.84
477,"@ mediaboobs:",1,0,0,0
478,"prop @ foxnews great question. @ @ bretbaier @ foxnewssunday",1,0.75,1,0.625
479,"bernie sand fuck national treasure. @ berniesanders # feelthebern # # jonstewart # donaldtrump # bernie2016 # democrat",1,-0.25,0,-0.318
480,"@ bethbehrs: classy.",1,0.75,1,0.44
481,"crack @ theskimm summary",1,0,0,0
482,". @ ppact can sell baby part fit, whatever want call, call woman slob. # # pc # trump2016",1,0.25,0,0.421
483,"@ ericstonestreet: cam hand.",1,0,0,0.494
484,". @ carlyfiorina show push back matthews @ hardball",1,0,0,0
485,"fifty - fifty % "" stupidity american voter "". @ realbencarson @ hillaryclinton #: / / / pkyjsglvfr",1,0,-1,-0.44
486,"person",1,0,0,0
487,"@ optibotimus: know funny....",1,1,1,0.44
488,"@ will _ bunch: smart kasich say, essentially, "" hear concerns voter except sane "" #",1,0.25,1,0.402
489,"@ adamslily: contrast.",1,0,-1,0
490,"thank @ eat24 donald! just got pepperoni roll & amp; root bee $7. 50 + tip.",1,0.5,1,0.42
491,""" purpose military kill people break the "" @ govmikehuckabee # might quote night",1,-0.75,-1,-0.691
492,"@ mozgovaya: 10 men stage cuss one woman. @ hillaryclinton",1,0,0,0
493,"mike huckabee. receive nominate many time. @",1,0,0,0
494,"# stand stage together, look like @ cabinet meet.",1,0.5,1,0.361
495,"sydtrvp: berniesanders: tom hank. final. somebody make sense.",1,0,1,0
496,"ye, moe smart stooge # democrat # @ thedemocrats https: / / / ucd675mrmy",1,0.25,1,0.402
497,"politic nerd moment: vacation. lost chill look @ bar tv see miss",1,-0.625,-1,-0.625
498,"@ americansunited: blog: god made cameo appearance last night",1,0.25,0,0.273
499,"christie, huckabee, walk get top mark... score well last night: / / / 3afiekcitk #",1,0.5,1,0.44
500,"chris christie: pro - life publican never apologize pro - life: / / / mdmned8lgq",1,-0.25,1,-0.076
501,"@ jjosephwilliams: 16 % unite state home tv set tun",1,0,1,0
502,"omg!!! favorite the.",1,0.5,1,0.596
503,"ben carson last night",1,0,0,0
504,"@ jimkilbane:",1,0,0,0
505,"yeah candidate go repel obamacare place something! go!",1,0.25,-1,0.418
506,"say became conservative h",1,0,0,0
507,"@ point response @ "" become publican? "" #",1,0,0,0
508,"actual agree @ andreatantaros something. said @ hurt",1,-0.125,0.333,-0.226
509,"@ rwsurfergirl: @ pledge support establish sold obama?",1,0.5,1,0.402
510,"@ marthamaccallum @ billhemmer",1,0,0,0
511,"@ kavithadavidson: will total stay tun god, megyn. #",1,0.25,0,0.332
512,"undercard bate say two stay race: carly fiorina bobby jindal.",1,0,0,0
513,"bottom line will vote candidate last night @ hillaryclinton",1,0,0,0
514,"cruz: new sheriff town. nice summary. cherish freedom - freedom.",1,0.562,1,0.93
515,"want rand paul",1,0.25,0,0.077
516,"@ patriotmom61: b moment",1,0,1,0
517,"@ guypbenson: good rubio answer immigrate, invoke unfair system play rule. #",1,0.125,0,0.296
518,"seem like support sex marriage actual popular publican",1,0.583,1,0.791
519,"got double speak time paul:: / / / 2wndaiiikc",1,0,-1,0
520,"2016 prediction: clinton 43. 0 % bush 37. 5 % 18. 9 % ( million vote b / c bush rino ) https: / / / bdsp6ig77v #",1,0,0,0
521,"miss # ( drive mother road ) take satisfy bowel movement bushland, texas.: / / / e0huw70rrr",1,-0.5,1,0.34
522,"@ richarddeitsch:. @ frankbruni",1,0,1,0
523,"@ rmuench22:.. everything.",1,0,0,0
524,"school chris wallace mind scene back school dangerfield school nerdy biz professor.",1,0,-1,-0.052
525,"2 drink - # said "" great, great. "" #",1,0.75,1,0.848
526,"@ npr sure immigrant song came",1,0,0,0.318
527,"@ comcatholicgrl: @ marcorubio slay",1,0,-1,0
528,"oh gurrrrrlll!: d",1,0,0,0
529,"refresh? @ tedcruz @ realbencarson # # thinkbeforeyouvote # stand # willneverlie https: / / / vgz4knfxk7",1,0,0,0
530,"usual politic... good entertain",1,0.75,1,0.637
531,"@ bettyfckinwhite: - can answer direct question? - president. -,? #",1,0,0,0
532,"@ lovablegold: got cry",1,-0.25,0,-0.477
533,"oh race issue, good. #",1,0.75,1,0.44
534,"bwahaha!! love",1,0.75,1,0.734
535,"@ sallykohn @ megyn now official chart moonbat hit parade. # #",1,0,0,0
536,"lose: @ proud |: / / / kowxyzui4z",1,0.5,0,-0.026
537,"impress question last night, @ 's dress rock!!! # whoareyouwearing # @ foxnews",1,0.75,1,0.583
538,"b part # - @ tell @ "" aint cool real & amp; dont nice yo ass """,1,0,0,-0.114
539,"gmadawny: rhondawatkgwyn:",1,0,0,0
540,"excellent. @ michellemalkin wow",1,0.875,1,0.818
541,"right last heard @ sensanders women g birth s child. change?",1,0,1,0
542,"b "" reality "" show earth #",1,0,0,0
543,"favorite quote night "" freedom free "" #",1,0.417,1,0.889
544,"@ cohealthaccess: biggest winner publican",1,1,1,0.586
545,"huckabee play bass right? must play steinberger. just know.",1,0,1,0.586
546,"@ slone @ watch plan unfold - psych. warfare - pure & amp; simple. game.",1,-0.5,-1,-0.296
547,"hollywood get dr. doom right foxnews got right 10 time last night?",1,-0.5,0.333,-0.402
548,"@ dan _ bernstein can call just joke. biggest one donald.",1,0.5,1,0.296
549,"love",1,0.75,1,0.637
550,"@ alyonamink pack",1,0,0,0
551,"glad see jesus got shout - las night. candidate push envelope. #",1,0.5,1,0.459
552,"@ pondering _ this @ carlyfiorina & amp; impress w / last pm. took entire night!",1,0.75,1,0.493
553,"@ comcatholicgrl: "" govern try invade church, time resist "" - @ randpaul #",1,0,-1,0
554,"@ abbijacobson: shiiiittt, tough say make horny. #",1,0,-1,-0.128
555,"@ notbillwalton: great snl sketch - time.",1,0.75,1,0.625
556,"@ sanddragger:",1,0,0,0
557,"@ lollyohmy: good the",1,0.75,1,0.44
558,"@ ericstonestreet: cam hand.",1,0,0,0.494
559,"one complain america's corrupt 2 party system - better complain 's threat last night",1,-0.25,-0.6,-0.421
560,"omg @! fox new fan clinton fan.. amaze job last night, impress qs. #",1,0.688,1,0.883
561,". @ total dominate @ drudge _ repo @ time",1,0,0,-0.201
562,"hear, candidate? kasich said god want america succeed. bad, least, want america fail! #",1,-0.1,-0.333,-0.443
563,"women always call men pig. # call dog shut, hypocrite @ @ # # tcot # tlot",1,0,-1,0
564,"@ realbencarson other getting time. real everybody get involve.",1,0,0,0
565,"@ govmikehuckabee: take america hope high ground. will help? - - & gt;: / / / tky8smc27y",1,0.5,1,0.772
566,"fuck ya donald rock",1,-1,-1,-0.542
567,"@ kennedynation:",1,0,0,0
568,"jeb bush rand paul one see odd rise",1,-0.5,-1,-0.318
569,"@ nicksylian: today time next president one year office",1,0,0,0
570,"@ shawnsuth misled. like 5 / 10 tweet party. #, hand, credible.",1,0.5,0.333,0.813
571,"@ ericbolling ppl say @ need specific., # panel g type question opponent?! rigged!",1,-0.25,-1,-0.474
572,"interest see carly fiorina, ben carson mike huckabee pick steam. everyone came unscathed #",1,0.25,0,0.459
573,"@ frankluntz @ "" focus group "" joke! takedown attempt # trump2016 huge fail! won # easily!",1,0.25,0.5,0.789
574,"ok one brought immigrate national stage sure let go make sense",1,0,1,0.572
575,"@ salmasekela: kasich aware make sense?",1,0,1,0
576,"watch #, kept think, "" real answer 2 america's problem! "" # seekweek15 @ lifeaction https: / / / djcj7bhgzb",1,-0.5,-1,-0.457
577,"@ johnkasich: john kasich know balance budget actual done. will.",1,0,1,0
578,"donald john galt. chew.",1,0,0,0
579,"@:. @ give",1,0,0,0
580,"@ fwd _ u:",1,0,0,0
581,"want form night watch! big wall fancy door! yassssss!",1,0.25,1,0.291
582,"cruz' close state may sound like came meat market, huge difference cruz actual. #",1,0.375,1,0.586
583,"# chrischristie's approval rate high now, wait till # bridgegate trial fall. # # foxnews: / / / r9ctplw5up",1,0.5,0,0.477
584,"@ slaboe: [ video ]: / / / taph65klje @ carlyfiorina rock 1st round # # carly2016: / / / 3l7yimjxdl",1,0,0,-0.382
585,"please help maryknoll sister place window convent https: / / / fdgxg3vv13",1,0.375,1,0.612
586,"actual, live least violent time human history. #",1,-0.75,0,0.485
587,". @ pftcommenter's national cognition ( & amp; hair ) b the come",1,0,0,0
588,"kind glad get watch",1,0.625,1,0.751
589,"@ phillyd: aggressive normal? found name new mixtape!!",1,-0.5,0,-0.292
590,"@ ever tell @ go wait car? bad attitude suggest.",1,-0.75,-1,-0.542
591,"@ ericstonestreet: cam hand.",1,0,0,0.494
592,"@ pftcommenter troll job last night",1,0,0,0
593,"@ fieldnegro: happy person america today watch bate hrc.",1,0.75,1,0.572
594,"@ louvice: donald will go dependent! rubionever show 4 work!",1,0,-1,0
595,"@ ericstonestreet: cam hand.",1,0,0,0.494
596,"@ deenazarucnn:. @ realbencarson: thank megyn, sure go get talk #: / / / gnnn9idons",1,0.5,1,0.586
597,"watch 10 contender can just watch megyn kelly?",1,-0.25,-1,0.128
598,"@ teammarco: marco nail abortion. must protect life.",1,0.25,1,0.382
599,"@ salmasekela: kasich aware make sense?",1,0,1,0
600,"@ foxnews",1,0,0,0
