"id","text","rating","afinn","lsd","vader"
329,"@   lost alot  admirers last night. republicans  just going  beat , !  # #donaldtrump",-1,-0.6,0,0.176
330,"@megankellytrump   said, ""megyn, ask  nine candidates,   plan  support    win  nomination.""#",-1,0.6,1,0.758
331,"   want people   wedding whose presence    commanded? @  @tmp  ",-1,0.2,0,0.077
332," democracy remains  dire straits cause  aint working  long   get money  nothing   get dicks  free ",-1,-0.2,-0.333,-0.691
333,"just watched  #.  strong candidates,   clear winner.   interesting  see  wins  #trumpvsfoxnews feud.",-1,0.52,0.6,0.929
334,"  entertainment. ",-1,0,1,0.421
335,"# : better   phantom menace,  worse  revenge   sith.",-1,-0.25,-0.5,-0.778
336," @camelotgypsy: @maddow   everyone  watching ",-1,0,0,0
337,"@freeamerican100 @libertarianwing @randpaul @ronpaul ",-1,0,0,0
338,"@frankluntz ",-1,0,0,0
339,"mike huckabee  bartles &amp; jaymes  like  thank    support. ",-1,0.4,1,0.772
340," @andrewcryer1:  think  @berniesanders won  ",-1,0.6,1,0.572
341," hope rand paul knows   country denies domestic terrorism   comes  specific groups committing  crime. ",-1,-0.1,-0.5,-0.827
342," fascinating  see  post-post ",-1,0.6,1,0.542
343," @hrc:  fact  @randpaul  staked   consistent record  equality. learn  :///xhyjh1fjfk ",-1,0,1,0
344,"damn...  turn republican  . ",-1,-0.8,-1,-0.402
345," @dragswolf:    built  wall  1491. ",-1,0,0,0
346,"finally talking  race 100 min.   cut  commercial ",-1,-0.2,0,-0.273
347," took  temperature  dc's bars     watched  ",-1,0,0,0
348," @usedtobgop:   know  anyone else  think last night ",-1,0,0,0
349,"#ableg #    #lgbtq community  careing, kind  hospitable  christian faith   ""hateful.""  :///mgsu7vmaio",-1,0.3,0.333,0.459
350," change  racist usage   word articulate  describe republicans   well spoken. ",-1,-0.6,0,-0.44
351," @steve0423:   want  marriage   guns registered  washington!! #standwithrand #",0,0.2,0,0.223
352," @simplyarash:  facebook co-hosting  ",0,0,0,0
353,"17 candidates, 2 debates, 1 donald   plenty  fact-check :///4n6wgnunhn #tcot #p2 #gopclowncar # #kidstabledebate",0,0,0,0
354,"@hillaryclinton easily won last night's ",0,0.6,1,0.727
355,"# winners: #, #kasich, #rubio. losers: #bush, #carson, #cruz | :///qs4o70zxby | :///jm1zvd5qyd",0,0,0,-0.077
356," china   many mentions  honduras. priorities, man. #",0,0,0,0
357," @rwsurfergirl:  really really really pissed   fox news      @ ",0,-0.8,-1,-0.721
358,"smh. 's twitter tirade: megyn kelly  'bimbo,' frank luntz  'clown' # :///wywlcgtczr",0,0,-0.333,-0.318
359," @julia_azari:  american people  never trust washington dc. except   17  us   desperate  move . ",0,-0.2,0,-0.613
360," @mullchess: @foxnews  stand much .    10   best   ,  love  chances  2016 # #unitebiue",0,0.533,1,0.881
361,"   little disappointed   # last night,  expecting president camacho  make  appearance. :///tmjil45dxp",0,-0.4,-1,-0.423
362,"floridamep:  impomag: ",0,0,0,0
363," @jimmyjames38: dayum! carson just kicked  question   throat. ",0,0,-1,0
364," @: .@johnkasich:  @  hitting  nerve   country ",0,0,-1,-0.477
365,""" rosie o'donnell..."" - donald  #",0,0,0,0
366," bet  politics clearly  stick  sports...gender  next president-female! :///tb7xx3ezqs ",0,0.2,0,0.457
367," @donniewahlberg: enjoyed  ",0,0,1,0.511
368," @professorrobo:  assassination attempt  ...now    deal w/ th consequences ",0,-0.6,-1,-0.599
369," @kwrcrow: ",0,0,0,0
370," @shannonbream: generations  look back  think  barbarians  murdering millions  unborn babies - says @marcorubio ",0,-0.6,-1,-0.649
371," ",0,0,0,0
372,"two businesspeople    two ",0,0,0,0
373,"video: gallery sessions | @archerone ",0,0,0,0
374,"best part   ",0,0.6,1,0.637
375," @refinery29: mike huckabee thinks fetuses   rights  pregnant women: :///aimff13ktm ",0,0,1,0
376," following  ",0,0,0,0
377,"  tsunami  ",0,0,0,0
378,"rush limbaugh ""fox news made   seem like    republican war  women.""  #epicfail #foxnews #",0,0,0,-0.34
379,"  abortion even  topic?  anyone remember ",0,0,0,0
380," profitable  enforce women's rights  gay right ",0,0,1,0.44
381," @jacbrew: interviewed  candidates   ",0,0,0,0
382,"shout    white people cheering huckabee :) ",0,0.4,1,0.743
383," @danholler: cruz hit unconstitutional executive actions, #plannedparenthood, religious liberty  iran deal  final answer. #",0,0,1,0.527
384," @jarjarbug: cary fiorina      top tier last night...  can think   couple  @   even bother! ",0,0,-1,-0.224
385,"chris christie apparently gives . lol. #",0,0.6,0,0.519
386,"chris christie: pro-life republicans  never apologize   pro-life :///aiartbsmtx ",0,-0.2,1,-0.076
387," @desdemona4u:   unfathomable  @  ask wasserman-schultz    postmortem   ",0,0,0,0
388," @rwsurfergirl:  big problem facing democrats     get hillary sober long enough    ? ",0,-0.1,0,-0.402
389," @lindasuhler: jeb stands  ""act  love""; comments  earned legal status [boo]#noamnestyhttp:///himscrvikr#",0,0.4,0,0.691
390,"#debatewithbernie # #foxnews #foxdebates wish  seen bernie's live-tweet  watched , instead. :///7qk0peaecw",0,0.2,0,0.402
391,"@bkshelvesofdoom alas, stating true facts   always effectivley squelch stupid, bone-headed  moronic ideas. see also: #",0,-0.067,-0.2,-0.751
392,"one word  ",0,0,0,0
393," @tamratellsit:   think     get  left wing msm ",0,0,0,0
394,"tv reality star   2  1 lead.gets asked tough, leader questions.wilts like  failed apprentice.cries  mean girls.#",0,0,-0.333,-0.318
395,"last night's ",0,0,0,0
396," @txindyjourno: ",0,0,0,0
397," @goldietaylor: closing statements! ",0,0,0,0
398," @joeykramer: @aerosmith headed    ",0,0,0,0
399," @popehat: # kelly: "" really want  get   question  facebook.""  yes.   problem.",0,0,-1,0.151
400," @thebloggess: rather  watching  ",0,0,0,0
401,"ben carson   standing  right now! ",0,0,1,0
402,"advice    candidate  order    think  finished 10th place jeb bush get  pulse   hurry ",0,0,0,0
403," @melissafwu:  watch party minutes   ",0,0,0,0.402
404,"initial  horse race. ",0,0,0,0
405,"jalisco cartel ( sinaloa cartel) shot   cougar helicopter   mexican army   missile launcher ",0,0,0,0
406,"well #foxnews &amp; #,  @ hitjob blew . tops @time poll #kellyfile # #donaldtrump :///phqu2mpmbg",0,0.4,1,0.66
407,"bring   democratic  already. please &amp; thank  ",0,0.3,1,0.586
408," @ohnoshetwitnt:  wait  see  lannister  kill    next episode  ",0,-0.6,-1,-0.691
409," #  probably  good  time    weigh    vital issue: #aprillives ( #sharknadoyes, @hdtgm )",0,0.6,1,0.625
410,"""  broken system (    ever benefitted   still think  awesome)!"" @ #",0,0.333,0.333,0.611
411," @ericstonestreet:   cam hands. ",0,0,0,0
412,"less  24 hours  ",0,0,0,0
413," @waynedupreeshow:  earlier tonight  fb  @marklevinshow# :///ilnovju2a9",0,0,0,0
414,""" shrunk  military."" compared  ?  last time  declared war? #",0,-0.4,-1,-0.644
415,"# went  well.  masters  soon choose  candidate  carry   agenda#wakeupamerica #p2 :///x8uwh4kowv",0,0,1,0.273
416," answers @ question   insulting women   insult.  wait 'til  starts   @rondarousey ",0,-0.4,-1,-0.758
417,"@scottwalker    ""proper training"".   ""proper upbringing.""   # # @ #fop #thinblueline",0,0,1,0
418,"funny   ",0,0.8,1,0.44
419," @youryakiri:   rude  throw  valium  someone's mouth   talking???asking    million friends. #",0,0,0,0.163
420," ""@foxnews fact checkers""  oxymoron?   fact check   daily basis.    &amp; ignore ...like last night. #",0,0,0,-0.128
421,"repeal dodd-frank? let  refer   1929. ",0,0,-1,0
422,"obviously watching @thedailyshow.    plenty  ",0,0,0,0
423," @mashablenews: .@ went   late-night twitter rant  @   ",0,-0.6,0,-0.34
424,"@ @    handled better,      one questioned, read: attacked,  personal level.#",0,0,0,-0.128
425," @texascruzn:  @allenwestrepub ""dear @jebbush # #notamistake :///1z3vufjzlw""",0,0.4,1,0.382
426," @darth:  recap outside  always  best part tbh# :///pilrfpa6hc",0,0.6,1,0.637
427,"https:///pp6uzvfqql #donaldtrump "" given  plenty  money"" #trumpwon #",0,0,0,0
428,"voices   head question. ",0,0,0,0
429," @rwsurfergirl:  @ posed  adult pictures.  bring  ? ",0,0,0,0
430,"overall @bobbyjindal   big winner yesterday.  expect  see    prime time debates next ",0,0.5,1,0.586
431,"hee hee hee.    watch  party's ?  talk  word games.  # good times, good times. @speakerboehner",0,0.6,1,0.7
432," @jfreewright: god's making  appearance? cool! ",0,0.2,0,0.38
433," wonder  candidate  going    first  accidentally call ben carson "" help"" #",0,0,0,0.077
434,"thinking  getting tickets  next month's ",0,0,0,0
435," @bipartisanism: ben carson spoke  science   ",0,0,0,0
436,"""social issues... next.""uh oh.# :///8lveuhtjuj",0,0,0,0
437,"mush? bayonets?   , walker?  revolutionary war site  #",0,-0.4,0,-0.664
438,"watching  ",0,0,0,0
439," @monaeltahawy:   candidate received  word  god?! presidential hopefuls?!   america?! christian brotherhood  america ",0,0.2,1,0.545
440,"republicans: ""   black friend   gay friend.    person.  can  expand  much. 'murica."" #",0,0.2,1,0.827
441,":///bjqhgppphy scared  lib news media likes ",0,0,0,-0.026
442," @donniewahlberg: enjoyed  ",0,0,1,0.511
443," @datechguyblog:   jut    @tedcruz playing 3d chess   room full  checkers players?  ",0,0,0,0.202
444,"well,  ya look  ! women..watching. #  https:///1mttug98ch",0,0,1,0.338
445," @cap: ""   defeat  kamehameha attack?    survive  spirit bomb?""-#",0,-0.067,-0.2,-0.839
446,"  hermetically sealed bedchamber, pat robertson  just tuned   #, popcorn  hand. ""  told 'd  miracles.""",0,0,1,0.494
447," @writeintrump: ",0,0,0,0
448," @devryguy: chris christie's moose knuckle   vote. ",0,0,0,0
449,"@_hankrearden  knows  either   identify ?  #",0,0,0,0
450,"rand paul   gone , ' got curly hair!'  dropped  mic. #",0,0,0,0
451," @julieweise: ",0,0,0,0
452,"   know ",0,0,0,0
453," @pacsgirl36: @rushlimbaugh yep @ sucked  ",0,0,-1,-0.202
454," @laurenc_lux: last night's ",0,0,0,0
455," @therunster: confirmed: @foxnews   ask one single question  ",0,0,1,0
456,"oh   real  even    hair, sorta.     @ #  https:///mtqdsdgpeb",0,0,0,0
457,"shoutout  whoever decided  put  ad  ",0,0,0,0
458,"ack!   ",0,0,0,0
459,"@tiffinit @jessilespie @jdante_pr @selhussain love  @storify! ",0,0.6,1,0.67
460," @goldietaylor: huckabee. ",0,0,0,0
461," @dougbenson: "" stop illegal immigration  closing   bridges."" -c crispie #",0,-0.4,-1,-0.7
462,"watching  ",0,0,0,0
463,"#playbookbreakfast yesterday: ""  see tonight ... every issue    ""  @davidbrockdc correct  #?",0,0,1,0
464,"ended  last night   renaissance     rnc   private event. one way  end  night! ",0,0,0,0
465," @collegedemstx: breaking: mike huckabee   transgender rights ",0,0,0,0
466," @13_band: ",0,0,0,0
467,"win   know  roger!!!! ",0,0.8,1,0.716
468,"@kenchapman46 must admit much better   relevant content    answer ""  god tell   ""   #",0,0.133,1,0.7
469," @ericstonestreet:   cam hands. ",0,0,0,0
470," @ac360: ",0,0,0,0
471," @tantan73:   vine  @berniesanders dictating  tweets  ",0,0,-1,0
472," @nascarcasm:   learned: ronda rousey can knock someone   less time   takes   politician  answer  question. ",0,0,0,0
473,"msnbc got  right: rnc let fox handle   rnc wanted field narrowed   wanna  . clearly agenda = ax . ",0,0.2,0,0.402
474,"@civilrightsorg   real illegal alien ",0,-0.6,-1,-0.557
475,"    ask   god ",0,0.2,0,0.273
476,"twitter users takeover ",0,0,0,0
477," @ac360:  think  biggest problem  country    totally politically correct - @  ",0,-0.4,0,-0.402
478,"@marcorubio's ears  freakishly huge. ",0,0.2,-1,0.128
479,"@bipartisanism well, technically  ,   supreme court said  .  #",0,0,1,0.691
480,"@huntsmanabby @siriusxm @petedominick @krystalball ",0,0,0,0
481," @ohnoshetwitnt: every time   candidate mentions hillary  woman receives free birth control. ",0,0.2,1,0.511
482," @ ever ask @rosie  apologize   foul, abusive, ugly attacks  @? :///zycg0ixwru #",0,-0.4,-0.6,-0.875
483," @mattyiceaz: just throwing   ...jon  leaving  ",0,0,0,0
484,"sucking  thumb   #, @ said, "" questions     nice."" #getoverit :///s4c82i0nis",0,0.6,0,0.421
485,"   gluttons  punishment,  watched  debates.  may    things  say come sunday. #",0,0,-1,-0.494
486,"definitely  topic:watched  # last night   thoroughly entertained.",0,0,1,0.69
487,"    one wondering  rubio &amp;  wife play marco polo    sex? except replace polo  rubio. ",0,0,0,0.34
488,"@doriabiddle #   friends visiting  japan ( speak english)    horrified + keep asking, ""?""",0,-0.6,0,-0.103
489," @whitneyneal: crickets  ",0,0,0,0
490," assassination attempt  ...now    deal w/ th consequences ",0,-0.6,-1,-0.599
491,"dr. carson  used   emissary   blacks . ",0,0,0,0
492," @beachpeanuts: jeb   pro-life  made  stand  ground law possible. ",0,0,0,0
493," @sbswenson:  truth  set us free! donald  made one shockingly insightful comment re money ",0,0.2,1,0.636
494,"captain_landon: preview  donald  tonight   ",0,0,0,0
495,"  even get started   # last night, head   le #blog  see  #new post! --&gt; :///opqaudgvcv",0,0,0,0.338
496," @foxnewspolitics: .@ says @hillaryclinton attended  wedding  donation ",0,0,0,0
497,"imagine  saddened rosie o'donnell must . ",0,-0.4,-1,-0.527
498,".@wsj     viewers actually listened    ",0,0,0,0
499,"morrissey foreshadowed  character   #: ""   love,    bomb   bring us together.""",0,0.2,0,0.25
500," @barbhaynes: stop saying pro-life.  pro-fetus.   care   mom.   care   child   born. ",0,0.2,1,0.637
501," @mddems: print   bingo cards! @ ",0,0,0,0
502," @pattonoswalt:  believe   showing gwar's opening set. ",0,0,1,0
503," @oliviabcarter:  one thing  , donald   bringing attention   republican party   needed #",0,0,0,0.402
504," @motorcitylib: forget  ",0,-0.2,-1,-0.226
505," @thepatriot143:     support   realize  every question  delivered   backhanded manner ",0,0.4,1,0.402
506,"orange   new... president? :-) ",0,0,0,0.318
507," @freedomtexasmom:  say ",0,0,0,0
508," @desdemona4u:   unfathomable  @  ask wasserman-schultz    postmortem   ",0,0,0,0
509,"next ",0,0,0,0
510," @deray: hillary clinton  getting  lot  free pr  candidates today   ",0,0.2,1,0.511
511," @catie__warren: ""pack  swimsuit, billy. mama  taking    white house."" # :///6t2pwpyix1",0,0,0,0
512,"# one critique:     much   ""get  know  candidates."" one q per   big problems   world. dissatisfying",0,-0.1,-1,-0.727
513,"watching  #  tape delay:   overtime buzzer     one  jeopardy's ""daily double""?",0,-0.2,-1,-0.318
514,"oh ya  way  get swing voters   democrat side    debbie wasserman schultz complaints ugh ",0,0,-1,-0.67
515,".@ megyn candy crowley kelly. enough said. ",0,0,0,0
516," @kwrcrow: @ hits    park  @foxnews gotcha question  campaign donations. ",0,0,-1,0
517," @rwsurfergirl:  @ posed  adult pictures.  bring  ? ",0,0,0,0
518,"officials warn   die playing  ",0,-0.5,-1,-0.542
519," @barracudamama:  @allenwestrepub ""dear @jebbush # #notamistake :///e1smu0hn5j""",0,0.4,1,0.382
520," @soopermexican: ted cruz  appreciate  emphatically sarcastic air quotes, megan kelly. #",0,0,0.333,0.178
521,"since journalists  point  :  one mention  voting rights    ,  50th anniversary  vra. #vra50 #",0,0,1,0
522,"  watch  ",0,0,0,0
523,"carly fiorina   big winner tonight   opinion.seemed 2b coolest, competent leader   #. #trumpfiorina #",0,0.467,1,0.727
524," @goldietaylor: huckabee. ",0,0,0,0
525," ",0,0,0,0
526,"    way stumping  @,    find  interesting    left &amp;  right  bashing  hard. #",0,0.1,0.333,0.318
527," @idg375: 17 candidates, 2 debates, 1 donald   plenty  fact-check :///qfedzq4q5z via @politifact #gopfail #",0,0,0,0
528,".@wmur9_politics  running  potus,  candidates praised @hillaryclinton's sec  state tenure  https:///j9oebxygof #",0,0.6,1,0.494
529," decided  rand paul looks like martin short   old ",0,0.4,1,0.361
530,"todd palin &amp; rand paul  closed   senor frogs  puerto vallarta together   day  rigorous jet skiing ",0,0.6,-1,-0.273
531,"donald  (@)  like  j.r. ewing  politics! ",0,0.4,1,0.42
532,"@ingrahamangle ""@carlyfiorina ran away  ."" # #carly2016 https:///8aqyj9byor",0,0,0,0
533,"@inamaziarcz remember, kids. #jebbush   ""smart"" brother.  #",0,0.2,1,0.402
534,"   taken  speed reading course  keep    timeline tonight. ",0,0,0,0
535," @rik_fiair: x___x  @kvxrdashian:   leave  republican party  become  democrat. ",0,-0.2,0,0.361
536," @buhbyegop: liar ted cruz   liar... ",0,-0.6,-1,-0.765
537," honor   ",0,0.4,1,0.494
538," @goldietaylor: commercial break! ",0,0,0,0
539,"finally watched  #, freakin' hilarious. kelly killed ,   definitely got  showboat.   anyone else ?",0,-0.1,-0.333,-0.026
540,"bheartland thoughts  ",0,0,0,0
541,"#   order   ""take  "",   wonder  fox news   one  took  ""order"" seriously. @heidil_rn",0,0,0,-0.178
542,"biggest loss ",0,-0.6,-1,-0.318
543," @monaeltahawy: can someone send   ",0,0,0,0
544," @danmoore755:  republican candidates  closing   love  god. democrats  never  ... just sayin. ",0,0.4,1,0.743
545," @kennedynation: ""megyn   crack  head open  eat  brain."" - dr ben carson #",0,0,1,0
546," @jamiaw: "" purpose   military   kill people  break things""-mike huckabee # #kkkorgop",0,-0.6,-1,-0.691
547," @fackinpeter: .@sherrod_small ben carson just plugged ",0,0,0,0
548," scott walker said ""penetrating  southern base borders."" ...   running  president... #",0,0,0,0
549," @danscavino: icymi: @  @morning_joe @morningmika discussing ",0,0,-1,0
550," @cbslaelsa: one   producers spied    newsroom indulging  tonight's ",0,0,0,0
551,"#foxnews  right   change: #gopdebatesthey   well.     moments.   refreshing  philosophies &amp; plans  america",0,0,1,0.273
552," @gtownheckler: huckabee: "" actually boys  g-d,   telling    say        guys."" #",0,0,0,0
553," @catholicdems:  weakness  kasich's armor - making support  poor conditional. needs  little help  ",0,0,0,-0.201
554," @hannibalburess   might  made    ",0,0,0,0
555,"carson:  convinced #ukraine  give   nukes,  now washington  even give  weapons  defend  . #",0,0.2,1,-0.052
556,"twitter declares carly fiorina  ",0,0,0,0
557," @papa_welch:  ",0,0,0,0
558," @usweekly: celebs react   ",0,0,0,0
559,"unborn  yet speak    rights ",0,0,1,0
560,"drinking  watching  ",0,0,0,0
561," bet rand paul consults todd palin   best place  service  snowmobile   visits ak ",0,0.6,1,0.637
562,"yay!  made   happy friday folks!enjoy  weekend!#potus # # #hillaryclinton rocks! :///mzc49jrkq8",0,0.5,1,0.851
563," @rwsurfergirl:   got  right, nobody  talk  immigration,  untill  brought  . # #",0,0,1,0
564,"yeah.  obama bagged bin laden. ",0,0.2,0,0.296
565,"gov @bobbyjindal vows  violate  #firstamendment  elected president :///aq8v8c6p0p#uniteblue # #lgbt #p2 #topprog",0,-0.4,-1,-0.494
566," @idxr:  republicans  telling  america tonight. ",0,0,0,0
567,"  uses   stage   wants  reserves  right  destroy  chances  2016   time? great  leadership. ",0,0.133,0.333,0.34
568," @rmconservative: .@marcorubio voted  amdt  build  fence b4 implementation  amnesty :///5guj7pe5ei ",0,0,1,0
569," @marnus3:  perfect remedy   ",0,0.6,1,0.572
570," @kwrcrow: dr. carson remark  dc  half  brain, best line #.",0,0.6,1,0.637
571,"mk: ""mr. jackson,  molested &amp; paid  young boys...""mj: ""  macauley culkin.""*audience roars  laughter, applause*#",0,0.4,0,0.477
572," just draw straws  replace everyone  dc   top     guys  stage besides bush &amp; christie? ",0,0.4,0,0.202
573,"ben carson  right   angry,  next  rand paul  donald ,   downright passive. #",0,-0.4,0,-0.361
574," big twist   ",0,0.2,0,0
575," @aqv21:  ",0,0,0,0
576," @ykhong: instagram took  @dreamdefenders website  posting real quotes   ",0,0,0,0
577," @monaeltahawy: twitterland:  god spoken     ",0,0.2,0,0.273
578," @alexandraheuser: liberals love  -  promoting -  just sayin'  ",0,0.4,1,0.772
579," @fieldnegro:  happiest person  america today  watching  debates  hrc. ",0,0,1,0.637
580,"lol  clapping  carly.  think  won   . ",0,0.6,1,0.794
581," #  theater, made--tv (&amp; web) drama, (, duh) reality tv, via @charlesmcnulty @latimes :///ltzd4fxr8b",0,0,0,0
582,"enjoyed  ",0,0,1,0.511
583," @dloesch: kasich closing remarks.  dad   mailman btw ",0,0,0,0
584,"really,   people  seem upset  @bretbaier &amp; @ &amp; fox   people  backed . #",0,-0.1,-1,-0.414
585," @mashablegif: ran paul's eye roll   point. ",0,0,0,0
586,"jeb bush: im  prolife  others   schiavo. ",0,0,0,0
587," people need    seat!! ",0,0,0,0
588," @bettyfckinwhite: -can  answer   direct question?-   president. -, ?#",0,0,0,0
589," one question  ",0,0,0,0
590,"mt:@ peddoc63:   times  changed....""pieter_gericke #tcot #pjnet #rednationrising # :///kj1xkusmlk",0,0,0,0
591,"anyone unhappy  last night's .   cheer  . ",0,0,0,0.128
592," @patriottweetz: tt:@ aridavidusa: breaking news! last night   ",0,0,-1,0
593," @puddinstrip:     post  fuck   hood   chevy? ",0,-0.8,-1,-0.542
594,"stuck  work  9.  wait  go home &amp; watch  train wreck    ",0,-0.4,-1,-0.599
595," going independent  watch. lol ",0,0.6,0,0.519
596," @palmaceiahome1:  goal  ",0,0,0,0
597," @numbersmuncher: donald    guy  flips  risk board    realizes   overtake asia. ",0,-0.4,-1,-0.273
598," @goodmanhere2:   almost  bitches &amp; hoes. ",0,-1,-1,-0.558
599," @johnkasich: giving  free hat away - random   first 250 s! go! ",0,0.2,0,0.742
600,"  one thing  take away  last night's ",0,0,0,0
601," gave  many politicians   system  broken.    telling us   works  says   wrong.  ",0,-0.3,-1,-0.735
602," @braveconwarrior:  @allenwestrepub ""dear @jebbush # #notamistake :///t7mgjn2ver""",0,0.4,1,0.382
603,"roger ailes set  @   first q. ",0,0,-1,0
604," @moneyries:  2 -retweeted presidential candidate tweets   ",0,0,0,0
605," ",0,0,0,0
606,"tonight  @andersoncooper:  uncle @drnickmorgan, communicator &amp; body language analyst extraordinaire versus #",0,0,0,0
607,"now      real nitty-gritty   god helping  candidates oh please tell us ",0,0.267,1,0.681
608," kayleymelissa: ",0,0,0,0
609," @bmorebrian: @brappy55  @huffpostlive: last night's ",0,0,0,0
610," real winner  last night's ",0,0.8,1,0.586
611,"   say   real life woman  rights  stuff? ",0,0,1,0
612,": bush admin "" catastrophe""  audience tried  clap.    know   . # #gopdebacle",0,-0.6,-1,-0.66
613," @fieldnegro:  now  know  uncle rupert   want    republican nominee. mr bad hair,    . #",0,-0.2,-1,-0.494
614,"gay hoover claims spark outrage among ex-fbi agents :///q4rpv2tbx6nixon johnson america nyt nyc # :///pvopzkkt9m",0,-0.2,-1,-0.34
615," won?   people talking   picture w/ @hillaryclinton   ",0,0.6,1,0.572
616," @ngomsiv: donald    border last week ",0,0,0,0
617," @robelgasabc7: wow.  ratings  last night's #  jaw dropping. nielsen says 16.0 nationwide,  watch  ever.",0,0.8,0,0.586
618," @bettyfckinwhite:  donald   biff  back   future 2? ",0,0,0,0
619,"clearly  means toucan sam    planning  take  america.  fruit loops  rainbow colored   extra scary. ",0,-0.1,-1,-0.128
620,"bet  never guess  gourmet delicacy   snacking   last night's ",0,0,1,0
621," whines  tough questions; 'megyn behaved  nasty  ' :///jylevqszrr ",0,-0.6,-1,-0.785
622," @dougbenson: "" stop illegal immigration  closing   bridges."" -c crispie #",0,-0.4,-1,-0.7
623,"@paulbibeau @lolgop  ""never give   leverage   negotiation starts"" - donald # 2015# #trumpforpresident",0,0,0,0
624,"@sallykohn substantive, vigorous, revealing....  probably just   head. #",0,0,1,0
625," @wnd_txt: ",0,0,0,0
626,"@latinalista   real illegal alien ",0,-0.6,-1,-0.557
627," sex talk   little less crazy  last night's #,  @angelaledgerwoo    @litupshow: :///4djcc81a5m",0,-0.4,-1,-0.209
628," @tpm:  press release, donald  crowns self winner  #. unsurprisingly. :///kqcbckbjki :///c6qmagevf3",0,0.8,0.333,0.586
629," psychic.# :///wxaf0qvhi5",0,0,0,0
630,"u.s. military spending vs  nations via @washingtonpost :///vbpxf8hqrf ",0,0,0,0
631,"god  going    fox news   first appearance......ever. ",0,0.2,0,0.273
632," @benwikler: ,  @senschumer throwing  hat   # ring  coming     side   #irandeal  tonight?",0,0,0,0
633," @mozgovaya: 10 men  stage discussing one woman. @hillaryclinton ",0,0,0,0
634,"retweeted cdm (@rwsurfergirl): @ posed  adult pictures.  bring  ? #  #",0,0,0,0
635," kayleymelissa: ",0,0,0,0
636," @_kingmalcolm:   pro life unless  cop  involved -  candidates ",0,0,0,0
637,"missed   ",0,-0.4,0,-0.296
638,"fact check  ",0,0,0,0
639,"16%  united states homes  tv sets watched  ",0,0.2,1,0.421
640,"5 major takeaways   ",0,0,0,0
641," @salmasekela: rand paul   gone , ' got curly hair!'  dropped  mic. #",0,0,0,0
642," @datechguyblog: advice    candidate  order    think  finished 10th place jeb bush get  pulse   hurry ",0,0,0,0
643,"@foxnews   listening    radio station.  calling  /b  # #blackfolksgave   #gopfail #cleveland #ohio",0,0,0,0
644," @ellemagazine: icymi john kasich's gay marriage response. wow. ",0,0.8,-1,0.586
645,"last night's ",0,0,0,0
646," @wilberforce91: one   favorite things   ",0,0.4,1,0.459
647,":       points ",0,0,0,0
648,"     world! just look   contribution list   clinton foundation ",0,0,1,0
649," @prophiphop: last night  like oh ",0,0.4,1,0.361
650," @rumpfshaker: boom. @governorperry remark getting replayed    rather  @carlyfiorina negotiating ",0,0,0,0
651," @raemacraerae:    friends  comedians, following  #   funnest!",0,0,1,0.859
652,".@oknox  @sbg1: #  good reality tv,    great discussion   issues:   :///c7fwjmdqcz",0,0.6,1,0.791
653,"1:34:49. aaaaand   question? ",0,0,0,0
654,".@  asked .@  poor questions, ,    help bush   polls? #hannity # https:///p389iile2n",0,0,0,-0.103
655,"  wrestling match. ",0,0,-1,0
656," @foxnews:.@marcorubio   ",0,0,0,0
657," @ceejaycraig:   ready   next ",0,0,1,0.361
658,"lmbo shoutout  twitter. yall even make ",0,0,0,0
659," @rwsurfergirl:  @ posed  adult pictures.  bring  ? ",0,0,0,0
660,".@skynews keeps calling  ""billionaire reality tv star"",   incredible. #",0,0,0,0
661,"@ac360 @donnabrazile hope  2  next  like  mess   bull, bring  bc   get  horns next #rathofamerica #",0,0.133,0,0.44
662," @wrschgn: ",0,0,0,0
663,"obama's mid-east policy supp :///fincbj3pos  ",0,0,0,0
664," @marialiacalvo: .@charles_gaba wins  internet tonight. ",0,0.8,1,0.572
665," @angryblacklady: ",0,0,0,0
666," @youngblkrepub: retweet   see  life..... ",0,0,0,0
667," @tywahlbrink:  took  ",0,0,0,0
668,"@sallykohn somebody  slept   last  election cycles.   mention complete  utter lack  enthusiasm  left. ",0,-0.4,0,0.149
669," @billyeichner: thank    watching  ",0,0.4,1,0.361
670," @writeintrump: anyone know  megan kelly   pissed     ",0,-0.8,-1,-0.637
671,"  think   feeling   republican primaries. ",0,0.2,0,0.128
672," u.s.  $19,000,000,000,000  debt #",0,-0.4,-1,-0.361
673,"yup! bipartisan   way! ",0,0,0,0
674," @thehill: watch: rubio: god blessed    candidates; dems  even find one  :///22gjyz5dz9 ",0,0.2,1,0.718
675," @salmasekela:  kasich aware   making sense? ",0,0,1,0
676," nice look  yesterday  "" foxy, rowdy republican "" # #foxnews :///rf40cci35x",0,0.6,1,0.421
677,"' joe flacco elite' sign crashes republican ...still  one knows. :///ypqvomx5ne ",0,0,0,0
678,"  forget  one  ever  shot  ""  politically correct""  one    liberties violated  . #",0,-0.3,0,-0.25
679," @washinformer: rand paul -    project power  bankruptcy court ",0,0,-1,0
680,"   talk  obama's foreign policy   moderator asked     ",0,0,0,0
681,"""raise  hand    ever  personally victimized  regina george""# :///l0qdv4qmth",0,-0.6,-1,0.103
682," just heard megyn kelly's question  !  comeback w rosie o'donnell  appalling  predictable! ",0,-0.4,0,-0.474
683," looks like  reaction  donald   ""  say  ( right )   say !"" #",0,0.4,1,0.42
