"id","text","rating","afinn","lsd","vader"
253,"use almost one year now. one brush head last blue indicator bristle indicate change head. break mechanical. long ( know long ) brush child tee know rotate action brush head stopped. place every head blue indicator bristle near 50 % white. place head local store. commend.",2,0.1,-0.333,0.25
254,"tape apply arm physical therapist, order tape continue therapist commendation..... apply within hour sting, itch come. tape strong ( good therapy ) actual tore flesh try roll. therapist use bother painful - commend anyone idea affect..... may anyone else.......",2,0.25,0.25,0.586
255,"bulb fit 4 d cell flash light.",2,0.2,1,0.361
256,"tip grab / hold well try tie thread hold fabic",2,0,0,0.273
257,"boil november, may leak. try another brand next season. appoint!",2,-0.2,-1,-0.4
258,"leak like crazy",2,-0.067,-0.333,-0.318
259,"order couple two shopvac hose.. figure heck use.",2,0,0,0
260,"cent half - round fit well / 4 \ hook., summary: okay / 8 \ hook, fit / 4 \ hook., unixreviewtime: 1491782400 } { overall: 5. 0, verify: true, reviewtime: 04 3",2,0.267,1,0.869
261,"complaint sell prompt ship item great deal given free. forceps arrive today already barb miss near finger loop lock close. tip wide end got close middle back wide near hinge. person look \ pro \ forceps certain try something expensive expensive small tool like immense better made. look elsewhere, almost anyplace else, get better set forceps.",2,0.257,0.5,0.933
262,"live alone get decent read unless someone else. oh well, probably need get marry girl friend. share everyone. tmi!",2,-0.1,0.333,0.67
263,"waste money.",2,-0.2,-1,-0.421
264,"real want work however fail miserably. able move heavy item refrigerator ( $, 000+ fridge now dent scratch due failure strap ) sup heavy couch continuous stop adjust strap. thought perhaps user malfunction, read directions watch video double check use correct. great idea useful small the think worth bother.",2,0.025,-0.333,-0.649
265,"cheap, necessarily bad value, long need something better. read view buy appoint find two major issue: \ n \ n1 ) clip cover slippery real use without move cover complete. \ n2 ) gauge tiny even short length bare foot result .8 ohm resistance. absolute useless anything need carry current ( even amp voltage already .6 v less source lose .8 v end ). resistance measurement add total .6 ohm total measurement use connect something mete. good measure voltage tiny measurement current mete use. use anywhere else circuit keep mind just add .8 ohm resistor whether want one. \ n \ nconclusion: worth cheap. clip without wire crimp / solder wire.",2,0.1,0.091,0.554
266,"curve forceps think move nose hair clamp hair pull. attract cheap. fortunate, hold hair tight enough due large serrate clamp area. hair find area two side meet 100 % flush therefore, get pull. dad pair forceps made much better leave hair behind. happy commend anyone buy purpose pull hair.",2,0.3,1,0.929
267,"brush cut lime deposites.",2,-0.2,0,-0.273
268,"original ghost mete w / o ridiculous light work great u can ask question u want pend u knowing ur recent ancient ghost the hahaha garbage",2,0.067,-0.5,0.637
269,"package great shipped im sure impress dropper. dropper every bottle hold liquid...: (",2,0.6,1,0.852
270,"sprayer leak sitting upright. want yhis everday house clean look something else!",2,0.133,0.333,0.224
271,"second use cable slipped behind brake damage cable.",2,-0.6,-1,-0.494
272,"care. make hard wood floor shine. even use bona floor clean. pad vibrate like go come.",2,0.25,0.5,0.791
273,"disapointed. 4 dollys broke piece first use. rate # 1000 lb. never purchase agian!",2,-0.2,-1,-0.475
274,"cheap, good fish tool better.",2,0.5,1,0.7
275,"just work. seem like thread socket may just short - screw near much light bulb, just go. seem like make tact something.. \ n \ nanyone idea?",2,0.4,0.5,0.557
276,"work well gun.",2,-0.2,1,-0.077
277,"buffer heavy enough buff hardwood floor.",2,0,-1,0
278,"nail hold left head driven nail. spend much move spent drive nail hammer.",2,0,0,0
279,"work awesome first week late one wheel came. get pay.",2,0.3,1,0.572
280,"real want work. try run 16k btu boat / c honda 2000i. work / 10 try without capacitor, surprise never work, generator seem struggle., principle, help,. oh well, worth try $10.",2,0.15,0.2,0.438
281,"never work expect. look another one.",2,0,0,0
282,"hard water lime, use toilet bowl clean seem make bristle start chemical melt. seem well made though can imagine work well get hard clean place.",2,0.1,0,0.778
283,"think help carry sheet house. end carry arm hard.",2,0.1,0,0.318
284,"hook well one past. appoint. manage use dab glue end guess done \ glue \ without.",2,0,1,0.273
285,"10x quantity home pot buck.",2,0,0,0
286,"ripped easily stall",2,-0.4,0,0.153
287,"clucky easy use. turn.",2,0.2,1,0.44
288,"work like o thought",2,0.4,1,0.361
289,"said stanley sharpshooter pht150. however maximum length stape stanley sharpshooter pht150 3 / 8 - ch.",2,0,0,0
290,"probably worth paid. like view, material can easily slip grip result damage material.. might just better carry hand.",2,0.15,0.6,0.827
291,"low, part broke stall",2,-0.3,-1,-0.691
292,"order staple package poor. staple box. \ nsome broke. first happen. reason \ nordered waas beatable need fast< data - hook= \ - link - linked \ class= \ - link - normal \ href= \ / b - c - eagle - 97 - 25 - - ch - 20 - gauge-3 - 16 - ch - crown - staple - - s3297 - lhf-5 - 000 - p - box / dp / b0000224pt / ref=cm _ cr _ arp _ d _ rvw _ txt? ie=utf8 \ >b & c eagle 97 / 25 - ch 20 gauge 3 / 16 - ch crown staple s3297 - lhf ( 5,000 p box ) < / >",2,-0.3,0,-0.71
293,"purchase assist move old finish renovate carve entry door. find provide help versus hand sand small wire brush attach dremel tool.",2,0.4,1,0.71
294,"sad, the just hold brand - new shopvac hose together firm. probably fix problem glue duct - tape.",2,-0.4,-1,-0.7
295,"strong well made let picture fool, lid. said came 6 got one.",2,0,0.333,0.361
296,"the power whatsoever. get clean tee manual toothbrush.",2,0.4,1,0.402
297,"never figure use might human error.",2,-0.4,-1,-0.402
298,"expect dynarex vinyl glove ( shown photo ) receive different brand. yet use enough judge yet.",2,0,0,0
299,"just another useless piece junk. help bad day.",2,-0.2,-0.5,-0.557
300,"difficult push button.",2,-0.2,-1,-0.361
301,"spent hour hand knee screw floor board finish walk around house realize floorboard got screw. just noisy.",2,-0.2,-1,0.178
302,"purchase post - popper, order hi - lift pp - 300 post - popper, amazon present option also order hi - lift pp-350 chain & slip hook hi - lift jack orb - road base. figure good complement post - popper, order. however, base post - popper fit - road base. thus make mistake order - road base use post - popper.",2,0.133,0.6,0.572
303,"ok",2,0,1,0.34
304,"sup bright fit 4 d cell maglite. retain re maglite small inn diameter outside diameter l verse. probably shave retain re spare want. gave friend got work 6 d cell maglite.",2,0.2,1,0.898
305,"part break easy. set much sturdy.",2,0.2,1,0.44
306,"pos. worth money. cheap built, feature. tell \ fault \, wire pin -. order - name it $8. 99 tell exact strand match end. deal different electronic vice, make type cable configuration, useless. just say fault information. thankful, paid $40. 00 clearance, still get money worth. reason get star tone generator ( need probe anyway ).",2,0.2,0,-0.178
307,"",2,0,0,0
308,"obvious made somewhere assurance real high priority. set came bent tip, make first lock position ( two ) reliable - open whenever decide. lock secure second position, pend got jaw, might feasible. \ n \ nthese might useful stone set keep burn finger, anything invasive require precise, look elsewhere.",2,0.4,0.556,0.772
309,"weight accurate. put t pound weight said weigh 11. pound.",2,0,1,0
310,"thread part screw sump pump crack broke away form re part. water gush part sump pump ran. realize happen pump kept go. go item might well one.....",2,-0.2,-0.333,-0.273
311,"huge quire bit strength squeeze caliper open. wish known big go real life. believe small caliper probably easy handle.",2,0.24,1,0.878
312,"describe. \ n \ nthe shipping package poor. case hold nail broken poor shape. luckily none brick broken. carpenter know consume load broken brick nail.",2,-0.133,-0.667,-0.761
313,"lack durability issue. tractor pack four pole fair short period one pole functional. also difficult adjust length need strong hand adjust length. look zip wall system next purchase try find compare.",2,0.05,0,0.612
314,"way easy get move wedge. trust lay anyone try push door. grandma doorstop allow fluffy re - enter hindered soil neighbor lawn? yeah guess. act shoot entry kit? much.",2,0.12,0.333,0.805
315,"great expect.",2,0.6,1,0.625
316,"vinyl attach wire: insulate vinyl slippery sardine oil clip rotate hand try attach \ nthen vinyl sleeve slip back along wire negate insulate effect sorry",2,-0.2,-0.429,0.44
317,"shop vac decent, fortunate appropriate bag design vacuum. problem bag actual fit it design low - rise vacuum, tall type. result wrap - around bag cant expand motor cent prevent degree expanse retain debris. problem bag actual design reach bottom vacuum, bag fill, end hang let cause pressure paper eventual ripping open blow debris \ \ dust place. disposable wrap around paper filter go foam sleeve clog way fast. another problem house just motor suppose hold foam sleeve directly interfere let leave room even tall bag reach bottom vacuum offer support debris collect putt pressure bag open. poor sign., waste money.",2,-0.067,-0.059,-0.905
318,"sprayer trigger work well like. think got little less paid.",2,0.4,1,0.557
319,"use glue picture mislead actual tiny amount",2,0,0,0
320,"fitting attachments wrap tape fit",2,0.2,1,0.557
321,"like other said, problem plug popping female receptacle. half vice try pop quire hold plug hand operate clamp mete hand. annoy., forget need hold two probe measure volt. something whose function measure something plugged faulty receptacle poor.",2,-0.2,-0.714,-0.459
322,"previous purchase different brand little stiff held pegboard hook little better. brand just ok.",2,0.4,0.333,0.613
323,"high hope, just work cast aluminum camper part. clean beforehand, follow directions mix let sit overnight. joy.",2,0.467,1,0.856
324,"bulb millimeter longer one place. sound like make big difference, made impossible focus beam eliminate dark spot middle.",2,0.3,-0.2,0.361
325,"know whether ( brand know ) name brand one. work great arrive good condition.",2,0.6,1,0.791
326,"awkward use",2,-0.4,-1,-0.153
327,"liable. bottle well, other. seem good control. 3 bottle, one work well ( know hold ), one weak, one almost function. appoint. \ n \ njt",2,0.1,0.2,0.494
328,"much small expect rectangle. wise ok money.",2,0,1,0.67
329,"good",2,0.6,1,0.44
330,"vise hold ok. slot vise match many drill press table. cheap made, well - made either.",2,0,1,0.542
331,"ok",2,0,1,0.34
332,"purchase something help measure fat. original want digital one let running lot view regard accuracy said, hell, just go old school way, get one. size big big caliber, pinch quite bit comfortable use, kinda dread getting g the, ur ok sweat. far compare pretty good measurer pretty close accurate couple measurement. still think gonna risk bit digital one comfortable mey girlfriend mom.",2,0.1,0.273,0.926
333,"trigger leak spray. upside side way. spray straight nozzle leak near trigger.",2,-0.067,-0.333,-0.44
334,"poor construction last hour.",2,-0.4,-1,-0.477
335,"maybe right reason. significant less big retailer think amazon shipping speed superb. however, shipping small heavy item like box 3000 staple, need little care taken package handle. \ ni basically receive shipping box doz loose broken strip staple. 3 bostitch box ( 9000 staple ) broke open torn piece loose broken strip inside shipping box. make load staple bit hassle strip full. although staple yet arrive, suspect pile broken usable partial strip finish staple floor.",2,-0.031,-0.067,-0.784
336,"work proper.",2,0,1,0
337,"got put bedroom door, since door tend swing shut, keep hot air day work. wedge work well laminate floor, however, just slide along door. might work okay carpet linoleum, commend hardwood laminate.",2,0.4,1,0.71
338,"sup small. two small electronic safe ( socal ) pink day... description l believe bit bigger last longer.",2,0.2,1,0.71
339,"work okay 6 hr horrific sound. swapped battery still continue.",2,-0.6,0.333,-0.542
340,"impress item. hassle worth.",2,0.5,0.333,0.586
341,"stall",2,-0.4,0,-0.202
342,"actual, great brush action. please. \ nbut life horrible. spent $130. 00 - switch die less one year. just plain bad.",2,-0.2,-0.2,-0.67
343,"cent strap longer.....",2,0,0,0
344,"fit pegboard. clip hook pegboard, yet old metal hook fit. turn.",2,0.2,1,0.612
345,"toothbrush loud, slow round brush head effect regular oblong brush. wish turn. twenty - dollar toothbrush find drugstore much superior brush bell whistle little else...",2,0.3,1,0.735
346,"fit bostitch like thought. expect fill gun easily staple.",2,0.133,1,0.612
347,"post pull, thought bottom pull, ad said also pull, fit pull. take turn.",2,0.2,1,0.361
348,"broke real fast;. stopped work",2,-0.2,-1,-0.572
349,"thought told go lot less cheep. \ n \ njust go dollar store instead",2,0,0,0
350,"it huge waste money. clean stove hard water stain show. spend good forty minute try move stain oven, final broke use easy - done 5. coup de grace went try use next day, attach end huge leak, spray steam everywhere except want go, render whole the useless. waste money.",2,0.046,-0.091,0.296
351,"got door stop saw cut - wedge fit door's edge, way narrow fit around standard door! wedge door,. known gotten.",2,0,1,0.248
352,"im appoint, probe absolute junk.",2,0,-1,0
353,"book. basket handle fit guide.",2,0.2,1,0.361
354,"clip tend slip twist within insulate sheath squeeze open jaw grip just right.",2,0,0.333,0
355,"good two handle ( like shown picture state \ handle \ plural title ). one. description mention one either. needless say, terrible one handle. sell. cheap built false ad.",2,0.133,0.2,0.318
356,"pack tape work well can ever separate adhesive back. hard move often tear often.",2,-0.2,-0.333,0.178
357,"plan throw - away. just month use, one still work. just use total 4 time vinegar water / plain water. squirter broke ( literal snapped ) one second use; another one just start weak spray dripping, make useless. one remain work great, expect last long.",2,-0.1,-0.5,-0.527
358,"need pegboard accessory / 4 \ pegboard",2,0,0,0
359,"instruction mention use flat blade screwdriver tight knurl nut hold dial indicator post mount. well, one. also wash knurl nut shown instruction. result indicator dial just swivel around uncontrollably. paid, turn. still hop might get minimal use can figure way secure attach dial indicator. maybe lock wash? wash tee side? epoxy?",2,0.4,0.5,0.429
360,"great. difficult actual put mist without large droplet getting spray.",2,0.2,0,0.382
361,"abrasive difficulty hold charge couple awkward sign make difficult get back tee.",2,-0.3,-1,-0.67
362,"real anything u waste went back use proper dolly. \ n \ nread tail information view actual. helpful the move furniture appliance heavy item something actual hold weight rather distribute force. various wheel dolly money much better spent.",2,0.2,0.429,0.44
363,"mom, work: (",2,0,0,0
364,"previous description like ' child toy ' accurate. much light real household appliance. classify power dust anything else. try use buff flake, glaze clear sealer set correct stain concrete floor. can done fair easily nothing wet paper towel elbow grease thought help speed process. luck. gloss boss absolute nothing several different pad type. send back.",2,0.4,1,0.926
365,"work - actual made compressor rv camper ( polar cub 9200 ) noisy hard start. check double check wire -",2,-0.2,-0.333,-0.273
366,"tape. stick. b call ribbon. use strip tie the stuck. think tape reflect strip around the need alas deceive. know reflect know tie order test. just hang loosely flap wind anyway.",2,-0.4,-1,-0.7
367,"arrive quick, slit etch proper thus able attach blade",2,0,1,0
368,"idea purpose brilliant. getting function proper though tough. particular one seem defect one side since always slip - - whatever try try lot! basically useless, turn.",2,-0.067,-0.2,-0.294
369,"two three already bare functional. one work. two, every, stream never mist, like general want - straight stream. get something else money.",2,0.267,-0.333,0.023
370,"also felt work well. use pegboard place coat rack hook keep fall. made tutorial show make work. now, never fall. \ n \ n [... ]",2,0,1,0.273
371,"cable, extremly thin wire feel heat simple light bulb test. place cable just use clip.",2,0,0,0
372,"bare work. see photo post other,",2,0,-1,0
373,"flimsy like original",2,0.4,0,0.586
374,"beautiful hand made hook tiny! guess amish elves made. gotten response sell attempt see turn, hence low rate. even pay stock fee. just doll house use. primative fish hook maybe?",2,0.2,1,0.709
375,"surprise fit tight hose. need use duct tape keep hose connect together.",2,0.2,1,0.557
376,"fit staple. item correct",2,0.2,1,0.361
377,"poor drip. purchase three leak. pattern okay.",2,-0.3,-0.333,-0.557
378,"come color describe, came four white yellow gadder clip hard use.",2,-0.2,-1,-0.103
379,"pegboard kit peg lock similar much high. poor job keep peg usual pull peg. cold garage frequent break. sell expect much much better. love idea big appoint search effect way keep darn peg continue.",2,0.2,-0.2,0.612
380,"defect connection.",2,-0.6,-1,-0.34
381,"say \ 4 - 6d \, fit new purchase 5d maglite just order. collar screw bulb hole, bulb near fit hole. turn. better instruction selection criteria avoid issue.",2,0.15,0.2,0.649
382,"little small expect. get nice fish, guess just shot dark. real know go get. probably found little bit better fossil somewhere else similar.",2,0.5,0.333,0.662
383,"need bottle order. good expect. either outward stream. middle ground!",2,0.6,1,0.493
384,"last year motor quit.",2,0,0,0
385,"hold well normal use.",2,0,1,0.273
386,"gave new life old maglite. \ nordered one one hqrp see better. seem equal bright. big difference shipping speed. terralux day hqrp took week hqrp quite state close. 5 star fast shipping. light. \ n \ n * * just got chance real compare brand. hqrp almost pure white terralux bad yellowish tint. desire. vise rate star crappy yellowish light.",2,0.133,0.2,0.34
387,"item arrive promise screw proper collate frequent jammed quick drive gun. waste lot many screw due condition. use quick drive gun many year first experience problem collate screw.",2,-0.16,-0.667,-0.848
388,"vice hop amplify weak fm signal strong background noice. hook. see anything change. waste money.",2,-0.067,-0.2,-0.34
389,"half hook fit pegboard.",2,0.2,1,0.361
390,"low, useful break immediate.",2,0.4,1,0.202
391,"dial indicator proper tight, wash include thin. fix thick wash. now indicator play. \ n \ nthe magnetic base weak hold weight it mount horizontal. go work magnetic base work",2,-0.4,0,-0.128
392,"seem unsteady",2,0,-1,0
393,"use connect 6 volt lantern battery kid light bulb experiment science camp activities wire got hot several melt right insulate. \ n \ nother, length good, clip held firm.",2,0.6,0.5,0.44
394,"ok",2,0,1,0.34
395,"wire 4 real work. werent good other simply, ok. dont reccomend desperate g try",2,0,0.333,0.24
396,"work month stopped. seem made little cheap.",2,-0.2,1,-0.226
397,"maybe expectation small machine high. real get tile grout one view say. it light press brush get grout.",2,0,0,0
398,"help little bit get real windy outside reason reception goes hell even amplify lose picture sound",2,-0.2,0.2,-0.681
399,"expensive lease sheet good easily.",2,0.6,1,0.649
400,"glue come extreme weak. work describe. wheel fall right.",2,-0.4,-0.333,-0.493
401,"agree everyone cost. way much 500 nail, gonna got. 31 / \ back 2005 cost lot also",3,0.2,1,0.361
402,"cover much thinner original brute cover came garbage can. fit perfect brute garbage can.",3,0.4,0,0.818
403,"ok",3,0,1,0.34
404,"use duct tape hold one end hose couple... one end great fit, end much",3,0.4,1,0.765
405,"good description. check user friend, durable great use restaurant coffee shop.",3,0.6,1,0.881
406,"scratch recieved seem work alright",3,0,1,0.25
407,"cheap made work probe try keep cost",3,0,1,0
408,"perfect - understand huge price type item",3,0.4,1,0.718
409,"dial - indicator ok. mag - base marginal due weak magnet.",3,-0.4,0,-0.057
410,"order two, one arrive \ activate handle need use. try hard american. amazon said un - returnable.... see. ye can picture. activate handle now., summary: order two",3,-0.2,0,0.077
411,"conector, said \ bag \ thought least ( ) package.... good shipping just one. sorry.",3,0.2,0,0.382
412,"solid built usable - small scale anything. it measure .001 .0001 - unless miss something.",3,0,0,0
413,"construct heavy, fit base hi - lift jack pp - 300 post - popper. another item yard sale!",3,0.2,0.333,0.42
414,"get pay use okay. rough machine part sharp shard metal protrude just enough cut finger ( s ) decide clean bit.",3,0,0.333,0.338
415,"ok, lock str8 pair line correct still lock.",3,0,1,0.34
416,"50 year old one work better. one old pegboard break age actual held peg. come easily.",3,0.4,1,0.649
417,"previous elite sonic care tooth brush cost $100. 00 die year late... sonic care people fix old toothbrush, instead want new one.. never sonic care... \ n \ ni saw view toothbrush decide try... 1st tee feel lot clean sonic care elite.. \ n \ nthe the use toothbrush longer 20 second, fully charge battery run 4 -5 day.. keep charger everyday... also loud sonic care elite.. get use.... \ n \ nyour tee real squeaky clean use toothbrush, know ran finger tee squeak... \ nthis great toothbrush great.... \ n \ nwell oral - b just like philips custom service stink.. contact toothbrush start running power months ago.. oral - b state toothbrush last 3-5 yr, well mine last maybe yr 2months power problem start told, remedy $10. 00 coupon toward new one... unacceptable went online utube found several video change battery, able toothbrush back work, went battery plus store connect battery need extra buck, cost $9. 00..; oral - b just want new toothbrush.. tire buy the even last suppose.. anyone else problem just checkout utube video change oral - b toothbrush battery.. work.. careful open toothbrush make sure u break thin copper wire, cus happen need new one...",3,0.2,0.364,0.951
418,"little cheap. one tip bent prevent roll smooth scratch sometime. bend fix problem still terribly smooth.",3,-0.4,0.2,-0.735
419,"sitting water night brief rust appear around join hardware. handle wartenburg wheel appear stainless hardware use attach standard steel. good.",3,0.4,1,0.625
420,"work. deliver door. much else say.",3,0,0,0
421,"cup shown image injection mold. deliver cup soft vacuum form, like cheap drink cup. color mikly white rather optical clear injection mold shown. rigid adhesive mix, cheap adequate.",3,0.267,0.143,0.67
422,"okay.",3,0,1,0.226
423,"work advertise small amount money. just enough get job done.",3,0,0,0
424,"just arrive couple day ago. view right. / switch atrocious. mind turn lease handle. case handle low. metal bent shape right box. get work adaptation handle use pry bar angle grind. \ nonce issue dealt, tend. however, say real loud. \ nbe sure lose pad clip come. order pad come clip, clip. obvious clip proprietary. \ nthis good job scrubbing / polish floor good scrubbing carpet. expect perform level commercial buffer. lightweight hold extensive use large home busy use. spend money appropriate machine. \ ni sorry buy. good tool make adaptation advise.",3,0.4,0.2,0.71
425,"like dropper",3,0.4,1,0.361
426,"thermal paste. \ nthe the say, sup sticky. \ ni place cpu cool old one speed control, new mobo spinning jet engine speed. \ nwhen go move cpu cool ( simple fan heatsink ), paste sticky pull cpu ( amd socket am3+ ) right socket! lock bar still, cpu secure firm. happy. \ n \ nthough high satisfy, the pull cpu high lead anymore. place cpu cool, masscool 420 instead stuff, cost $. 99. use antec stuff, year. $8 just much spend thermal compound cheap cpu.",3,0.367,0.429,0.948
427,"part bin lifesaver u re pegboard garage, job decent. just two gripe: \ n \ n1 ) other said, pin brittle. careful hang, suggest description, use take the worksite. ask breakage point. \ n \ n2 ) great nut & bolt, wish little bigger; hard reach anything small part.",3,0.333,-0.25,0.93
428,"guess work well never know work outdoor flood light fixture fixture cover sensor.",3,0,1,0.273
429,"work b knowledge. seem keep warm cold one two",3,0.2,0.333,0.226
430,"okay - worth paid",3,0.4,1,0.421
431,"happy, thx!!",3,0.6,1,0.777
432,"sure great toothpaste, get beyond clove taste",3,0.6,1,0.751
433,"thought bottle sturdy. feel like think.",3,0.4,1,0.361
434,"can go wrong, just bright like",3,0.067,0.333,0.318
435,"just accessory shop vac can say. \ n \ nit arrive okay took eternity bad pack box poor condition postman, mr. goff, apologize brought door said way post office handle. \ n \ nstill - - everything unbroken right complain.",3,-0.4,0.143,-0.778
436,"nice sturdy urethane wheel. roll easily quiet concrete floor. urethane give lot traction wheel slip. weight rate seem accurate, 600 pound tool ch four wheel handle easily. \ n \ ndefinitely commend other. rate like 3 / star real better just ok.",3,0.45,1,0.946
437,"the arrive today little suprised open box. guess expect little similar shop vac own 10 year now. material sign way compare old machine. include accessory little junky side. job \ shop - vac \. see one last 10 year trouble - free, old one. guess just sign time. cost cut stay competitive \ throw - away \ society.",3,0,0,0.052
438,".5 \ universal tool hookup. 75 \ hose - fit black - friday special shopvac ( cheapo verse ). 75 \ hose connect dewalt dw745",3,0.2,0.5,0.637
439,"paste order cpu order tail enough scribe whether need paste. particular case order never use. however, since common cpus possibly need reseated, may necessary apply paste. \ n \ ntim",3,0,0,0
440,"get pay.",3,-0.2,0,-0.103
441,"brush clean well! see feel big difference use electric toothbrush. \ nmy problem toothbrush brush connect handle screw brush onto handle. water seep hollow compartment hard clean. commend oral - b sonic complete toothbrush clean well sonicare, better brush ( large, smother ), easy clean, less expensive.",3,0.22,0.333,0.94
442,", okay. adjustable slide tight slop surprise! lead screw precise though, turn like round. stick every / turn. maybe break use smooth? also lot backlash lead screw, add shim help. position indicate collar next x y handle, great... china made...",3,0.467,0.2,0.895
443,"peg lock work well / 4 \ peg loose slipped hole use / 8 \ peg picture package.",3,-0.6,1,-0.052
444,"decent bottle great. leak.",3,0.2,0.333,0.402
445,"get one unless like eye strain. get hanson 60172. differences: one painted,, important, bit size hard read - just engrave metal. hanson 60172 paint blue easy read bit size label.",3,0.2,0,0.681
446,"forceps work reason well. much play joint, lock tight. machine bit crude. functional look something better next.",3,0.4,0.333,0.402
447,"n good strap. 3 star g 5 thought geting new nut n bolt, shipping overkill box.",3,0.6,0,0.44
448,"get pay! work b window, pliable squishy, like beat get open close door lot. put tape stay. otherwise block air come door window.",3,0,0.333,-0.271
449,"provide great support",3,0.5,1,0.778
450,"use, look like good. find good place stick 2012 jeep wrangle.",3,0.533,1,0.807
451,"shoulder dolly work well move bedroom dresser one room another. commend use stair. four stair step go, plus move back pick truck ground, difficult. maybe two tall men work better husband. 5'11 \ 5'3 \.",3,0.2,0.5,0.66
452,"other indicate, plug pop socket unless held firm taking read. otherwise, suppose.",3,0,0,0
453,"light gauge clip lead. put amp current thru wire burn wire. wire even solderd clip lead. just squeeze clip lead metal. time high resistance connection. spend money good set clip lead.",3,0.6,0,0.44
454,"brush head small",3,0,0,0
455,"better cheap stamp part courtesy china. come huge box. least shipping prime free. look local store, nothing stock... real need day purchase amazon use alternate method vac vehicle... now sitting garage used.",3,0.3,1,0.893
456,"great better day age",3,0.5,1,0.791
457,"leak proof, defeat purpose",3,-0.2,-1,-0.66
458,"slide can break chip hardie slide.",3,0,1,0
459,"order 6 back june 2013, one bad, leak, 5 use since. \ ni use course, experiment several brand bottle adjust course \ nspray. bottle try adjust nozzle, get want, either \ na mist, stream. \ ni use plain water, also use bleach peroxide solute. \ nthe bleach solute ( 50 % water ) leak like crazy, commend use. \ nwhen use bottle water, leak! \ ni say made fair well, consider cheap mass produce, like bottle \ non market. \ nit fair 3 pack, may 'hit miss', maybe just lucky get 5 still work. \ nso, commend, unless need something bleach.",3,0.086,0.2,0.735
460,"good",3,0.6,1,0.44
461,"wife try first left swirl mark floor. go try new floor clean.",3,0.4,1,0.402
462,"booklet descriptive. actual kind hard follow. clamp strong, hurt initial clamp skin.",3,0.05,0,0.44
463,"since fit inside \ capacitor \ panel ( dometic 13.5kbtu brisk air ii ) mount outside solder longer lead. work pefectly, think, short lead rate 3 star. rate value, g 5 star came quick",3,0.3,1,0.67
464,"comment",3,0,0,0
465,"course better manual toothbrush, rechargability, g three star. however, use expensive sonic toothbrush, real clean much better; try one got frustrate two row other broke, tire shell much money clear planned obsolescence. however, get pay... periodontal ease, go back expensive duct, halt periodontal ease four year ago start use.",3,0.156,0.111,0.836
466,"easy tight space.",3,0.2,1,0.44
467,"nice fuel can, well made better ready squeeze hell valve handle! senior folk may issue. g mine away one osha compliant mechanism...... amazon understand fund money.",3,0.067,0.714,0.69
468,"work other describe. clean attachments come made perform well. work b combine traditional clean duct. use successful first use traditional clean duct use clean clean duct. expect. make clean easy.",3,0.4,1,0.975
469,"difficult work try check",3,-0.2,-1,-0.361
470,"extra care imperial. useful metric",3,0.4,1,0.727
471,"got amplify crease signal strenght tv antenna. got one lowes work better six dollar less.",3,0.4,1,0.44
472,"get job done, frustrate use, since continual lock. use pluck hair dog ear.",3,-0.4,-1,-0.459
473,"directions fuse, easy get vast different measurement pend much skin pinch.",3,0.2,0,0.44
474,"bad. stuck 500 case 223 bid complete cover case lube. coat pretty well",3,-0.267,0,-0.052
475,"ye, much better original incandescent filament bulb, light bright white, battery last longer, honest, $5 pocket - size l flashlight home pot costco probably f time bright large spot area. many flashlight though upgrade add life 6 - cell maglite, light output joke compare simple 3 - aaa l pocket flashlight avail several source $10. \ n \ noverall, feel waste money worth. real need get lumens 500 range high competitive flashlight day, justify carry around big iron like.",3,0.28,0.8,0.971
476,"little heavy fit shirt pocket make hand smell like brass ( know expect. ) pocket caliper prefer, numb worn.",3,0.05,-0.2,0.514
477,"one work use daily purchase one use home side job. diff great accuracy two. use calibrate multimeter verify one work accurate within / degree f. one just 5 / degree f!! adjust sett dial - get get.",3,0.6,1,0.689
478,"trouble lock clip onto peg board. know short hook long enough.",3,-0.4,-1,-0.402
479,"kinda' fit craftsman",3,0.2,1,0.298
480,"easy break.",3,0.2,1,0.44
481,"lead handy multitude purpose. like keep several set around. good.",3,0.5,1,0.66
482,"good well built vice however panel want carry dust completly clean g huge black eye!!! slip!!! \ nto make tool work like \ nrun couple dry wall screw penatrate grippe surface \ nthis way slip make g black eye!! \ nafter modifcation work great! \ nkerry",3,0.4,0.429,0.949
483,"clip lead simple tool use troubleshoot. much lead. hard attach insulate cover keep slipping alligator clip - bummer work hot circuit",3,-0.3,-0.6,-0.296
484,"work ok test lead. wire bit thin other post, use, work ok.",3,0,1,0.586
485,"sharp, good, almost half prong bent tip receive: \ \",3,0.6,1,0.44
486,"way expensive small amount. fortunate require re - reassembly part.",3,0.4,1,0.44
487,",",3,0,0,0
488,"ty",3,0,0,0.382
489,"initial construction great idea, black paint allow dry proper, inside curve, just item hang, rough. file smooth.",3,0.4,0.5,0.718
490,"use neat scanner seem fix rubber roll. dispense top proper fit bottle use, fluid leak hand floor. strong chemical still hand wash 6 time. wear glove use protect hand. somewhat difficult seem apply roll. thought squirt like fluid coat rubber, come like thick gel rub roll use kind cloth.",3,0.222,0.556,0.977
491,"work - took quite bit extra part adapt usage. design typical sump pump apply.",3,0,0,0
492,"little cover slip carful",3,0,0,0
493,"glue, work the.",3,0,0,0
