"id","text","rating","afinn","lsd","vader"
271,"RT @louvice: Donald Will Go Independent! RubioNever Shows up 4 Work! ","Positive",0,0,0
272,"RT @GallagherPreach: It is just me or can anyone else not wait for SNL this weekend for the debate coverage? ","Positive",0,1,0
273,"Twitter declares Carly Fiorina the ","Neutral",0,0,0
274,"RT @BettyFckinWhite: So Donald Trump is Biff from Back to the Future 2? ","Positive",0,0,0
275,"Candidate talk time. ","Neutral",0,0,0
276,"If there's one thing to take away from last night's ","Neutral",0,0,0
277,"@AvaBeata you're gonna get a kick out of last night! Lemme know what you think... ","Negative",0,-1,0
278,"RT @NASCARNAC: Funny to see so many calling to avoid watching @FOXNews I've been saying this for a DECADE. ","Negative",0.3,0,0.178
279,"A debate with no losers: @GOP should be proud | http://t.co/koWXyZUI4z  ","Positive",0.1,0,0.707
280,"I thought #GOPDebate was good, despite @realDonaldTrump grandstanding. @BenCarson2016 really brought logic to back to the campaign table.","Positive",0.6,1,0.44
281,"Trump has a FRESH Gaussian blur on that hair ","Negative",0.2,0,0.465
282,"RT @ThatChrisGore: Ted Cruz's mutant superpower is fear-mongering. ","Negative",0,0,0
283,"Trump: Bush admin ""A catastrophe""and the audience tried to clap.  They didn't know what to do. #GOPDebates #GOPDebacle","Neutral",-0.6,-1,0
284,"RT @monaeltahawy: Can someone send this to ","Neutral",0,0,0
285,"Low key impressed I only lost 1 follower tonight ","Negative",0,0,-0.077
286,"LET'S NOT FORGET no one has ever been shot for ""not being politically correct"" no one has had their liberties violated over it. #GOPDebate","Neutral",-0.25,0.5,0.201
287,"RT @megynkelly: Tune in! ","Positive",0,0,0
288,"Could the ""pundits"" be wrong? They usually are! http://t.co/NB3btm8FFd #GOPDebate #DeBaitandSwith #iTalkUS #WakeUpAmerica","Negative",-0.4,-1,-0.525
289,"@tiffinit @jessilespie @JDante_PR @selhussain love your @Storify! ","Neutral",0.6,1,0.67
290,"RT @GtownHeckler: Huckabee: ""I'm actually boys with G-d, and he's telling me he didn't say any of this to any of these guys."" #GOPDebate","Neutral",0,0,0
291,"Since @FoxNews wants to talk about campaign donations, let's talk.
@rupertmurdoch @realDonaldTrump
#GOPDebate http://t.co/7n0VLjf2sN","Negative",0,0,0
292,"RT @ericstonestreet: Trump has Cam hands. ","Positive",0,0,0
293,"I assume you guys didn't boo a gay soldier this time only because the opportunity didn't arise. ","Negative",0.4,0,0.421
294,"","Neutral",0,0,0
295,"RT @averykayla: You are now promising free pizza every Friday and no homework ever again! ","Negative",0,1,0.624
296,"RT @b140_tweet: Rip MS ANN  .. U would be a welcome advisor tonight... ","Negative",0.4,0,0.459
297,"Really, the only people who seem upset with @BretBaier &amp; @megynkelly &amp; FOX are the people who backed Trump. #GOPDebate","Neutral",-0.1,-1,-0.361
298,"RT @ericstonestreet: Trump has Cam hands. ","Negative",0,0,0
299,"nobamanoway: https://t.co/M2zI6acgnO RT AnneBayefsky: .GovMikeHuckabee: ","Negative",0,0,0
300,"@ericbolling ppl say @realDonaldTrump needs specifics. so, WHY did #GOPDebate panel give all THOSE type of questions to opponents?! RIGGED!","Positive",-0.2,-1,-0.588
301,"RT @climatebrad: .@JebBush's Million-Dollar Donors, updated thx to @zachmider http://t.co/K3BcdnUTM0 #GOPDebate http://t.co/qdiwcwNQY0","Negative",0,0,0.361
302,"#GOPDebates - put all of those men on stage in one body and you still don't have one decent President. 
#IStandWithObama
#Hillary2016","Negative",0,1,0
303,"RT @theLadyGrantham: Who put Lord Grantham in charge of Donald Trump's finances? ","Negative",0,-1,0
304,"surprised to learn that Ben Carson was part of the ","Negative",0,1,0.226
305,"NYT: Winners at the ","Negative",0,1,0.477
306,"I took the temperature of DC's bars for all you who watched the ","Negative",0,0,0
307,"RT @Oct8angle: First @TheDemocrats debate 2 months after ","Neutral",0,0,0
308,"RT @fackinpeter: .@Sherrod_Small Ben Carson just plugged ","Neutral",0,0,0
309,"#GOPDebate: a lesson for coming months: quality and not quantity in words &amp; time for tangible and believable propsals
http://t.co/YHvNoEinyi","Negative",0,1,0
310,"RT @mydaughtersarmy: 4 different pictures. 4 different subjects. 
1 very obvious similarity. 

#GOPDebate 
http://t.co/N2yIXEoKoW","Negative",0,0,0
311,"Trump didn't pledge to not run third party, but I'll pledge to vote third party if he's the nominee. http://t.co/3teP5ZSZUn #GOPDebate","Negative",0,1,0.444
312,"In ","Positive",0,0,0
313,"RT @fieldnegro: The happiest person in America today after watching those debates is HRC. ","Neutral",0,1,0.637
314,"GOP Debate News - Trump Shocks GOP Faithful http://t.co/H5XBIbvgST  ","Negative",0.1,0,0.077
315,"Biggest Loss ","Neutral",-0.6,-1,-0.318
316,"Carson: We convinced #Ukraine to give up their nukes, and now Washington won't even give them weapons to defend themselves with. #GOPDebates","Neutral",0.2,1,-0.052
317,"RT @brock_a_r: I wonder which candidate is going to be the first to accidentally call Ben Carson ""the help"" #GOPDebates","Negative",0,0,0.077
318,"RT @GretchenCarlson: ""Take a bottle of white out with me to Pres Obamas policies"" @GovernorPerry #GOPDebate @FoxNews @foxnewspolitics","Negative",0,0,0
319,"@guypbenson @megynkelly was as good as any Fox commentator could be. Thank you for calling out his cral Megyn! ","Negative",0.5,1,0.69
320,"This is an amazing degree of commitment to a running joke http://t.co/VpxxlxEvHi ","Positive",0.533,1,0.822
321,"RT @hilderestad: Republican strategist @FrankLuntz 's focus group during ","Positive",0,0,0
322,"BWAHAHA!! Love this ","Positive",0.6,1,0.786
323,"Kind of glad I didn't get to watch the ","Positive",0.5,1,0.403
324,"RT @comcatholicgrl: @marcorubio slaying ","Positive",0,-1,0
325,"Cruz: ""I receive the word of God everyday..."" 

God: ""Don't blame me for this guy. There are pills for those voices.""

#GOPdebates","Negative",0,-1,0.641
326,"RT @HayesBrown: Fact: Before Jeb was governor, Florida was run by a death cult. #GOPDebate","Negative",-0.4,-1,-0.599
327,"How's this for an accurate description of our system? https://t.co/E68Hblfc2G. The #GOPDebate illustrated this in a wonderful, scary fashion","Negative",0.2,0.333,0.128
328,"RT @ctblogger: This image best sums up my thoughts regarding last night's ","Negative",0.6,1,0.637
329,"RT @pacsgirl36: @rushlimbaugh yep @megynkelly sucked at ","Neutral",0,-1,-0.202
330,"Cruz:  New Sheriff in town.  Nice summary.  He cherishes freedom - your freedom.  ","Positive",0.45,1,0.937
331,".@realDonaldTrump totally dominates @DRUDGE_REPORT and @TIME ","Positive",0,0,0.126
332,"Ghana got swag  RT' &amp; DL' ","Positive",0,0,0
333,"They obviously didn't get the memo about ","Negative",0,0,0
334,"","Positive",0,0,0
335,"God is going to be in Fox News for his first appearance......ever. ","Neutral",0.2,0,0.273
336,"RT @guypbenson: Good Rubio answer on immigration, invoking unfairness of system to those who play by the rules. #GOPDebate","Positive",0.6,0,0.649
337,"Wow look at all the diversity in the GOP!  ","Negative",0.8,0,0.624
338,"RT @shawnsBrain66: ""Ultimately, liberals were unhappy, which means the GOP did something right"" #gopDebate http://t.co/08nrvGEsrA","Neutral",-0.4,0,-0.421
339,"RT @MartinOMalley: We must rein in Wall Street. I call on every candidate to commit to these four principles. ","Positive",0.2,1,0.296
340,"Ok goodbye ","Negative",0,0,0.34
341,"RT @goldietaylor: Huckabee. ","Negative",0,0,0
342,"Glad to see that Jesus got a shout-out at las night's debate. Them candidates were pushing the envelope.
#GOPDebate","Positive",0.4,1,0.459
343,"Cancelled ","Negative",-0.2,0,-0.25
344,"RT @MashableNews: .@realdonaldtrump went on a late-night Twitter rant against @MegynKelly after the ","Neutral",-0.6,-1,-0.34
345,"Obama's Mid-East Policy Supp http://t.co/FiNCBJ3pos  ","Neutral",0,0,0
346,"RT @e_sibe: ","Neutral",0,0,0
347,"Jeb: My father was...OH NEVERMIND. Parenting is so overrated. ","Negative",0,0,0
348,"","Positive",0,0,0
349,"The second most-retweeted presidential candidate Tweet of the ","Positive",0,0,0
350,"Total #SmackDown DC having half a brain, best line #GOPDebates.
#WORD to your Muther @OneToughMutherK","Positive",0.6,1,0.637
351,"","Negative",0,0,0
352,"As far as individual performances at ","Neutral",0,0,0
353,"It's possible that @GovernorPerry didn't know they were going to ask him questions. ","Neutral",0,0,0
354,"RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. ","Positive",-0.4,-1,0
355,"Win and you know it Roger!!!! ","Neutral",0.8,1,0.716
356,"The #GOPDebate ratings were huge, which appeared to hurt broadcast: http://t.co/DRn2BHOhII","Positive",-0.1,-1,-0.273
357,"Some of the funniest reactions to ","Negative",0,1,0.557
358,"RT @Conssista: Rightly so Frank. Rightly so. ","Positive",0,1,0
359,"The best part about the ","Negative",0.6,1,0.637
360,"Unless you're talking about our schools, air quality, water quality... #Kasich #GOPDebates  https://t.co/znljf0zJd9","Negative",0,1,0
361,"bottom line is that i will vote for any of the candidates last night over @HillaryClinton ","Positive",0,0,0
362,"7 takeaways on the ","Negative",0,0,0
363,"Funny how the ","Neutral",0.8,1,0.44
364,"RT @LeaSavoy: Overall view on #GOPDebates...

""I stayed home from work for this?""

My candidate choice has not changed 1 iota.

#CruzCrew","Negative",0,0,0
365,"RT @TeamMarco: Marco nailed it on abortion. We must protect life. ","Positive",0.2,1,0.382
366,"RT @JohnKasich: SMALLER GOVT: Ohio government payroll is smaller than it's been in 3 decades. http://t.co/IGfIF4J1TT ","Positive",0,0,0
367,"@jamiaw @realDonaldTrump ","Negative",0,0,0
368,"RT @fieldnegro: GOP respects life....just not black ones. ","Neutral",0,1,0.318
369,"RT @TeasyRoosevelt: I can't believe I watched ","Neutral",0,0,0
370,"RT @simplyarash: Is Facebook co-hosting the ","Neutral",0,0,0
371,"Surrounding herself with ","Neutral",0,0,0
372,"RT @SouthernHomo: The candidates to each other once the ","Negative",0,0,0
373,"RT @SBSwenson: The truth will set us free! Donald Trump made one shockingly insightful comment re money ","Neutral",0.2,1,0.636
374,"So Trump uses the GOP stage as he wants but reserves the right to destroy GOP chances in 2016 at any time? Great GOP leadership. ","Neutral",0.133,0.333,0.477
375,"Twitter hype ranks down GOP 60min:
1 Kasich -3
2 Santorum -1
3 Bush -1
#GOPDebate
https://t.co/F687D6Objl
#potus2016","Negative",0,0,0
376,"RT @kwrcrow: @realDonaldTrump hits it out of park on @FoxNews gotcha question on campaign donations. ","Neutral",0,-1,0
377,"","Positive",0,0,0
378,"We can do better ","Negative",0.4,1,0.44
379,"@paulbibeau @LOLGOP  ""never give up your leverage before the negotiation starts"" - Donald #Trump 2015
#GOPDebate 
#TrumpForPresident","Neutral",0,0,0
380,"@RandPaul didn't defend the 4th amendment too eloquently last night but this article is a good mediator http://t.co/VLt68ymse2 ","Negative",0.6,0.5,0.593
381,"Chris Christie and Rand Paul feud in tense national security face-off at ","Negative",-0.4,-1,-0.34
382,"You're right Last I heard @SenSanders was that only women could give birth to s child. Has that changed? ","Positive",0,1,0
383,"Initial GOP horse race. ","Neutral",0,0,0
384,"RT @goldietaylor: Commercial break! ","Neutral",0,0,0
385,"Where are the alumni from top foreign affairs programs and military schools? We need you. Help us! Please. ","Neutral",0.333,1,0.726
386,"RT @tonykatz: Can I get a debate where @GovChristie and @RandPaul discuss liberty and security for an hour? Please? @93wibc ","Positive",0.2,1,0.816
387,"RT @ericstonestreet: Trump has Cam hands. ","Positive",0,0,0
388,"I don't like @megynkelly but I will defend her from any obnoxious buffoon calling her a bimbo and insulting women. ","Positive",-0.2,-0.333,-0.871
389,"It's fascinating to see the post-post ","Negative",0.6,1,0.542
390,".@BenCarson2016: ""We are the United States not the divided states."" #GOPdebates","Negative",0.2,0,0.421
391,"Fact checking (for those just recovering from last night's ","Negative",0,1,0
392,"RT @richarddeitsch: .@FrankBruni on ","Positive",0,0,0
393,"Oh good lord... ","Negative",0.6,1,0.44
394,"RT @goldietaylor: Huckabee. ","Negative",0,0,0
395,"@FrankLuntz ","Negative",0,0,0
396,"RT @TrotAlex: Sorry @edhenry I was not offended by @realDonaldTrump ! As a woman I was offended by @megynkelly !!! ","Neutral",-0.333,-0.333,-0.407
397,"@LatinaLista Who's the real illegal alien ","Neutral",-0.6,-1,-0.557
398,"RT @DemsRRealRacist: Trump keeps trying to make definitive statements when the ","Positive",0,0,0
399,".@megynkelly  asked .@realDonaldTrump  poor questions, why, was this to help Bush in the polls? #Hannity #GOPDebate https://t.co/p389iIlE2N","Neutral",0,0,-0.103
400,"Yup! Bipartisan all the way! ","Neutral",0,0,0
401,"@RealAlexJones @libertytarian @JakariJax @LeeAnnMcAdoo Wether @realDonaldTrump is a trojan horse or not, is he worth a punt? #GOPDebate","Negative",0.4,1,-0.169
402,"RT @Sweetpea593: ","Positive",0,0,0
403,"Cracking up at @theskimm summary of the ","Positive",0,0,0
404,"LOL they're clapping for Carly. I think she won this debate too. ","Neutral",0.6,0,0.831
405,"I need a cigarette. ","Neutral",0,0,0
406,"RT @MrGeorgeWallace: Ben Carson's a doctor. Maybe he can check the audience for a pulse. ","Negative",0,0,0
407,"RT @Beem_Skeem: ","Positive",0,0,0
408,"Am I the only one perved out by Scott Walker's wink at the beginning of the ","Negative",0,0,0
409,"RT @IDG375: 17 candidates, 2 debates, 1 Donald Trump and plenty to fact-check http://t.co/QFedZq4q5z via @PolitiFact #GOPFAIL #GOPDEBATE","Neutral",0,0,0
410,"RT @OhNoSheTwitnt: Every time a GOP candidate mentions Hillary a woman receives free birth control. ","Neutral",0.2,1,0.511
411,"Someone has something to say to @LindseyGrahamSC ","Negative",0,0,0
412,"Why is abortion even a topic? Does anyone remember ","Neutral",0,0,0
413,"I didn't watch the ","Neutral",0,0,0
414,"GPBSavannah: See ya later, #cleveland. In about a year if not sooner. #GOPdebate #election2016 https://t.co/zNWOFJAy6O","Negative",0,0,0
415,"RT @goodmanhere2: He was almost to Bitches &amp; hoes. ","Neutral",-1,-1,-0.561
416,"Don't divide, unite because everybody rises with failed trickle down economics #GOPdebates","Neutral",-0.4,-0.333,-0.511
417,"RT @TruthTeamOne: ","Neutral",0,0,0
418,"After #GOPDebate #FeelTheBern can step over fallen #Hillary2016
#Justice #FBI #FEC to dissect too of 22nd Amendment: http://t.co/4ljEUG3gyE?","Positive",-0.4,-1,0.226
419,"RT @OnlyInBOS: My closing statement. ","Negative",0,0,0
420,"RT @NYCdeb8tr: @redsteeze @dalestokely Megyn Kelly was so over the top, I thought she would announce her candidacy last night. #GOPDebates","Neutral",0.4,0,0.265
421,"Well, would ya look at that! Women.are.watching. #GOPdebates  https://t.co/1mtTUG98Ch","Neutral",0,1,0.338
422,"FloridaMEP: RT IMPOmag: ","Neutral",0,0,0
423,"Donald Trump is John Galt. Chew on it. ","Positive",0,0,0
424,"Best part of the ","Neutral",0.6,1,0.637
425,"RT @ShawnDrurySC: Jeb: My father was...OH NEVERMIND. Parenting is so overrated. ","Negative",0,0,0
426,"RT @usweekly: Celebs react to the ","Neutral",0,0,0
427,"This makes me feel better about #Trump 
#GOPDebate RT https://t.co/NGdAxtuDrT","Negative",0.4,1,0.44
428,"RT @someecards: 16 of the funniest reactions to last night's inadvertently hilarious GOP debate. http://t.co/nKWjLscECM ","Positive",0.4,1,0.743
429,"showed serious differences in approaches to the world &amp; problems within the GOP, and more importantly, the #GOPDebates showed off the crazy.","Negative",-0.4,-1,-0.423
430,"RT @adamslily: Here's your contrast. ","Positive",0,-1,0
431,"RT @Marmel: ""My mother worked...""
- Nobody 
#GOPDebate","Negative",0,0,0
432,"Todd Palin &amp; Rand Paul have closed down a Senor Frogs in Puerto Vallarta together after a day of rigorous jet skiing ","Neutral",0.6,-1,-0.273
433,"Watched the #GOPDebate, but kept thinking, ""This is the real answer 2 America's problems!"" #seekweek15 @LifeAction  https://t.co/DJcj7BHGZb","Positive",-0.4,-1,-0.592
434,"RT @cavaticat: I didn't watch the ","Negative",0,0,0
435,"@dan_bernstein That debate or if you can call it that was just a joke. The biggest one of all is Donald Trump. ","Positive",0.4,1,0.296
436,"Trump: I WILL DO ALL OF THE POINTS ","Neutral",0,0,0
437,"","Positive",0,0,0
438,"RT @auxty: cmon ","Neutral",0,0,0
439,"The winners of the GOP Debates: Kasich,  Fiorina, Clinton, Sanders, O'Donnell, and Kelly. #GOPDebate","Negative",0,1,0.477
440,"RT @MatthewArco: Christie has had about 5 minutes worth of talking time so far. ","Neutral",0.4,1,0.226
441,"@sallykohn Somebody has slept through the last few election cycles. Not to mention complete and utter lack of enthusiasm on left. ","Neutral",-0.4,0,0.146
442,"RT @NickSylian: From today to the time the next president has one year in office ","Negative",0,0,0
443,"@rushlimbaugh You are so ","Positive",0,0,0
444,"RT @AgainstCronyCap: Fiorina calls Trump out for giving to Hillary's Senate run http://t.co/huTOQZGYud ","Positive",0,0,0.34
445,"RT @brianmrosenthal: ICYMI: At #GOPDebate, @RandPaul calls out Houston Mayor Annise Parker over #HERO controversy: http://t.co/qxB1edQOzN","Positive",0,-1,0.652
446,"RT @Muxywithmoxie: Walker Emerges as Leading Candidate to Run Enterprise Rent-A-Car Branch http://t.co/X6QA8MUTa7 ","Neutral",0,0,0
447,"It's Huge... It's a F","Negative",0.2,0,0.318
448,"Scientific Studies and ","Negative",0,0,0
449,"@realDonaldTrump lives to fight another day. Odds seem to ever be in his favor. ","Positive",0.1,-1,0.026
450,"RT @fieldnegro: The happiest person in America today after watching those debates is HRC. ","Positive",0,1,0.637
451,"GOD loves me even if I don't do as he says! Oops.. He forgives me not you! ","Negative",0.2,1,0.869
452,"RT @Will_Bunch: So smart of Kasich to say, essentially, ""I hear the concerns of Trump voters except that I'm sane"" #GOPDebates","Positive",0.2,1,0.458
453,"This @PFTcommenter troll job of last night's ","Positive",0,0,0
454,"You wanna tax pimps?! ","Neutral",0,0,0
455,"RT @Refinery29: Mike Huckabee thinks fetuses have more rights than pregnant women: http://t.co/aIMFf13KTM ","Neutral",0,1,0
456,"WFIE 14 NEWS ARE U GOING TO REPORT NEWS AFFECT'N OUR NATION? https://t.co/bdXB2VkyQw via @YouTube @RealAlexJones ","Negative",0,0,0
457,"RT @KristinMCoppens: So uh, climate change, eh guys? #GOPDebate http://t.co/VNkJJiOQGJ","Negative",0,0,0
458,"zoegberg: RT sarahkendzior: Can't believe people are writing real articles about who won ","Negative",0.6,1,0.572
459,"","Neutral",0,0,0
460,"Following last night's #GOPDebate @SarahPalinUSA stated that she could hear Putin crapping form her house!

 @realDonaldTrump @greggutfeld","Neutral",0,-1,0
461,"RT @Muxywithmoxie: Walker Emerges as Leading Candidate to Run Enterprise Rent-A-Car Branch http://t.co/X6QA8MUTa7 ","Negative",0,0,0
462,"@EdgeofSports Thanks for being a voice of reason in this mess! #GOPDebates
Laughs are few this evening, but ""canned goods"" is gold!","Negative",0.067,0.333,0.437
463,"RT @ngomsiv: Donald Trump on the border last week ","Neutral",0,0,0
464,"If @JohnKasich hasn't wrapped up the mailman vote by the end of this debate, he ought to drop out. #GOPdebates #LZDebates","Neutral",-0.2,0,-0.273
465,"RT @Torchie123: This guy got the real shaft in the #GopDebate tonight.
WHY IS THAT? 
# http://t.co/zw8jUPqP11","Positive",0,0,0
466,"REMINDER: Family is important to Republican 2016 candidates, just not gay families. http://t.co/Cs0UsasSQS #GOPDebate http://t.co/FmafDUbmfb","Negative",0.4,0,0.202
467,"RT @JimmyJames38: Flat tax for the win ","Negative",0.8,1,0.586
468,"'Is Joe Flacco elite' sign crashes Republican debate...Still no one knows. http://t.co/YPQvOMX5Ne ","Neutral",-0.2,0,-0.296
469,"","Negative",0,0,0
470,"It's way more fun being in America watching the ","Positive",0.8,1,0.556
471,"RT @darth: the recap outside is always the best part tbh

#GOPDebate http://t.co/PIlRfPa6HC","Neutral",0.6,1,0.637
472,"RT @Chelsea_Elle: My favorite part of the ","Neutral",0.4,1,0.459
473,"Repealing Dodd-Frank is not wise. ","Negative",0,-1,-0.372
474,"MSNBC got it right: RNC let Fox handle this because RNC wanted field narrowed and didn't wanna do it. Clearly agenda = ax Trump. ","Neutral",0.2,0,0.402
475,"I missed the #GOPDebate (driving The Mother Road) but I did take a very satisfying bowel movement in Bushland, Texas. http://t.co/e0HUW70rRR","Positive",-0.4,1,0.591
476,".@ppact can sell baby parts for profit, or whatever you want to call it, but Trump can't call a woman a slob. #GOPDebate #PC #Trump2016","Positive",0.2,-1,0.273
477,"@BruceBartlett @JesseLaGreca  ","Positive",0,0,0
478,"Ack! Did the ","Neutral",0,0,0
479,"@marthamaccallum @billhemmer ","Positive",0,0,0
480,"The perfect remedy for a ","Neutral",0.6,1,0.572
481,"@PostGraphics @FactTank Rate of speech can indicate confidence.Too fast, a swindler;too slow,unprepared #GOPDebate http://t.co/Fs7R705Es9","Negative",0,-0.333,0
482,"RT @BradOnMessage: While you were watching the #GOPDebate, the candidate @algore endorsed for Nashville Mayor lost. badly.","Negative",-0.267,-1,-0.527
483,"RT @thehill: WATCH: Rubio: God blessed the GOP with candidates; Dems can't even find one  http://t.co/22gJYz5Dz9 ","Neutral",0.2,1,0.718
484,"RT @BethBehrs: Classy. ","Negative",0.6,1,0.44
485,"I can't help but think Dr. Carson has been hoping his ""Gifted Hands"" can make a way for his flailing mouth. #GOPDebates","Negative",0.4,1,0.472
486,"RT @yankeebrit77: 96% of the media is owned by a handful of people. They will decide who you get to vote for in 16  ","Neutral",0,0,0
487,"It is just me or can anyone else not wait for SNL this weekend for the debate coverage? ","Negative",0,1,0
488,".@WMUR9_Politics Before running for POTUS, GOP candidates praised @HillaryClinton's Sec Of State Tenure  https://t.co/J9oEBXYGof #gopdebates","Neutral",0.6,1,0.494
489,"RT @ShannonSanford9: Undoubtedly @FoxNews doesn't want @TedCruz to have any questions. ","Negative",0.2,1,-0.057
490,"RT @RobElgasABC7: WOW. The ratings for last night's #GOPDebate are jaw dropping. Nielsen says 16.0 nationwide, most watch debate ever.","Neutral",0.8,0,0.674
491,"RT @Wendie07: ","Negative",0,0,0
492,"RT @joeykramer: @Aerosmith Headed out to the ","Neutral",0,0,0
493,"RT @RWSurferGirl: A big problem facing Democrats will be how to get Hillary sober long enough for her to debate? ","Neutral",-0.1,0,-0.402
494,"RT @TyWahlbrink: It took the ","Neutral",0,0,0
495,"@mcbyrne Trump did NOT threaten Megyn Kelly, drama queen. #GOPDebate #FOXNEWSDEBATE #FoxDebate","Positive",-0.4,1,0.292
496,"The Donald, in spite of megyn kelly, won the debate,
#GOPDebate","Positive",0.6,0,0.077
497,"RT @Wilberforce91: One of my favorite things about the ","Positive",0.4,1,0.459
498,"RT @jerrydoyle: Dust up between @RandPaul and @ChrisChristie at the ","Neutral",0,0,0
499,"RT @daveanthony: Chewbacca should be up there just roaring every once in a while.  Would fit right in.  ","Positive",0.2,1,0.361
500,"Intern on #GOPDebate: ""this lady kept asking questions about gay rights and lesbians and women's rights. It was ridiculous.""","Negative",-0.6,0.333,-0.361
501,"Who's the real illegal alien AMERICA  ","Negative",-0.6,-1,-0.557
502,"RT @oliviabcarter: there's one thing about it, Donald Trump is bringing attention to the Republican Party that is needed #GOPDebate","Neutral",0,0,0.402
503,"Props to @FoxNews for the GREAT questions.  @megynkelly @BretBaier @FoxNewsSunday ","Positive",0.6,1,0.703
504,"Moving on from the ","Negative",0,0,0
505,"@EPA Who's the real illegal alien ","Neutral",-0.6,-1,-0.557
506,"At ","Neutral",0,0,0
507,"RT @COHealthAccess: The biggest winner at the Republican debate was ","Positive",0.8,1,0.586
508,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates","Negative",0.4,0,0.691
509,"Well played @DIRECTV wasn't sure where FauxNews was to watch the clown show last night ","Neutral",0,1,0.369
510,"Carly Fiorina was the big winner tonight in my opinion.Seemed 2b coolest,most competent leader in both #GOPdebates. #TrumpFiorina #GOPDebate","Neutral",0.467,1,0.727
511,"RT @ericstonestreet: Trump has Cam hands. ","Positive",0,0,0
512,"RT @SalMasekela: That moment you realize you're watching Fox News and your not in handcuffs. ","Negative",0,0,0
513,"Shoutout to whoever decided to put an ad for ","Neutral",0,0,0
514,"The only person in ","Positive",0,0,0
515,"@ScottWalker It's not about ""proper training"". It's about ""proper upbringing.""   #GOPDebate #GOPDebates @megynkelly #FOP #ThinBlueLine","Neutral",0,1,0
516,"EXCELLENT .@michellemalkin WOW ","Positive",0.7,1,0.874
517,"RT @ncsr18: Muppet show. ","Negative",0,0,0
518,"RT @Wrschgn: ","Neutral",0,0,0
519,"Ben Carson at last night's ","Positive",0,0,0
520,"RT @monaeltahawy: TwitterLand: has God spoken to you about the ","Negative",0.2,0,0.273
521,"Three best performance in the #GOPDebates (in no order), IMHO:  Carly Fiorina &amp; Ben Carson &amp; Marco Rubio.""","Positive",0.2,1,0.459
522,"Who hates women the most? GO. ","Negative",-0.6,-1,-0.44
523,"Carson says Hillary relies on the ignorance of people but he will educate everybody.  I see.  ","Neutral",-0.4,0,-0.19
524,"To start th evening, RNC moderators dropped Atom Bomb on #Trump 
...Trump kicked it thru th uprights #GOPDebate #GOPDebates
@washingtonpost","Negative",-0.2,-0.333,-0.494
525,"Trump gave to many politicians because they system is broken.  He is telling us how it works and says it is wrong.  ","Neutral",-0.3,-1,-0.735
526,"For sex talk that's a little less crazy than last night's #gopdebate, here's @AngelaLedgerwoo and I on @litupshow: http://t.co/4dJcC81a5m","Neutral",-0.4,-1,-0.209
527,"""We've shrunk our military."" Compared to what? The last time we declared war? #GOPDebates","Neutral",-0.4,-1,-0.644
528,"@RealBenCarson and a few others aren't getting any time to debate. In a real debate everybody gets involved. ","Positive",0,0,0
529,"@ThePaleAlewife I was thinking ","Positive",0,0,0
530,"RT @FoxNews:.@marcorubio at the ","Neutral",0,0,0
531,"RT @mattgubser Didn't watch the ","Negative",0,0,0
532,".@BorowitzReport assesses Walker's #GOPDebate performance, via @NewYorker: http://t.co/87P5EeW8W7","Positive",0,0,0
533,"Other than flashes of Michael Scott from the office, the serious candidates are shining through.  Next debate should have 5. #GOPDebates","Neutral",0,0,-0.077
534,"RT @MelissaGracey: Credit for this joke goes to someone else but it is funny! ","Positive",0.6,1,0.761
535,"Ben Carson was right to be angry, but next to Rand Paul and Donald Trump, he was downright passive. #GOPDebate","Neutral",-0.4,0,0.013
536,"Notes on the Republican Debate (gibberish) http://t.co/j7zipvpTxK ","Negative",0,0,0
537,"RT @pattonoswalt: Can't believe they're not showing Gwar's opening set. ","Neutral",0,1,0
538,"RT @darth: so apparently the candidates are arriving at the debate site

#GOPDebate http://t.co/GeXsjxrct3","Negative",0,0,0
539,"RT @ericstonestreet: Trump has Cam hands. ","Negative",0,0,0
540,"RT @ericstonestreet: Trump has Cam hands. ","Negative",0,0,0
541,"Here comes Chase from Facebook, asking the important questions *hurts forearm making jerk off gesture* #GOPDebates","Positive",-0.2,-1,-0.572
542,"RT @Raina_Kadavil: Two great political comedy acts in one night - the last of ","Neutral",0.4,1,0.765
543,"OK Trump you're the one who brought immigration to national stage sure lets go with that makes sense ","Positive",0,1,0.663
544,"RT @Desdemona4U: It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the ","Negative",0,0,0
545,"","Neutral",0,0,0
546,"RT @EusebiaAq: @sternnschool Who's the real illegal alien ","Positive",-0.6,-1,-0.557
547,"@IngrahamAngle ""@CarlyFiorina ran away with it."" #GOPDebate #Carly2016 https://t.co/8AQYJ9bYOr","Neutral",0,0,0
548,"Guys, thanks for not unfollowing me in masses after last night #GOPDebate","Negative",0.4,1,0.44
549,"RT @MichiganCRs: ""I believe the people are looking for someone to tell the truth"" @tedcruz #Cruz2016 #GOPDebate","Positive",0,1,0.318
550,"Just as we get the world we deserve, the #GOP gets the candidates it deserves. If you don't like Trump, look in the mirror. #GOPDebate","Negative",0.4,1,-0.276
551,"This was indeed one of Jeb's more curious statements last night. ","Neutral",0.2,1,0.38
